Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Checkout_TestSuite,Chrome 148.0.7778.179,,,26-05-2026 16:28:46,26-05-2026 16:37:34,8m - 47.402s,PASSED
,,,,,,,
Test Cases/WEB/Checkout/Checkout without payment,Chrome 148.0.7778.179,,,26-05-2026 16:28:46,26-05-2026 16:29:32,46.001s,PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,26-05-2026 16:28:47,26-05-2026 16:28:50,2.937s,PASSED
navigateToUrl(URL),Chrome 148.0.7778.179,,,26-05-2026 16:28:50,26-05-2026 16:28:52,1.899s,PASSED
maximizeWindow(),Chrome 148.0.7778.179,,,26-05-2026 16:28:52,26-05-2026 16:28:52,0.050s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,26-05-2026 16:28:52,26-05-2026 16:28:52,0.391s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,26-05-2026 16:28:52,26-05-2026 16:28:53,0.709s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi"")",Chrome 148.0.7778.179,,,26-05-2026 16:28:53,26-05-2026 16:28:54,1.119s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar123456"")",Chrome 148.0.7778.179,,,26-05-2026 16:28:54,26-05-2026 16:28:55,0.838s,PASSED
"click(findTestObject(""Login/btn-sign in""))",Chrome 148.0.7778.179,,,26-05-2026 16:28:55,26-05-2026 16:28:55,0.515s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,26-05-2026 16:28:55,26-05-2026 16:28:56,0.509s,PASSED
"verifyElementVisible(findTestObject(""Home Page/verify-succes-acount-login""))",Chrome 148.0.7778.179,,,26-05-2026 16:28:56,26-05-2026 16:28:58,2.697s,PASSED
"click(findTestObject(""Home Page/Search/icon-search""))",Chrome 148.0.7778.179,,,26-05-2026 16:28:58,26-05-2026 16:28:59,0.543s,PASSED
"sendKeys(findTestObject(""Home Page/Search/field-search""), Keys.chord(""IPHONE 12 PRO MAX 128GB GOLD"", ENTER))",Chrome 148.0.7778.179,,,26-05-2026 16:28:59,26-05-2026 16:28:59,0.346s,PASSED
"verifyElementVisible(findTestObject(""Home Page/Search/verify-product-iphone-12 -pro""))",Chrome 148.0.7778.179,,,26-05-2026 16:28:59,26-05-2026 16:29:02,2.734s,PASSED
"click(findTestObject(""Product and Cart/Add to cart/btn-product - IPHONE 12 PRO MAX 128GB GOLD""))",Chrome 148.0.7778.179,,,26-05-2026 16:29:02,26-05-2026 16:29:02,0.327s,PASSED
"click(findTestObject(""Product and Cart/Add to cart/button_Add to Cart""))",Chrome 148.0.7778.179,,,26-05-2026 16:29:02,26-05-2026 16:29:05,2.400s,PASSED
"waitForElementPresent(findTestObject(""Product and Cart/Add to cart/i_icon-cart""), 10)",Chrome 148.0.7778.179,,,26-05-2026 16:29:05,26-05-2026 16:29:05,0.469s,PASSED
