Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Registration_TestSuite,Chrome 148.0.7778.179,,,26-05-2026 15:42:40,26-05-2026 15:43:38,58.281s,PASSED
,,,,,,,
Test Cases/WEB/Registration/Register with duplicate Account,Chrome 148.0.7778.179,,,26-05-2026 15:42:40,26-05-2026 15:42:56,16.244s,PASSED
openBrowser(URL),Chrome 148.0.7778.179,,,26-05-2026 15:42:40,26-05-2026 15:42:45,5.095s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,26-05-2026 15:42:45,26-05-2026 15:42:46,0.390s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,26-05-2026 15:42:46,26-05-2026 15:42:46,0.800s,PASSED
custom.BrowserHelper.closeFirefoxPopup(),Chrome 148.0.7778.179,,,26-05-2026 15:42:46,26-05-2026 15:42:49,2.404s,PASSED
"click(findTestObject(""Registration/btn-create-new-account""))",Chrome 148.0.7778.179,,,26-05-2026 15:42:49,26-05-2026 15:42:49,0.316s,PASSED
"setText(findTestObject(""Registration/field-Email""), ""agungpriyadi@gmail.com"")",Chrome 148.0.7778.179,,,26-05-2026 15:42:49,26-05-2026 15:42:50,1.233s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi"")",Chrome 148.0.7778.179,,,26-05-2026 15:42:50,26-05-2026 15:42:51,0.803s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar123456"")",Chrome 148.0.7778.179,,,26-05-2026 15:42:51,26-05-2026 15:42:52,0.785s,PASSED
"click(findTestObject(""Registration/btn-sign-up""))",Chrome 148.0.7778.179,,,26-05-2026 15:42:52,26-05-2026 15:42:53,0.528s,PASSED
"verifyElementText(findTestObject(""Registration/verify-duplicate-account""), ""The account has already exist."")",Chrome 148.0.7778.179,,,26-05-2026 15:42:53,26-05-2026 15:42:53,0.770s,PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,26-05-2026 15:42:53,26-05-2026 15:42:54,0.284s,PASSED
closeBrowser(),Chrome 148.0.7778.179,,,26-05-2026 15:42:54,26-05-2026 15:42:54,0.404s,PASSED
Video,Chrome 148.0.7778.179,,,26-05-2026 15:42:56,26-05-2026 15:42:56,0.002s,PASSED
,,,,,,,
Test Cases/WEB/Registration/Register with duplicate Email,Chrome 148.0.7778.179,,,26-05-2026 15:42:56,26-05-2026 15:43:09,13.286s,PASSED
openBrowser(URL),Chrome 148.0.7778.179,,,26-05-2026 15:42:56,26-05-2026 15:42:59,2.850s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,26-05-2026 15:42:59,26-05-2026 15:42:59,0.285s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,26-05-2026 15:42:59,26-05-2026 15:43:00,0.746s,PASSED
custom.BrowserHelper.closeFirefoxPopup(),Chrome 148.0.7778.179,,,26-05-2026 15:43:00,26-05-2026 15:43:02,2.315s,PASSED
"click(findTestObject(""Registration/btn-create-new-account""))",Chrome 148.0.7778.179,,,26-05-2026 15:43:02,26-05-2026 15:43:03,0.289s,PASSED
"setText(findTestObject(""Registration/field-Email""), ""agung.priyadi@gtech.digital"")",Chrome 148.0.7778.179,,,26-05-2026 15:43:03,26-05-2026 15:43:04,1.170s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi"")",Chrome 148.0.7778.179,,,26-05-2026 15:43:04,26-05-2026 15:43:05,0.816s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar123456"")",Chrome 148.0.7778.179,,,26-05-2026 15:43:05,26-05-2026 15:43:05,0.809s,PASSED
"click(findTestObject(""Registration/btn-sign-up""))",Chrome 148.0.7778.179,,,26-05-2026 15:43:05,26-05-2026 15:43:06,0.505s,PASSED
"verifyElementText(findTestObject(""Registration/verify-duplicate-email""), ""The mobile or email already exist."")",Chrome 148.0.7778.179,,,26-05-2026 15:43:06,26-05-2026 15:43:07,0.790s,PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,26-05-2026 15:43:07,26-05-2026 15:43:07,0.253s,PASSED
closeBrowser(),Chrome 148.0.7778.179,,,26-05-2026 15:43:07,26-05-2026 15:43:07,0.358s,PASSED
Video,Chrome 148.0.7778.179,,,26-05-2026 15:43:09,26-05-2026 15:43:09,0.001s,PASSED
,,,,,,,
Test Cases/WEB/Registration/Register with invalid data (email or password),Chrome 148.0.7778.179,,,26-05-2026 15:43:09,26-05-2026 15:43:26,16.207s,PASSED
openBrowser(URL),Chrome 148.0.7778.179,,,26-05-2026 15:43:09,26-05-2026 15:43:12,2.849s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,26-05-2026 15:43:12,26-05-2026 15:43:13,0.291s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,26-05-2026 15:43:13,26-05-2026 15:43:13,0.364s,PASSED
custom.BrowserHelper.closeFirefoxPopup(),Chrome 148.0.7778.179,,,26-05-2026 15:43:13,26-05-2026 15:43:15,2.316s,PASSED
"click(findTestObject(""Registration/btn-create-new-account""))",Chrome 148.0.7778.179,,,26-05-2026 15:43:15,26-05-2026 15:43:15,0.295s,PASSED
"setText(findTestObject(""Registration/field-Email""), ""salahemailgmail.com"")",Chrome 148.0.7778.179,,,26-05-2026 15:43:15,26-05-2026 15:43:17,1.214s,PASSED
"setText(findTestObject(""Registration/field-account""), """")",Chrome 148.0.7778.179,,,26-05-2026 15:43:17,26-05-2026 15:43:17,0.780s,PASSED
"setText(findTestObject(""Registration/field-Password""), """")",Chrome 148.0.7778.179,,,26-05-2026 15:43:17,26-05-2026 15:43:18,0.754s,PASSED
"click(findTestObject(""Registration/btn-sign-up""))",Chrome 148.0.7778.179,,,26-05-2026 15:43:18,26-05-2026 15:43:19,0.515s,PASSED
"verifyElementText(findTestObject(""Registration/verify-Email""), ""Please enter a valid email address"")",Chrome 148.0.7778.179,,,26-05-2026 15:43:19,26-05-2026 15:43:19,0.454s,PASSED
"verifyElementText(findTestObject(""Registration/verify-required""), ""Required"")",Chrome 148.0.7778.179,,,26-05-2026 15:43:19,26-05-2026 15:43:19,0.238s,PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,26-05-2026 15:43:19,26-05-2026 15:43:20,0.246s,PASSED
"setText(findTestObject(""Registration/field-Email""), ""agung.priyadi@gtech.digital"")",Chrome 148.0.7778.179,,,26-05-2026 15:43:20,26-05-2026 15:43:20,0.579s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi"")",Chrome 148.0.7778.179,,,26-05-2026 15:43:20,26-05-2026 15:43:21,0.794s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Las"")",Chrome 148.0.7778.179,,,26-05-2026 15:43:21,26-05-2026 15:43:22,0.763s,PASSED
"click(findTestObject(""Registration/btn-sign-up""))",Chrome 148.0.7778.179,,,26-05-2026 15:43:22,26-05-2026 15:43:22,0.499s,PASSED
"verifyElementText(findTestObject(""Registration/verify-length""), ""Password length is 6-20 digits"")",Chrome 148.0.7778.179,,,26-05-2026 15:43:22,26-05-2026 15:43:23,0.458s,PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,26-05-2026 15:43:23,26-05-2026 15:43:23,0.273s,PASSED
closeBrowser(),Chrome 148.0.7778.179,,,26-05-2026 15:43:23,26-05-2026 15:43:23,0.394s,PASSED
Video,Chrome 148.0.7778.179,,,26-05-2026 15:43:26,26-05-2026 15:43:26,0.001s,PASSED
,,,,,,,
Test Cases/WEB/Registration/Register with true data,Chrome 148.0.7778.179,,,26-05-2026 15:43:26,26-05-2026 15:43:38,12.256s,PASSED
randomEmail = custom.RandomData.generateRandomEmail(),Chrome 148.0.7778.179,,,26-05-2026 15:43:26,26-05-2026 15:43:26,0.026s,PASSED
randomUsername = custom.RandomData.generateRandomUsername(),Chrome 148.0.7778.179,,,26-05-2026 15:43:26,26-05-2026 15:43:26,0.007s,PASSED
openBrowser(URL),Chrome 148.0.7778.179,,,26-05-2026 15:43:26,26-05-2026 15:43:28,2.860s,PASSED
maximizeWindow(),Chrome 148.0.7778.179,,,26-05-2026 15:43:28,26-05-2026 15:43:29,0.048s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,26-05-2026 15:43:29,26-05-2026 15:43:29,0.276s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,26-05-2026 15:43:29,26-05-2026 15:43:29,0.367s,PASSED
custom.BrowserHelper.closeFirefoxPopup(),Chrome 148.0.7778.179,,,26-05-2026 15:43:29,26-05-2026 15:43:31,2.309s,PASSED
"click(findTestObject(""Registration/btn-create-new-account""))",Chrome 148.0.7778.179,,,26-05-2026 15:43:31,26-05-2026 15:43:32,0.313s,PASSED
"setText(findTestObject(""Registration/field-Email""), randomEmail)",Chrome 148.0.7778.179,,,26-05-2026 15:43:32,26-05-2026 15:43:33,1.157s,PASSED
"setText(findTestObject(""Registration/field-account""), randomUsername)",Chrome 148.0.7778.179,,,26-05-2026 15:43:33,26-05-2026 15:43:34,0.798s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar123456"")",Chrome 148.0.7778.179,,,26-05-2026 15:43:34,26-05-2026 15:43:35,0.767s,PASSED
"click(findTestObject(""Registration/btn-sign-up""))",Chrome 148.0.7778.179,,,26-05-2026 15:43:35,26-05-2026 15:43:35,0.490s,PASSED
"comment(""Email used: "" + randomEmail)",Chrome 148.0.7778.179,,,26-05-2026 15:43:35,26-05-2026 15:43:35,0.009s,PASSED
"comment(""Username used: "" + randomUsername)",Chrome 148.0.7778.179,,,26-05-2026 15:43:35,26-05-2026 15:43:35,0.003s,PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,26-05-2026 15:43:35,26-05-2026 15:43:36,0.493s,PASSED
closeBrowser(),Chrome 148.0.7778.179,,,26-05-2026 15:43:36,26-05-2026 15:43:36,0.209s,PASSED
Video,Chrome 148.0.7778.179,,,26-05-2026 15:43:38,26-05-2026 15:43:38,0.001s,PASSED
