Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ProductCart_TestSuite,Firefox 151.0.1,,,26-05-2026 14:55:47,26-05-2026 14:57:09,1m - 22.013s,PASSED
,,,,,,,
Test Cases/WEB/Product and Cart/Ensure user can add - update - remove product to shopping cart,Firefox 151.0.1,,,26-05-2026 14:55:48,26-05-2026 14:57:09,1m - 21.224s,PASSED
openBrowser(URL),Firefox 151.0.1,,,26-05-2026 14:55:49,26-05-2026 14:56:03,14.191s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Firefox 151.0.1,,,26-05-2026 14:56:03,26-05-2026 14:56:04,0.931s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Firefox 151.0.1,,,26-05-2026 14:56:04,26-05-2026 14:56:05,0.878s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi"")",Firefox 151.0.1,,,26-05-2026 14:56:05,26-05-2026 14:56:15,10.293s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar123456"")",Firefox 151.0.1,,,26-05-2026 14:56:15,26-05-2026 14:56:17,1.267s,PASSED
"click(findTestObject(""Login/btn-sign in""))",Firefox 151.0.1,,,26-05-2026 14:56:17,26-05-2026 14:56:17,0.713s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Firefox 151.0.1,,,26-05-2026 14:56:17,26-05-2026 14:56:18,0.580s,PASSED
"verifyElementVisible(findTestObject(""Home Page/verify-succes-acount-login""))",Firefox 151.0.1,,,26-05-2026 14:56:18,26-05-2026 14:56:21,2.756s,PASSED
"click(findTestObject(""Home Page/Search/icon-search""))",Firefox 151.0.1,,,26-05-2026 14:56:21,26-05-2026 14:56:22,1.470s,PASSED
"click(findTestObject(""Home Page/Search/field-search""))",Firefox 151.0.1,,,26-05-2026 14:56:22,26-05-2026 14:56:23,0.991s,PASSED
"sendKeys(findTestObject(""Home Page/Search/field-search""), Keys.chord(""IPHONE 11 PRO 128 GB DEEP PURPLE"", ENTER))",Firefox 151.0.1,,,26-05-2026 14:56:23,26-05-2026 14:56:24,0.694s,PASSED
"verifyElementVisible(findTestObject(""Home Page/Search/verify-product-iphone-11-pro""))",Firefox 151.0.1,,,26-05-2026 14:56:24,26-05-2026 14:56:27,3.215s,PASSED
"click(findTestObject(""Product and Cart/Add to cart/btn-product""))",Firefox 151.0.1,,,26-05-2026 14:56:27,26-05-2026 14:56:56,29.475s,PASSED
"click(findTestObject(""Product and Cart/Add to cart/button_Add to Cart""))",Firefox 151.0.1,,,26-05-2026 14:56:56,26-05-2026 14:56:59,2.749s,PASSED
"click(findTestObject(""Product and Cart/Add to cart/i_icon-cart""))",Firefox 151.0.1,,,26-05-2026 14:56:59,26-05-2026 14:57:00,0.646s,PASSED
takeScreenshot(),Firefox 151.0.1,,,26-05-2026 14:57:00,26-05-2026 14:57:01,1.277s,PASSED
"click(findTestObject(""Product and Cart/Add to cart/btn-trash""))",Firefox 151.0.1,,,26-05-2026 14:57:01,26-05-2026 14:57:02,0.531s,PASSED
takeScreenshot(),Firefox 151.0.1,,,26-05-2026 14:57:02,26-05-2026 14:57:02,0.491s,PASSED
"click(findTestObject(""Product and Cart/Add to cart/btn-confrim-yes""))",Firefox 151.0.1,,,26-05-2026 14:57:02,26-05-2026 14:57:03,0.521s,PASSED
takeScreenshot(),Firefox 151.0.1,,,26-05-2026 14:57:03,26-05-2026 14:57:03,0.402s,PASSED
closeBrowser(),Firefox 151.0.1,,,26-05-2026 14:57:03,26-05-2026 14:57:06,2.915s,PASSED
Video,Firefox 151.0.1,,,26-05-2026 14:57:09,26-05-2026 14:57:09,0.000s,PASSED
