Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login_TestSuite,Firefox 151.0.1,,,01-07-2026 10:52:24,01-07-2026 10:54:04,1m - 39.574s,PASSED
,,,,,,,
Test Cases/WEB/Login/Login with data Invalid Account,Firefox 151.0.1,,,01-07-2026 10:52:25,01-07-2026 10:52:56,30.829s,PASSED
"openBrowser("""")",Firefox 151.0.1,,,01-07-2026 10:52:27,01-07-2026 10:52:34,7.549s,PASSED
"setViewPortSize(1920, 1080)",Firefox 151.0.1,,,01-07-2026 10:52:34,01-07-2026 10:52:35,0.534s,PASSED
enableSmartWait(),Firefox 151.0.1,,,01-07-2026 10:52:35,01-07-2026 10:52:35,0.065s,PASSED
navigateToUrl(URL),Firefox 151.0.1,,,01-07-2026 10:52:35,01-07-2026 10:52:40,5.201s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Firefox 151.0.1,,,01-07-2026 10:52:40,01-07-2026 10:52:41,0.614s,PASSED
waitForPageLoad(30),Firefox 151.0.1,,,01-07-2026 10:52:41,01-07-2026 10:52:41,0.493s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/header_digibox""), 30)",Firefox 151.0.1,,,01-07-2026 10:52:41,01-07-2026 10:52:42,0.723s,PASSED
"verifyElementVisible(findTestObject(""WEB/Home Page/header_digibox""))",Firefox 151.0.1,,,01-07-2026 10:52:42,01-07-2026 10:52:42,0.376s,PASSED
"waitForElementClickable(findTestObject(""WEB/Registration/icon-acount""), 30)",Firefox 151.0.1,,,01-07-2026 10:52:42,01-07-2026 10:52:43,0.454s,PASSED
"enhancedClick(findTestObject(""WEB/Registration/icon-acount""))",Firefox 151.0.1,,,01-07-2026 10:52:43,01-07-2026 10:52:43,0.525s,PASSED
"waitForElementVisible(findTestObject(""WEB/Registration/field-account""), 30)",Firefox 151.0.1,,,01-07-2026 10:52:43,01-07-2026 10:52:44,0.913s,PASSED
"setText(findTestObject(""WEB/Registration/field-account""), ""agungpriyadi99982"")",Firefox 151.0.1,,,01-07-2026 10:52:44,01-07-2026 10:52:45,1.077s,PASSED
"setText(findTestObject(""WEB/Registration/field-Password""), ""Laskar123456"")",Firefox 151.0.1,,,01-07-2026 10:52:45,01-07-2026 10:52:46,1.081s,PASSED
"waitForElementClickable(findTestObject(""WEB/Login/btn-sign in""), 30)",Firefox 151.0.1,,,01-07-2026 10:52:46,01-07-2026 10:52:47,0.575s,PASSED
"enhancedClick(findTestObject(""WEB/Login/btn-sign in""))",Firefox 151.0.1,,,01-07-2026 10:52:47,01-07-2026 10:52:47,0.490s,PASSED
loginError = new com.kms.katalon.core.testobject.TestObject(),Firefox 151.0.1,,,01-07-2026 10:52:47,01-07-2026 10:52:47,0.005s,PASSED
"loginError.addProperty(""xpath"", EQUALS, ""//div[@role='alert']//p[contains(text(),'Account or password is not correct')]"")",Firefox 151.0.1,,,01-07-2026 10:52:47,01-07-2026 10:52:47,0.024s,PASSED
"isVisible = waitForElementVisible(loginError, 15, OPTIONAL)",Firefox 151.0.1,,,01-07-2026 10:52:47,01-07-2026 10:52:48,0.753s,PASSED
"comment(""Error Message Visible : "" + isVisible)",Firefox 151.0.1,,,01-07-2026 10:52:48,01-07-2026 10:52:48,0.092s,PASSED
"verifyEqual(isVisible, true)",Firefox 151.0.1,,,01-07-2026 10:52:48,01-07-2026 10:52:48,0.047s,PASSED
closeBrowser(),Firefox 151.0.1,,,01-07-2026 10:52:48,01-07-2026 10:52:53,4.683s,PASSED
Start listener action : afterTestCase,Firefox 151.0.1,,,01-07-2026 10:52:53,01-07-2026 10:52:54,0.597s,FAILED
,,,,,,,
Test Cases/WEB/Login/Login with data Invalid Password,Firefox 151.0.1,,,01-07-2026 10:52:56,01-07-2026 10:53:17,20.685s,PASSED
"openBrowser("""")",Firefox 151.0.1,,,01-07-2026 10:52:57,01-07-2026 10:52:59,2.379s,PASSED
"setViewPortSize(1920, 1080)",Firefox 151.0.1,,,01-07-2026 10:52:59,01-07-2026 10:52:59,0.418s,PASSED
enableSmartWait(),Firefox 151.0.1,,,01-07-2026 10:52:59,01-07-2026 10:52:59,0.023s,PASSED
navigateToUrl(URL),Firefox 151.0.1,,,01-07-2026 10:52:59,01-07-2026 10:53:04,4.751s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Firefox 151.0.1,,,01-07-2026 10:53:04,01-07-2026 10:53:05,0.504s,PASSED
waitForPageLoad(30),Firefox 151.0.1,,,01-07-2026 10:53:05,01-07-2026 10:53:05,0.331s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/header_digibox""), 30)",Firefox 151.0.1,,,01-07-2026 10:53:05,01-07-2026 10:53:06,0.919s,PASSED
"verifyElementVisible(findTestObject(""WEB/Home Page/header_digibox""))",Firefox 151.0.1,,,01-07-2026 10:53:06,01-07-2026 10:53:06,0.378s,PASSED
"waitForElementClickable(findTestObject(""WEB/Registration/icon-acount""), 30)",Firefox 151.0.1,,,01-07-2026 10:53:06,01-07-2026 10:53:07,0.359s,PASSED
"enhancedClick(findTestObject(""WEB/Registration/icon-acount""))",Firefox 151.0.1,,,01-07-2026 10:53:07,01-07-2026 10:53:07,0.577s,PASSED
"waitForElementVisible(findTestObject(""WEB/Registration/field-account""), 30)",Firefox 151.0.1,,,01-07-2026 10:53:07,01-07-2026 10:53:08,0.825s,PASSED
"setText(findTestObject(""WEB/Registration/field-account""), ""agungpriyadi"")",Firefox 151.0.1,,,01-07-2026 10:53:08,01-07-2026 10:53:09,0.933s,PASSED
"setText(findTestObject(""WEB/Registration/field-Password""), ""Laskar1234568"")",Firefox 151.0.1,,,01-07-2026 10:53:09,01-07-2026 10:53:10,1.040s,PASSED
