Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Checkout_TestSuite,Chrome 148.0.7778.179,,,25-05-2026 15:10:08,25-05-2026 15:15:21,5m - 12.799s,PASSED
,,,,,,,
Test Cases/WEB/Checkout/Checkout without payment,Chrome 148.0.7778.179,,,25-05-2026 15:10:53,25-05-2026 15:11:50,57.738s,PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,25-05-2026 15:10:53,25-05-2026 15:10:54,1.540s,PASSED
navigateToUrl(URL),Chrome 148.0.7778.179,,,25-05-2026 15:10:54,25-05-2026 15:10:56,1.908s,PASSED
maximizeWindow(),Chrome 148.0.7778.179,,,25-05-2026 15:10:56,25-05-2026 15:10:56,0.038s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,25-05-2026 15:10:56,25-05-2026 15:10:57,0.346s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,25-05-2026 15:10:57,25-05-2026 15:10:58,1.005s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi"")",Chrome 148.0.7778.179,,,25-05-2026 15:10:58,25-05-2026 15:10:59,1.346s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar123456"")",Chrome 148.0.7778.179,,,25-05-2026 15:10:59,25-05-2026 15:11:00,1.054s,PASSED
"click(findTestObject(""Login/btn-sign in""))",Chrome 148.0.7778.179,,,25-05-2026 15:11:00,25-05-2026 15:11:01,0.598s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,25-05-2026 15:11:01,25-05-2026 15:11:01,0.663s,PASSED
"verifyElementVisible(findTestObject(""Home Page/verify-succes-acount-login""))",Chrome 148.0.7778.179,,,25-05-2026 15:11:01,25-05-2026 15:11:04,2.592s,PASSED
"click(findTestObject(""Home Page/Search/icon-search""))",Chrome 148.0.7778.179,,,25-05-2026 15:11:04,25-05-2026 15:11:04,0.527s,PASSED
"sendKeys(findTestObject(""Home Page/Search/field-search""), Keys.chord(""IPHONE 12 PRO MAX 128GB GOLD"", ENTER))",Chrome 148.0.7778.179,,,25-05-2026 15:11:04,25-05-2026 15:11:05,0.487s,PASSED
"verifyElementVisible(findTestObject(""Home Page/Search/verify-product-iphone-12 -pro""))",Chrome 148.0.7778.179,,,25-05-2026 15:11:05,25-05-2026 15:11:08,2.733s,PASSED
"click(findTestObject(""Product and Cart/Add to cart/btn-product - IPHONE 12 PRO MAX 128GB GOLD""))",Chrome 148.0.7778.179,,,25-05-2026 15:11:08,25-05-2026 15:11:08,0.434s,PASSED
"click(findTestObject(""Product and Cart/Add to cart/button_Add to Cart""))",Chrome 148.0.7778.179,,,25-05-2026 15:11:08,25-05-2026 15:11:19,10.605s,PASSED
"waitForElementPresent(findTestObject(""Product and Cart/Add to cart/i_icon-cart""), 10)",Chrome 148.0.7778.179,,,25-05-2026 15:11:19,25-05-2026 15:11:19,0.401s,PASSED
"click(findTestObject(""Product and Cart/Add to cart/i_icon-cart""))",Chrome 148.0.7778.179,,,25-05-2026 15:11:19,25-05-2026 15:11:20,0.475s,PASSED
"waitForElementVisible(findTestObject(""Checkout/Address/btn_checkout""), 10)",Chrome 148.0.7778.179,,,25-05-2026 15:11:20,25-05-2026 15:11:21,1.090s,PASSED
"click(findTestObject(""Checkout/Address/btn_checkout""))",Chrome 148.0.7778.179,,,25-05-2026 15:11:21,25-05-2026 15:11:21,0.400s,PASSED
"click(findTestObject(""Checkout/Online Payment - Cradit Card""))",Chrome 148.0.7778.179,,,25-05-2026 15:11:21,25-05-2026 15:11:23,2.292s,PASSED
"check(findTestObject(""Checkout/Checkbox__I accept""))",Chrome 148.0.7778.179,,,25-05-2026 15:11:23,25-05-2026 15:11:24,1.164s,PASSED
"click(findTestObject(""Checkout/button_Checkout_Payment""))",Chrome 148.0.7778.179,,,25-05-2026 15:11:24,25-05-2026 15:11:27,2.276s,PASSED
