Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
GuestUser_TestSuite,Firefox 151.0.1,,,13-07-2026 15:04:41,13-07-2026 15:06:38,1m - 56.857s,PASSED
,,,,,,,
Test Cases/WEB/Guest User/Ensure Continue button remains disabled when Verification Code field is empty,Firefox 151.0.1,,,13-07-2026 15:04:42,13-07-2026 15:04:57,15.236s,PASSED
"openBrowser("""")",Firefox 151.0.1,,,13-07-2026 15:04:42,13-07-2026 15:04:47,4.572s,PASSED
"setViewPortSize(1920, 1080)",Firefox 151.0.1,,,13-07-2026 15:04:47,13-07-2026 15:04:47,0.474s,PASSED
navigateToUrl(URL),Firefox 151.0.1,,,13-07-2026 15:04:47,13-07-2026 15:04:50,2.684s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Firefox 151.0.1,,,13-07-2026 15:04:50,13-07-2026 15:04:50,0.082s,PASSED
waitForPageLoad(30),Firefox 151.0.1,,,13-07-2026 15:04:50,13-07-2026 15:04:50,0.090s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/header_digibox""), 30)",Firefox 151.0.1,,,13-07-2026 15:04:50,13-07-2026 15:04:50,0.436s,PASSED
"waitForElementClickable(findTestObject(""WEB/Checkout/Track Order/track your order""), 30)",Firefox 151.0.1,,,13-07-2026 15:04:50,13-07-2026 15:04:51,0.274s,PASSED
"enhancedClick(findTestObject(""WEB/Checkout/Track Order/track your order""))",Firefox 151.0.1,,,13-07-2026 15:04:51,13-07-2026 15:04:51,0.355s,PASSED
waitForPageLoad(30),Firefox 151.0.1,,,13-07-2026 15:04:51,13-07-2026 15:04:51,0.008s,PASSED
"waitForElementVisible(findTestObject(""WEB/Guest User/Track Your Order/txtField_Email""), 30)",Firefox 151.0.1,,,13-07-2026 15:04:51,13-07-2026 15:04:52,0.642s,PASSED
"setText(findTestObject(""WEB/Guest User/Track Your Order/txtField_Email""), ""agung.priyadi@gtech.digital"")",Firefox 151.0.1,,,13-07-2026 15:04:52,13-07-2026 15:04:52,0.543s,PASSED
"waitForElementClickable(findTestObject(""WEB/Guest User/Track Your Order/btn_Send""), 30)",Firefox 151.0.1,,,13-07-2026 15:04:52,13-07-2026 15:04:53,0.444s,PASSED
"enhancedClick(findTestObject(""WEB/Guest User/Track Your Order/btn_Send""))",Firefox 151.0.1,,,13-07-2026 15:04:53,13-07-2026 15:04:53,0.303s,PASSED
"waitForElementVisible(findTestObject(""WEB/Guest User/Track Your Order/txtField_Verification Code""), 30)",Firefox 151.0.1,,,13-07-2026 15:04:53,13-07-2026 15:04:54,0.632s,PASSED
"setText(findTestObject(""WEB/Guest User/Track Your Order/txtField_Verification Code""), """")",Firefox 151.0.1,,,13-07-2026 15:04:54,13-07-2026 15:04:54,0.485s,PASSED
