Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Checkout_TestSuite,Chrome 148.0.7778.179,,,25-05-2026 17:38:02,25-05-2026 17:42:05,4m - 3.003s,PASSED
,,,,,,,
Test Cases/WEB/Checkout/Checkout without payment,Chrome 148.0.7778.179,,,25-05-2026 17:38:02,25-05-2026 17:39:05,1m - 3.243s,PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,25-05-2026 17:38:02,25-05-2026 17:38:07,4.931s,PASSED
navigateToUrl(URL),Chrome 148.0.7778.179,,,25-05-2026 17:38:07,25-05-2026 17:38:09,2.097s,PASSED
maximizeWindow(),Chrome 148.0.7778.179,,,25-05-2026 17:38:09,25-05-2026 17:38:09,0.076s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,25-05-2026 17:38:09,25-05-2026 17:38:10,1.121s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,25-05-2026 17:38:10,25-05-2026 17:38:11,0.724s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi"")",Chrome 148.0.7778.179,,,25-05-2026 17:38:11,25-05-2026 17:38:13,1.468s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar123456"")",Chrome 148.0.7778.179,,,25-05-2026 17:38:13,25-05-2026 17:38:14,1.135s,PASSED
"click(findTestObject(""Login/btn-sign in""))",Chrome 148.0.7778.179,,,25-05-2026 17:38:14,25-05-2026 17:38:14,0.646s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,25-05-2026 17:38:14,25-05-2026 17:38:15,0.668s,PASSED
"verifyElementVisible(findTestObject(""Home Page/verify-succes-acount-login""))",Chrome 148.0.7778.179,,,25-05-2026 17:38:15,25-05-2026 17:38:17,2.375s,PASSED
"click(findTestObject(""Home Page/Search/icon-search""))",Chrome 148.0.7778.179,,,25-05-2026 17:38:17,25-05-2026 17:38:18,0.695s,PASSED
"sendKeys(findTestObject(""Home Page/Search/field-search""), Keys.chord(""IPHONE 12 PRO MAX 128GB GOLD"", ENTER))",Chrome 148.0.7778.179,,,25-05-2026 17:38:18,25-05-2026 17:38:19,0.611s,PASSED
"verifyElementVisible(findTestObject(""Home Page/Search/verify-product-iphone-12 -pro""))",Chrome 148.0.7778.179,,,25-05-2026 17:38:19,25-05-2026 17:38:22,2.961s,PASSED
"click(findTestObject(""Product and Cart/Add to cart/btn-product - IPHONE 12 PRO MAX 128GB GOLD""))",Chrome 148.0.7778.179,,,25-05-2026 17:38:22,25-05-2026 17:38:22,0.431s,PASSED
"click(findTestObject(""Product and Cart/Add to cart/button_Add to Cart""))",Chrome 148.0.7778.179,,,25-05-2026 17:38:22,25-05-2026 17:38:33,10.606s,PASSED
"waitForElementPresent(findTestObject(""Product and Cart/Add to cart/i_icon-cart""), 10)",Chrome 148.0.7778.179,,,25-05-2026 17:38:33,25-05-2026 17:38:33,0.646s,PASSED
"click(findTestObject(""Product and Cart/Add to cart/i_icon-cart""))",Chrome 148.0.7778.179,,,25-05-2026 17:38:33,25-05-2026 17:38:34,0.945s,PASSED
"waitForElementVisible(findTestObject(""Checkout/Address/btn_checkout""), 10)",Chrome 148.0.7778.179,,,25-05-2026 17:38:34,25-05-2026 17:38:36,1.211s,PASSED
"click(findTestObject(""Checkout/Address/btn_checkout""))",Chrome 148.0.7778.179,,,25-05-2026 17:38:36,25-05-2026 17:38:36,0.497s,PASSED
"click(findTestObject(""Checkout/Online Payment - Cradit Card""))",Chrome 148.0.7778.179,,,25-05-2026 17:38:36,25-05-2026 17:38:38,1.665s,PASSED
"check(findTestObject(""Checkout/Checkbox__I accept""))",Chrome 148.0.7778.179,,,25-05-2026 17:38:38,25-05-2026 17:38:39,1.471s,PASSED
"click(findTestObject(""Checkout/button_Checkout_Payment""))",Chrome 148.0.7778.179,,,25-05-2026 17:38:39,25-05-2026 17:38:40,0.814s,PASSED
"waitForElementPresent(findTestObject(""Checkout/Page Checkout/iframe_Credit Card""), 10)",Chrome 148.0.7778.179,,,25-05-2026 17:38:40,25-05-2026 17:38:43,3.037s,PASSED
