Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
HomePage_TestSuite,Chrome 148.0.7778.179,,,25-05-2026 17:46:10,25-05-2026 17:48:28,2m - 18.154s,PASSED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Login with data akun and password not valid,Chrome 148.0.7778.179,,,25-05-2026 17:46:10,25-05-2026 17:46:26,16.089s,PASSED
openBrowser(URL),Chrome 148.0.7778.179,,,25-05-2026 17:46:10,25-05-2026 17:46:16,5.472s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,25-05-2026 17:46:16,25-05-2026 17:46:17,1.554s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,25-05-2026 17:46:17,25-05-2026 17:46:18,0.910s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi2"")",Chrome 148.0.7778.179,,,25-05-2026 17:46:18,25-05-2026 17:46:20,1.656s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar1234560"")",Chrome 148.0.7778.179,,,25-05-2026 17:46:20,25-05-2026 17:46:21,1.170s,PASSED
"click(findTestObject(""Login/btn-sign in""))",Chrome 148.0.7778.179,,,25-05-2026 17:46:21,25-05-2026 17:46:22,0.616s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,25-05-2026 17:46:22,25-05-2026 17:46:23,0.903s,PASSED
"verifyElementVisible(findTestObject(""Home Page/verify-login-not-valid""))",Chrome 148.0.7778.179,,,25-05-2026 17:46:23,25-05-2026 17:46:23,0.450s,PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,25-05-2026 17:46:23,25-05-2026 17:46:24,0.573s,PASSED
closeBrowser(),Chrome 148.0.7778.179,,,25-05-2026 17:46:24,25-05-2026 17:46:24,0.441s,PASSED
Video,Chrome 148.0.7778.179,,,25-05-2026 17:46:26,25-05-2026 17:46:26,0.001s,PASSED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Login with data akun and password valid,Chrome 148.0.7778.179,,,25-05-2026 17:46:26,25-05-2026 17:46:41,14.459s,PASSED
openBrowser(URL),Chrome 148.0.7778.179,,,25-05-2026 17:46:26,25-05-2026 17:46:29,3.163s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,25-05-2026 17:46:29,25-05-2026 17:46:30,0.582s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,25-05-2026 17:46:30,25-05-2026 17:46:31,0.649s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi"")",Chrome 148.0.7778.179,,,25-05-2026 17:46:31,25-05-2026 17:46:32,1.480s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar123456"")",Chrome 148.0.7778.179,,,25-05-2026 17:46:32,25-05-2026 17:46:33,1.084s,PASSED
"click(findTestObject(""Login/btn-sign in""))",Chrome 148.0.7778.179,,,25-05-2026 17:46:33,25-05-2026 17:46:34,0.669s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,25-05-2026 17:46:34,25-05-2026 17:46:35,0.714s,PASSED
"verifyElementVisible(findTestObject(""Home Page/verify-succes-acount-login""))",Chrome 148.0.7778.179,,,25-05-2026 17:46:35,25-05-2026 17:46:38,3.040s,PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,25-05-2026 17:46:38,25-05-2026 17:46:38,0.533s,PASSED
closeBrowser(),Chrome 148.0.7778.179,,,25-05-2026 17:46:38,25-05-2026 17:46:39,0.408s,PASSED
Video,Chrome 148.0.7778.179,,,25-05-2026 17:46:41,25-05-2026 17:46:41,0.001s,PASSED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Search,Chrome 148.0.7778.179,,,25-05-2026 17:46:41,25-05-2026 17:46:53,12.122s,PASSED
openBrowser(URL),Chrome 148.0.7778.179,,,25-05-2026 17:46:41,25-05-2026 17:46:44,3.619s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,25-05-2026 17:46:44,25-05-2026 17:46:45,0.471s,PASSED
"click(findTestObject(""Home Page/Search/icon-search""))",Chrome 148.0.7778.179,,,25-05-2026 17:46:45,25-05-2026 17:46:46,0.793s,PASSED
"click(findTestObject(""Home Page/Search/field-search""))",Chrome 148.0.7778.179,,,25-05-2026 17:46:46,25-05-2026 17:46:46,0.545s,PASSED
"sendKeys(findTestObject(""Home Page/Search/field-search""), Keys.chord(""IPHONE 11 PRO 128 GB DEEP PURPLE"", ENTER))",Chrome 148.0.7778.179,,,25-05-2026 17:46:46,25-05-2026 17:46:47,0.560s,PASSED
"verifyElementVisible(findTestObject(""Home Page/Search/verify-product-iphone-11-pro""))",Chrome 148.0.7778.179,,,25-05-2026 17:46:47,25-05-2026 17:46:50,3.040s,PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,25-05-2026 17:46:50,25-05-2026 17:46:50,0.488s,PASSED
closeBrowser(),Chrome 148.0.7778.179,,,25-05-2026 17:46:50,25-05-2026 17:46:51,0.476s,PASSED
Video,Chrome 148.0.7778.179,,,25-05-2026 17:46:53,25-05-2026 17:46:53,0.001s,PASSED
,,,,,,,
Test Cases/WEB/Home Page/Verify all product category menus are displayed correctly on the homepage,Chrome 148.0.7778.179,,,25-05-2026 17:46:53,25-05-2026 17:48:28,1m - 35.299s,PASSED
openBrowser(URL),Chrome 148.0.7778.179,,,25-05-2026 17:46:53,25-05-2026 17:46:57,4.366s,PASSED
maximizeWindow(),Chrome 148.0.7778.179,,,25-05-2026 17:46:57,25-05-2026 17:46:57,0.117s,PASSED
enableSmartWait(),Chrome 148.0.7778.179,,,25-05-2026 17:46:57,25-05-2026 17:46:57,0.095s,PASSED
