Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
GuestUser_TestSuite,Firefox 151.0.1,,,02-06-2026 08:56:16,02-06-2026 09:00:28,4m - 12.040s,PASSED
,,,,,,,
Test Cases/WEB/Guest User/Ensure Continue button remains disabled when Verification Code field is empty,Firefox 151.0.1,,,02-06-2026 08:56:44,02-06-2026 08:57:09,24.439s,PASSED
openBrowser(URL),Firefox 151.0.1,,,02-06-2026 08:56:44,02-06-2026 08:56:57,12.332s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Firefox 151.0.1,,,02-06-2026 08:56:57,02-06-2026 08:56:58,0.918s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Firefox 151.0.1,,,02-06-2026 08:56:58,02-06-2026 08:56:58,0.525s,PASSED
"click(findTestObject(""Checkout/Track Order/track your order""))",Firefox 151.0.1,,,02-06-2026 08:56:58,02-06-2026 08:56:59,0.766s,PASSED
"setText(findTestObject(""Guest User/Track Your Order/txtField_Email""), ""agung.priyadi@gtech.digital"")",Firefox 151.0.1,,,02-06-2026 08:56:59,02-06-2026 08:57:00,1.120s,PASSED
"setText(findTestObject(""Guest User/Track Your Order/txtField_Verification Code""), """")",Firefox 151.0.1,,,02-06-2026 08:57:00,02-06-2026 08:57:01,1.085s,PASSED
"click(findTestObject(""Guest User/Track Your Order/btn_Send""))",Firefox 151.0.1,,,02-06-2026 08:57:01,02-06-2026 08:57:02,0.700s,PASSED
"verifyTextPresent(""The verification code has been sent, please check in the mailbox."", false)",Firefox 151.0.1,,,02-06-2026 08:57:02,02-06-2026 08:57:03,1.073s,PASSED
"verifyElementHasAttribute(findTestObject(""Guest User/Track Your Order/btn_Continue""), ""disabled"", 5)",Firefox 151.0.1,,,02-06-2026 08:57:03,02-06-2026 08:57:03,0.369s,PASSED
takeScreenshot(),Firefox 151.0.1,,,02-06-2026 08:57:03,02-06-2026 08:57:04,0.403s,PASSED
closeBrowser(),Firefox 151.0.1,,,02-06-2026 08:57:04,02-06-2026 08:57:06,2.643s,PASSED
Start listener action : afterTestCase,Firefox 151.0.1,,,02-06-2026 08:57:06,02-06-2026 08:57:07,0.113s,ERROR
,,,,,,,
Test Cases/WEB/Guest User/Ensure system displays error message for invalid verification code,Firefox 151.0.1,,,02-06-2026 08:57:52,02-06-2026 08:58:20,28.466s,PASSED
openBrowser(URL),Firefox 151.0.1,,,02-06-2026 08:57:52,02-06-2026 08:58:06,14.007s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Firefox 151.0.1,,,02-06-2026 08:58:06,02-06-2026 08:58:07,0.840s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Firefox 151.0.1,,,02-06-2026 08:58:07,02-06-2026 08:58:07,0.786s,PASSED
"click(findTestObject(""Checkout/Track Order/track your order""))",Firefox 151.0.1,,,02-06-2026 08:58:07,02-06-2026 08:58:08,0.685s,PASSED
"setText(findTestObject(""Guest User/Track Your Order/txtField_Email""), ""agung.priyadi@gtech.digital"")",Firefox 151.0.1,,,02-06-2026 08:58:08,02-06-2026 08:58:09,1.152s,PASSED
"setText(findTestObject(""Guest User/Track Your Order/txtField_Verification Code""), """")",Firefox 151.0.1,,,02-06-2026 08:58:09,02-06-2026 08:58:10,0.982s,PASSED
"click(findTestObject(""Guest User/Track Your Order/btn_Send""))",Firefox 151.0.1,,,02-06-2026 08:58:10,02-06-2026 08:58:11,0.721s,PASSED
