Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Address_TestSuite,Chrome 149.0.7827.103,,,01-07-2026 11:26:10,01-07-2026 11:29:19,3m - 8.892s,PASSED
,,,,,,,
Test Cases/WEB/Address Management/Ensure My Address - add new address,Chrome 149.0.7827.103,,,01-07-2026 11:26:11,01-07-2026 11:26:58,47.233s,PASSED
randomFirstName = custom.RandomData.generateRandomFirstName(),Chrome 149.0.7827.103,,,01-07-2026 11:26:12,01-07-2026 11:26:13,0.217s,PASSED
randomEmail = custom.RandomData.generateRandomEmail(),Chrome 149.0.7827.103,,,01-07-2026 11:26:13,01-07-2026 11:26:13,0.302s,PASSED
randomLastName = custom.RandomData.generateRandomLastName(),Chrome 149.0.7827.103,,,01-07-2026 11:26:13,01-07-2026 11:26:13,0.030s,PASSED
randomPhone = custom.RandomData.generateRandomPhone(),Chrome 149.0.7827.103,,,01-07-2026 11:26:13,01-07-2026 11:26:13,0.059s,PASSED
randomAddress = custom.RandomData.generateRandomAddress(),Chrome 149.0.7827.103,,,01-07-2026 11:26:13,01-07-2026 11:26:13,0.004s,PASSED
randomCode = custom.RandomData.generateRandomCode(),Chrome 149.0.7827.103,,,01-07-2026 11:26:13,01-07-2026 11:26:13,0.015s,PASSED
"openBrowser("""")",Chrome 149.0.7827.103,,,01-07-2026 11:26:13,01-07-2026 11:26:18,5.226s,PASSED
"setViewPortSize(1920, 1080)",Chrome 149.0.7827.103,,,01-07-2026 11:26:18,01-07-2026 11:26:18,0.194s,PASSED
navigateToUrl(URL),Chrome 149.0.7827.103,,,01-07-2026 11:26:18,01-07-2026 11:26:22,3.501s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Chrome 149.0.7827.103,,,01-07-2026 11:26:22,01-07-2026 11:26:22,0.347s,PASSED
waitForPageLoad(30),Chrome 149.0.7827.103,,,01-07-2026 11:26:22,01-07-2026 11:26:23,0.470s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/header_digibox""), 30)",Chrome 149.0.7827.103,,,01-07-2026 11:26:23,01-07-2026 11:26:23,0.729s,PASSED
"waitForElementClickable(findTestObject(""WEB/Registration/icon-acount""), 30)",Chrome 149.0.7827.103,,,01-07-2026 11:26:23,01-07-2026 11:26:24,0.558s,PASSED
"click(findTestObject(""WEB/Registration/icon-acount""))",Chrome 149.0.7827.103,,,01-07-2026 11:26:24,01-07-2026 11:26:25,0.850s,PASSED
"waitForElementVisible(findTestObject(""WEB/Registration/field-account""), 30)",Chrome 149.0.7827.103,,,01-07-2026 11:26:25,01-07-2026 11:26:26,0.699s,PASSED
"setText(findTestObject(""WEB/Registration/field-account""), ""agungpriyadi"")",Chrome 149.0.7827.103,,,01-07-2026 11:26:26,01-07-2026 11:26:27,1.304s,PASSED
"waitForElementVisible(findTestObject(""WEB/Registration/field-Password""), 30)",Chrome 149.0.7827.103,,,01-07-2026 11:26:27,01-07-2026 11:26:27,0.449s,PASSED
"setText(findTestObject(""WEB/Registration/field-Password""), ""Laskar123456"")",Chrome 149.0.7827.103,,,01-07-2026 11:26:27,01-07-2026 11:26:28,1.105s,PASSED
"waitForElementClickable(findTestObject(""WEB/Login/btn-sign in""), 30)",Chrome 149.0.7827.103,,,01-07-2026 11:26:28,01-07-2026 11:26:29,0.549s,PASSED
