Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ProductCart_TestSuite,Chrome 148.0.7778.179,,,25-05-2026 15:24:52,25-05-2026 15:25:58,1m - 5.896s,PASSED
,,,,,,,
Test Cases/WEB/Product and Cart/Ensure user can add - update - remove product to shopping cart,Chrome 148.0.7778.179,,,25-05-2026 15:24:53,25-05-2026 15:25:58,1m - 5.732s,PASSED
openBrowser(URL),Chrome 148.0.7778.179,,,25-05-2026 15:24:53,25-05-2026 15:24:59,6.470s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,25-05-2026 15:24:59,25-05-2026 15:25:00,1.080s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,25-05-2026 15:25:00,25-05-2026 15:25:01,0.688s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi"")",Chrome 148.0.7778.179,,,25-05-2026 15:25:01,25-05-2026 15:25:03,1.471s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar123456"")",Chrome 148.0.7778.179,,,25-05-2026 15:25:03,25-05-2026 15:25:04,1.129s,PASSED
"click(findTestObject(""Login/btn-sign in""))",Chrome 148.0.7778.179,,,25-05-2026 15:25:04,25-05-2026 15:25:04,0.626s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,25-05-2026 15:25:04,25-05-2026 15:25:05,0.709s,PASSED
"verifyElementVisible(findTestObject(""Home Page/verify-succes-acount-login""))",Chrome 148.0.7778.179,,,25-05-2026 15:25:05,25-05-2026 15:25:07,1.490s,PASSED
"click(findTestObject(""Home Page/Search/icon-search""))",Chrome 148.0.7778.179,,,25-05-2026 15:25:07,25-05-2026 15:25:08,1.671s,PASSED
"click(findTestObject(""Home Page/Search/field-search""))",Chrome 148.0.7778.179,,,25-05-2026 15:25:08,25-05-2026 15:25:09,0.597s,PASSED
"sendKeys(findTestObject(""Home Page/Search/field-search""), Keys.chord(""IPHONE 11 PRO 128 GB DEEP PURPLE"", ENTER))",Chrome 148.0.7778.179,,,25-05-2026 15:25:09,25-05-2026 15:25:09,0.543s,PASSED
"verifyElementVisible(findTestObject(""Home Page/Search/verify-product-iphone-11-pro""))",Chrome 148.0.7778.179,,,25-05-2026 15:25:09,25-05-2026 15:25:12,2.814s,PASSED
"click(findTestObject(""Product and Cart/Add to cart/btn-product""))",Chrome 148.0.7778.179,,,25-05-2026 15:25:12,25-05-2026 15:25:41,29.127s,PASSED
"click(findTestObject(""Product and Cart/Add to cart/button_Add to Cart""))",Chrome 148.0.7778.179,,,25-05-2026 15:25:41,25-05-2026 15:25:52,10.569s,PASSED
"click(findTestObject(""Product and Cart/Add to cart/i_icon-cart""))",Chrome 148.0.7778.179,,,25-05-2026 15:25:52,25-05-2026 15:25:53,0.665s,PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,25-05-2026 15:25:53,25-05-2026 15:25:53,0.585s,PASSED
"click(findTestObject(""Product and Cart/Add to cart/btn-trash""))",Chrome 148.0.7778.179,,,25-05-2026 15:25:53,25-05-2026 15:25:54,1.030s,PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,25-05-2026 15:25:54,25-05-2026 15:25:55,0.619s,PASSED
"click(findTestObject(""Product and Cart/Add to cart/btn-confrim-yes""))",Chrome 148.0.7778.179,,,25-05-2026 15:25:55,25-05-2026 15:25:55,0.533s,PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,25-05-2026 15:25:55,25-05-2026 15:25:56,0.416s,PASSED
closeBrowser(),Chrome 148.0.7778.179,,,25-05-2026 15:25:56,25-05-2026 15:25:56,0.521s,PASSED
Video,Chrome 148.0.7778.179,,,25-05-2026 15:25:58,25-05-2026 15:25:58,0.001s,PASSED
