Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login_TestSuite,Firefox 151.0.1,,,26-05-2026 14:52:40,26-05-2026 14:54:07,1m - 26.673s,PASSED
,,,,,,,
Test Cases/WEB/Login/Login with data Invalid Account,Firefox 151.0.1,,,26-05-2026 14:52:40,26-05-2026 14:53:04,23.178s,PASSED
openBrowser(URL),Firefox 151.0.1,,,26-05-2026 14:52:41,26-05-2026 14:52:48,7.116s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Firefox 151.0.1,,,26-05-2026 14:52:48,26-05-2026 14:52:48,0.549s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Firefox 151.0.1,,,26-05-2026 14:52:48,26-05-2026 14:52:49,0.397s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi99982"")",Firefox 151.0.1,,,26-05-2026 14:52:49,26-05-2026 14:52:59,10.282s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar123456"")",Firefox 151.0.1,,,26-05-2026 14:52:59,26-05-2026 14:53:00,0.756s,PASSED
"click(findTestObject(""Login/btn-sign in""))",Firefox 151.0.1,,,26-05-2026 14:53:00,26-05-2026 14:53:00,0.525s,PASSED
takeScreenshot(),Firefox 151.0.1,,,26-05-2026 14:53:00,26-05-2026 14:53:01,0.691s,PASSED
closeBrowser(),Firefox 151.0.1,,,26-05-2026 14:53:01,26-05-2026 14:53:02,0.606s,PASSED
Video,Firefox 151.0.1,,,26-05-2026 14:53:04,26-05-2026 14:53:04,0.001s,PASSED
,,,,,,,
Test Cases/WEB/Login/Login with data Invalid Password,Firefox 151.0.1,,,26-05-2026 14:53:04,26-05-2026 14:53:24,19.905s,PASSED
openBrowser(URL),Firefox 151.0.1,,,26-05-2026 14:53:04,26-05-2026 14:53:08,4.277s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Firefox 151.0.1,,,26-05-2026 14:53:08,26-05-2026 14:53:08,0.269s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Firefox 151.0.1,,,26-05-2026 14:53:08,26-05-2026 14:53:09,0.375s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi"")",Firefox 151.0.1,,,26-05-2026 14:53:09,26-05-2026 14:53:19,10.284s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar1234568"")",Firefox 151.0.1,,,26-05-2026 14:53:19,26-05-2026 14:53:20,0.749s,PASSED
"click(findTestObject(""Login/btn-sign in""))",Firefox 151.0.1,,,26-05-2026 14:53:20,26-05-2026 14:53:20,0.514s,PASSED
takeScreenshot(),Firefox 151.0.1,,,26-05-2026 14:53:20,26-05-2026 14:53:21,0.683s,PASSED
closeBrowser(),Firefox 151.0.1,,,26-05-2026 14:53:21,26-05-2026 14:53:21,0.621s,PASSED
Video,Firefox 151.0.1,,,26-05-2026 14:53:24,26-05-2026 14:53:24,0.001s,PASSED
,,,,,,,
Test Cases/WEB/Login/Login with data valid,Firefox 151.0.1,,,26-05-2026 14:53:24,26-05-2026 14:53:48,23.992s,PASSED
openBrowser(URL),Firefox 151.0.1,,,26-05-2026 14:53:24,26-05-2026 14:53:28,4.823s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Firefox 151.0.1,,,26-05-2026 14:53:28,26-05-2026 14:53:29,0.274s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Firefox 151.0.1,,,26-05-2026 14:53:29,26-05-2026 14:53:29,0.361s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi"")",Firefox 151.0.1,,,26-05-2026 14:53:29,26-05-2026 14:53:39,10.261s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar123456"")",Firefox 151.0.1,,,26-05-2026 14:53:39,26-05-2026 14:53:40,0.722s,PASSED
"click(findTestObject(""Login/btn-sign in""))",Firefox 151.0.1,,,26-05-2026 14:53:40,26-05-2026 14:53:41,0.520s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Firefox 151.0.1,,,26-05-2026 14:53:41,26-05-2026 14:53:41,0.497s,PASSED
"verifyElementVisible(findTestObject(""Home Page/verify-succes-acount-login""))",Firefox 151.0.1,,,26-05-2026 14:53:41,26-05-2026 14:53:44,3.238s,PASSED
takeScreenshot(),Firefox 151.0.1,,,26-05-2026 14:53:44,26-05-2026 14:53:45,0.575s,PASSED
closeBrowser(),Firefox 151.0.1,,,26-05-2026 14:53:45,26-05-2026 14:53:45,0.609s,PASSED
Video,Firefox 151.0.1,,,26-05-2026 14:53:47,26-05-2026 14:53:48,0.001s,PASSED
,,,,,,,
Test Cases/WEB/Login/Login with Empty Field Validation,Firefox 151.0.1,,,26-05-2026 14:53:48,26-05-2026 14:54:07,19.436s,PASSED
openBrowser(URL),Firefox 151.0.1,,,26-05-2026 14:53:48,26-05-2026 14:53:52,4.268s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Firefox 151.0.1,,,26-05-2026 14:53:52,26-05-2026 14:53:52,0.260s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Firefox 151.0.1,,,26-05-2026 14:53:52,26-05-2026 14:53:53,0.440s,PASSED
"setText(findTestObject(""Registration/field-account""), """")",Firefox 151.0.1,,,26-05-2026 14:53:53,26-05-2026 14:54:03,10.244s,PASSED
"setText(findTestObject(""Registration/field-Password""), """")",Firefox 151.0.1,,,26-05-2026 14:54:03,26-05-2026 14:54:03,0.507s,PASSED
"click(findTestObject(""Login/btn-sign in""))",Firefox 151.0.1,,,26-05-2026 14:54:03,26-05-2026 14:54:04,0.524s,PASSED
takeScreenshot(),Firefox 151.0.1,,,26-05-2026 14:54:04,26-05-2026 14:54:04,0.459s,PASSED
closeBrowser(),Firefox 151.0.1,,,26-05-2026 14:54:04,26-05-2026 14:54:05,0.614s,PASSED
Video,Firefox 151.0.1,,,26-05-2026 14:54:07,26-05-2026 14:54:07,0.001s,PASSED
