Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
GuestUser_TestSuite,Chrome 149.0.7827.103,,,01-07-2026 11:22:57,01-07-2026 11:25:20,2m - 23.495s,PASSED
,,,,,,,
Test Cases/WEB/Guest User/Ensure Continue button remains disabled when Verification Code field is empty,Chrome 149.0.7827.103,,,01-07-2026 11:22:58,01-07-2026 11:23:21,23.136s,PASSED
"openBrowser("""")",Chrome 149.0.7827.103,,,01-07-2026 11:22:59,01-07-2026 11:23:05,5.963s,PASSED
"setViewPortSize(1920, 1080)",Chrome 149.0.7827.103,,,01-07-2026 11:23:05,01-07-2026 11:23:05,0.342s,PASSED
navigateToUrl(URL),Chrome 149.0.7827.103,,,01-07-2026 11:23:05,01-07-2026 11:23:06,1.172s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Chrome 149.0.7827.103,,,01-07-2026 11:23:06,01-07-2026 11:23:09,2.474s,PASSED
waitForPageLoad(30),Chrome 149.0.7827.103,,,01-07-2026 11:23:09,01-07-2026 11:23:09,0.561s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/header_digibox""), 30)",Chrome 149.0.7827.103,,,01-07-2026 11:23:09,01-07-2026 11:23:10,0.965s,PASSED
"waitForElementClickable(findTestObject(""WEB/Checkout/Track Order/track your order""), 30)",Chrome 149.0.7827.103,,,01-07-2026 11:23:10,01-07-2026 11:23:11,0.527s,PASSED
"enhancedClick(findTestObject(""WEB/Checkout/Track Order/track your order""))",Chrome 149.0.7827.103,,,01-07-2026 11:23:11,01-07-2026 11:23:11,0.634s,PASSED
waitForPageLoad(30),Chrome 149.0.7827.103,,,01-07-2026 11:23:11,01-07-2026 11:23:12,0.076s,PASSED
"waitForElementVisible(findTestObject(""WEB/Guest User/Track Your Order/txtField_Email""), 30)",Chrome 149.0.7827.103,,,01-07-2026 11:23:12,01-07-2026 11:23:12,0.631s,PASSED
"setText(findTestObject(""WEB/Guest User/Track Your Order/txtField_Email""), ""agung.priyadi@gtech.digital"")",Chrome 149.0.7827.103,,,01-07-2026 11:23:12,01-07-2026 11:23:14,1.605s,PASSED
"waitForElementClickable(findTestObject(""WEB/Guest User/Track Your Order/btn_Send""), 30)",Chrome 149.0.7827.103,,,01-07-2026 11:23:14,01-07-2026 11:23:14,0.548s,PASSED
"enhancedClick(findTestObject(""WEB/Guest User/Track Your Order/btn_Send""))",Chrome 149.0.7827.103,,,01-07-2026 11:23:14,01-07-2026 11:23:15,0.513s,PASSED
"waitForElementVisible(findTestObject(""WEB/Guest User/Track Your Order/txtField_Verification Code""), 30)",Chrome 149.0.7827.103,,,01-07-2026 11:23:15,01-07-2026 11:23:16,0.738s,PASSED
"setText(findTestObject(""WEB/Guest User/Track Your Order/txtField_Verification Code""), """")",Chrome 149.0.7827.103,,,01-07-2026 11:23:16,01-07-2026 11:23:17,1.095s,PASSED
"waitForElementVisible(findTestObject(""WEB/Guest User/Track Your Order/txtField_success_message""), 0)",Chrome 149.0.7827.103,,,01-07-2026 11:23:17,01-07-2026 11:23:17,0.375s,PASSED
"verifyElementHasAttribute(findTestObject(""WEB/Guest User/Track Your Order/btn_Continue""), ""disabled"", 30)",Chrome 149.0.7827.103,,,01-07-2026 11:23:17,01-07-2026 11:23:17,0.354s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.103,,,01-07-2026 11:23:17,01-07-2026 11:23:18,1.036s,PASSED
,,,,,,,
Test Cases/WEB/Guest User/Ensure system displays error message for invalid verification code,Chrome 149.0.7827.103,,,01-07-2026 11:23:21,01-07-2026 11:23:38,17.182s,PASSED
"openBrowser("""")",Chrome 149.0.7827.103,,,01-07-2026 11:23:21,01-07-2026 11:23:24,2.278s,PASSED
"setViewPortSize(1920, 1080)",Chrome 149.0.7827.103,,,01-07-2026 11:23:24,01-07-2026 11:23:24,0.145s,PASSED
