Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login_TestSuite,Chrome 149.0.7827.103,,,18-06-2026 09:27:52,18-06-2026 09:28:47,54.672s,PASSED
,,,,,,,
Test Cases/WEB/Login/Login with data Invalid Account,Chrome 149.0.7827.103,,,18-06-2026 09:27:53,18-06-2026 09:28:07,14.264s,PASSED
"openBrowser("""")",Chrome 149.0.7827.103,,,18-06-2026 09:27:53,18-06-2026 09:27:56,3.342s,PASSED
"setViewPortSize(1920, 1080)",Chrome 149.0.7827.103,,,18-06-2026 09:27:56,18-06-2026 09:27:57,0.123s,PASSED
enableSmartWait(),Chrome 149.0.7827.103,,,18-06-2026 09:27:57,18-06-2026 09:27:57,0.016s,PASSED
navigateToUrl(URL),Chrome 149.0.7827.103,,,18-06-2026 09:27:57,18-06-2026 09:27:59,2.103s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Chrome 149.0.7827.103,,,18-06-2026 09:27:59,18-06-2026 09:27:59,0.095s,PASSED
waitForPageLoad(30),Chrome 149.0.7827.103,,,18-06-2026 09:27:59,18-06-2026 09:27:59,0.135s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/header_digibox""), 30)",Chrome 149.0.7827.103,,,18-06-2026 09:27:59,18-06-2026 09:27:59,0.416s,PASSED
"verifyElementVisible(findTestObject(""WEB/Home Page/header_digibox""))",Chrome 149.0.7827.103,,,18-06-2026 09:27:59,18-06-2026 09:28:00,0.485s,PASSED
"waitForElementClickable(findTestObject(""WEB/Registration/icon-acount""), 30)",Chrome 149.0.7827.103,,,18-06-2026 09:28:00,18-06-2026 09:28:00,0.313s,PASSED
"enhancedClick(findTestObject(""WEB/Registration/icon-acount""))",Chrome 149.0.7827.103,,,18-06-2026 09:28:00,18-06-2026 09:28:01,0.338s,PASSED
"waitForElementVisible(findTestObject(""WEB/Registration/field-account""), 30)",Chrome 149.0.7827.103,,,18-06-2026 09:28:01,18-06-2026 09:28:01,0.681s,PASSED
"setText(findTestObject(""WEB/Registration/field-account""), ""agungpriyadi99982"")",Chrome 149.0.7827.103,,,18-06-2026 09:28:01,18-06-2026 09:28:02,0.668s,PASSED
"setText(findTestObject(""WEB/Registration/field-Password""), ""Laskar123456"")",Chrome 149.0.7827.103,,,18-06-2026 09:28:02,18-06-2026 09:28:03,0.847s,PASSED
"waitForElementClickable(findTestObject(""WEB/Login/btn-sign in""), 30)",Chrome 149.0.7827.103,,,18-06-2026 09:28:03,18-06-2026 09:28:03,0.496s,PASSED
"enhancedClick(findTestObject(""WEB/Login/btn-sign in""))",Chrome 149.0.7827.103,,,18-06-2026 09:28:03,18-06-2026 09:28:04,0.284s,PASSED
loginError = new com.kms.katalon.core.testobject.TestObject(),Chrome 149.0.7827.103,,,18-06-2026 09:28:04,18-06-2026 09:28:04,0.002s,PASSED
"loginError.addProperty(""xpath"", EQUALS, ""//div[@role='alert']//p[contains(text(),'Account or password is not correct')]"")",Chrome 149.0.7827.103,,,18-06-2026 09:28:04,18-06-2026 09:28:04,0.007s,PASSED
"isVisible = waitForElementVisible(loginError, 15, OPTIONAL)",Chrome 149.0.7827.103,,,18-06-2026 09:28:04,18-06-2026 09:28:04,0.777s,PASSED
"comment(""Error Message Visible : "" + isVisible)",Chrome 149.0.7827.103,,,18-06-2026 09:28:04,18-06-2026 09:28:04,0.020s,PASSED
"verifyEqual(isVisible, true)",Chrome 149.0.7827.103,,,18-06-2026 09:28:04,18-06-2026 09:28:04,0.012s,PASSED
