Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Password_TestSuite,Firefox 151.0.1,,,18-06-2026 09:43:58,18-06-2026 09:45:48,1m - 49.319s,PASSED
,,,,,,,
Test Cases/WEB/Password/Ensure user cannot input invalid password length,Firefox 151.0.1,,,18-06-2026 09:43:59,18-06-2026 09:44:27,27.852s,PASSED
"openBrowser("""")",Firefox 151.0.1,,,18-06-2026 09:43:59,18-06-2026 09:44:07,7.689s,PASSED
maximizeWindow(),Firefox 151.0.1,,,18-06-2026 09:44:07,18-06-2026 09:44:07,0.090s,PASSED
navigateToUrl(URL),Firefox 151.0.1,,,18-06-2026 09:44:07,18-06-2026 09:44:10,3.042s,PASSED
waitForPageLoad(20),Firefox 151.0.1,,,18-06-2026 09:44:10,18-06-2026 09:44:10,0.263s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/header_digibox""), 15)",Firefox 151.0.1,,,18-06-2026 09:44:10,18-06-2026 09:44:11,0.826s,PASSED
"verifyElementVisible(findTestObject(""WEB/Home Page/header_digibox""))",Firefox 151.0.1,,,18-06-2026 09:44:11,18-06-2026 09:44:12,0.303s,PASSED
"waitForElementClickable(findTestObject(""WEB/Registration/icon-acount""), 10)",Firefox 151.0.1,,,18-06-2026 09:44:12,18-06-2026 09:44:12,0.352s,PASSED
"click(findTestObject(""WEB/Registration/icon-acount""))",Firefox 151.0.1,,,18-06-2026 09:44:12,18-06-2026 09:44:12,0.456s,PASSED
"waitForElementClickable(findTestObject(""WEB/Password/Page_Forgot Password/btn_Forgot passwords""), 10)",Firefox 151.0.1,,,18-06-2026 09:44:12,18-06-2026 09:44:13,0.639s,PASSED
"click(findTestObject(""WEB/Password/Page_Forgot Password/btn_Forgot passwords""))",Firefox 151.0.1,,,18-06-2026 09:44:13,18-06-2026 09:44:13,0.416s,PASSED
"email = ""agung.priyadi@gtech.digital""",Firefox 151.0.1,,,18-06-2026 09:44:13,18-06-2026 09:44:13,0.004s,PASSED
"waitForElementVisible(findTestObject(""WEB/Password/Page_Forgot Password/txtField_Email""), 10)",Firefox 151.0.1,,,18-06-2026 09:44:13,18-06-2026 09:44:14,0.461s,PASSED
"setText(findTestObject(""WEB/Password/Page_Forgot Password/txtField_Email""), email)",Firefox 151.0.1,,,18-06-2026 09:44:14,18-06-2026 09:44:15,0.667s,PASSED
"waitForElementClickable(findTestObject(""WEB/Password/Page_Forgot Password/btn_Send validation code to email""), 10)",Firefox 151.0.1,,,18-06-2026 09:44:15,18-06-2026 09:44:15,0.471s,PASSED
"click(findTestObject(""WEB/Password/Page_Forgot Password/btn_Send validation code to email""))",Firefox 151.0.1,,,18-06-2026 09:44:15,18-06-2026 09:44:15,0.354s,PASSED
delay(2),Firefox 151.0.1,,,18-06-2026 09:44:15,18-06-2026 09:44:17,2.039s,PASSED
"successMsgShown = verifyTextPresent(""Validation code sent successfully!"", false, OPTIONAL)",Firefox 151.0.1,,,18-06-2026 09:44:17,18-06-2026 09:44:18,0.397s,PASSED
if (!(successMsgShown)),Firefox 151.0.1,,,18-06-2026 09:44:18,18-06-2026 09:44:18,0.003s,PASSED
"waitForElementVisible(findTestObject(""WEB/Password/Page_Forgot Password/txtField_Validation Code""), 10)",Firefox 151.0.1,,,18-06-2026 09:44:18,18-06-2026 09:44:18,0.241s,PASSED
"setText(findTestObject(""WEB/Password/Page_Forgot Password/txtField_Validation Code""), ""123456"")",Firefox 151.0.1,,,18-06-2026 09:44:18,18-06-2026 09:44:19,0.530s,PASSED
"waitForElementVisible(findTestObject(""WEB/Password/Page_Forgot Password/txtField_New Password""), 10)",Firefox 151.0.1,,,18-06-2026 09:44:19,18-06-2026 09:44:19,0.443s,PASSED
"setText(findTestObject(""WEB/Password/Page_Forgot Password/txtField_New Password""), ""123"")",Firefox 151.0.1,,,18-06-2026 09:44:19,18-06-2026 09:44:20,0.571s,PASSED
"waitForElementClickable(findTestObject(""WEB/Password/Page_Forgot Password/btn_Reset Password""), 10)",Firefox 151.0.1,,,18-06-2026 09:44:20,18-06-2026 09:44:20,0.463s,PASSED
"click(findTestObject(""WEB/Password/Page_Forgot Password/btn_Reset Password""))",Firefox 151.0.1,,,18-06-2026 09:44:20,18-06-2026 09:44:20,0.353s,PASSED
delay(2),Firefox 151.0.1,,,18-06-2026 09:44:20,18-06-2026 09:44:22,2.007s,PASSED
"errorShown = verifyTextPresent(""Password length is 6-20 digits"", false, OPTIONAL)",Firefox 151.0.1,,,18-06-2026 09:44:22,18-06-2026 09:44:23,0.379s,PASSED
"verifyEqual(errorShown, true)",Firefox 151.0.1,,,18-06-2026 09:44:23,18-06-2026 09:44:23,0.017s,PASSED
closeBrowser(),Firefox 151.0.1,,,18-06-2026 09:44:23,18-06-2026 09:44:24,1.369s,PASSED
Start listener action : afterTestCase,Firefox 151.0.1,,,18-06-2026 09:44:24,18-06-2026 09:44:24,0.252s,FAILED
,,,,,,,
Test Cases/WEB/Password/Ensure user cannot reset password using invalid validation code,Firefox 151.0.1,,,18-06-2026 09:44:27,18-06-2026 09:44:55,28.228s,PASSED
"openBrowser("""")",Firefox 151.0.1,,,18-06-2026 09:44:27,18-06-2026 09:44:32,4.729s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Firefox 151.0.1,,,18-06-2026 09:44:32,18-06-2026 09:44:32,0.515s,PASSED
enableSmartWait(),Firefox 151.0.1,,,18-06-2026 09:44:32,18-06-2026 09:44:32,0.022s,PASSED
navigateToUrl(URL),Firefox 151.0.1,,,18-06-2026 09:44:32,18-06-2026 09:44:35,2.708s,PASSED
