Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Password_TestSuite,Chrome 149.0.7827.103,,,01-07-2026 11:18:39,01-07-2026 11:20:15,1m - 36.399s,PASSED
,,,,,,,
Test Cases/WEB/Password/Ensure user cannot input invalid password length,Chrome 149.0.7827.103,,,01-07-2026 11:18:39,01-07-2026 11:19:12,32.694s,PASSED
"openBrowser("""")",Chrome 149.0.7827.103,,,01-07-2026 11:18:41,01-07-2026 11:18:47,6.195s,PASSED
maximizeWindow(),Chrome 149.0.7827.103,,,01-07-2026 11:18:47,01-07-2026 11:18:47,0.208s,PASSED
navigateToUrl(URL),Chrome 149.0.7827.103,,,01-07-2026 11:18:47,01-07-2026 11:18:51,3.841s,PASSED
waitForPageLoad(20),Chrome 149.0.7827.103,,,01-07-2026 11:18:51,01-07-2026 11:18:52,0.650s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/header_digibox""), 15)",Chrome 149.0.7827.103,,,01-07-2026 11:18:52,01-07-2026 11:18:52,0.786s,PASSED
"verifyElementVisible(findTestObject(""WEB/Home Page/header_digibox""))",Chrome 149.0.7827.103,,,01-07-2026 11:18:52,01-07-2026 11:18:53,0.426s,PASSED
"waitForElementClickable(findTestObject(""WEB/Registration/icon-acount""), 10)",Chrome 149.0.7827.103,,,01-07-2026 11:18:53,01-07-2026 11:18:53,0.559s,PASSED
"click(findTestObject(""WEB/Registration/icon-acount""))",Chrome 149.0.7827.103,,,01-07-2026 11:18:53,01-07-2026 11:18:54,0.759s,PASSED
"waitForElementClickable(findTestObject(""WEB/Password/Page_Forgot Password/btn_Forgot passwords""), 10)",Chrome 149.0.7827.103,,,01-07-2026 11:18:54,01-07-2026 11:18:55,1.000s,PASSED
"click(findTestObject(""WEB/Password/Page_Forgot Password/btn_Forgot passwords""))",Chrome 149.0.7827.103,,,01-07-2026 11:18:55,01-07-2026 11:18:56,0.720s,PASSED
"email = ""agung.priyadi@gtech.digital""",Chrome 149.0.7827.103,,,01-07-2026 11:18:56,01-07-2026 11:18:56,0.016s,PASSED
"waitForElementVisible(findTestObject(""WEB/Password/Page_Forgot Password/txtField_Email""), 10)",Chrome 149.0.7827.103,,,01-07-2026 11:18:56,01-07-2026 11:18:56,0.487s,PASSED
"setText(findTestObject(""WEB/Password/Page_Forgot Password/txtField_Email""), email)",Chrome 149.0.7827.103,,,01-07-2026 11:18:56,01-07-2026 11:18:58,1.385s,PASSED
"waitForElementClickable(findTestObject(""WEB/Password/Page_Forgot Password/btn_Send validation code to email""), 10)",Chrome 149.0.7827.103,,,01-07-2026 11:18:58,01-07-2026 11:18:58,0.416s,PASSED
"click(findTestObject(""WEB/Password/Page_Forgot Password/btn_Send validation code to email""))",Chrome 149.0.7827.103,,,01-07-2026 11:18:58,01-07-2026 11:18:59,0.641s,PASSED
delay(2),Chrome 149.0.7827.103,,,01-07-2026 11:18:59,01-07-2026 11:19:01,2.101s,PASSED
"successMsgShown = verifyTextPresent(""Validation code sent successfully!"", false, OPTIONAL)",Chrome 149.0.7827.103,,,01-07-2026 11:19:01,01-07-2026 11:19:01,0.520s,PASSED
if (!(successMsgShown)),Chrome 149.0.7827.103,,,01-07-2026 11:19:01,01-07-2026 11:19:01,0.000s,PASSED
"waitForElementVisible(findTestObject(""WEB/Password/Page_Forgot Password/txtField_Validation Code""), 10)",Chrome 149.0.7827.103,,,01-07-2026 11:19:01,01-07-2026 11:19:02,0.369s,PASSED
"setText(findTestObject(""WEB/Password/Page_Forgot Password/txtField_Validation Code""), ""123456"")",Chrome 149.0.7827.103,,,01-07-2026 11:19:02,01-07-2026 11:19:03,1.149s,PASSED
"waitForElementVisible(findTestObject(""WEB/Password/Page_Forgot Password/txtField_New Password""), 10)",Chrome 149.0.7827.103,,,01-07-2026 11:19:03,01-07-2026 11:19:03,0.441s,PASSED
"setText(findTestObject(""WEB/Password/Page_Forgot Password/txtField_New Password""), ""123"")",Chrome 149.0.7827.103,,,01-07-2026 11:19:03,01-07-2026 11:19:04,1.067s,PASSED
"waitForElementClickable(findTestObject(""WEB/Password/Page_Forgot Password/btn_Reset Password""), 10)",Chrome 149.0.7827.103,,,01-07-2026 11:19:04,01-07-2026 11:19:05,0.526s,PASSED
"click(findTestObject(""WEB/Password/Page_Forgot Password/btn_Reset Password""))",Chrome 149.0.7827.103,,,01-07-2026 11:19:05,01-07-2026 11:19:06,0.589s,PASSED
delay(2),Chrome 149.0.7827.103,,,01-07-2026 11:19:06,01-07-2026 11:19:08,2.028s,PASSED
"errorShown = verifyTextPresent(""Password length is 6-20 digits"", false, OPTIONAL)",Chrome 149.0.7827.103,,,01-07-2026 11:19:08,01-07-2026 11:19:08,0.407s,PASSED
"verifyEqual(errorShown, true)",Chrome 149.0.7827.103,,,01-07-2026 11:19:08,01-07-2026 11:19:08,0.033s,PASSED
closeBrowser(),Chrome 149.0.7827.103,,,01-07-2026 11:19:08,01-07-2026 11:19:09,1.008s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.103,,,01-07-2026 11:19:09,01-07-2026 11:19:10,0.660s,FAILED
,,,,,,,
Test Cases/WEB/Password/Ensure user cannot reset password using invalid validation code,Chrome 149.0.7827.103,,,01-07-2026 11:19:12,01-07-2026 11:19:37,24.581s,PASSED
"openBrowser("""")",Chrome 149.0.7827.103,,,01-07-2026 11:19:13,01-07-2026 11:19:14,1.463s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Chrome 149.0.7827.103,,,01-07-2026 11:19:14,01-07-2026 11:19:14,0.302s,PASSED
enableSmartWait(),Chrome 149.0.7827.103,,,01-07-2026 11:19:14,01-07-2026 11:19:14,0.033s,PASSED
navigateToUrl(URL),Chrome 149.0.7827.103,,,01-07-2026 11:19:14,01-07-2026 11:19:17,2.285s,PASSED
waitForPageLoad(20),Chrome 149.0.7827.103,,,01-07-2026 11:19:17,01-07-2026 11:19:17,0.105s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/header_digibox""), 15)",Chrome 149.0.7827.103,,,01-07-2026 11:19:17,01-07-2026 11:19:18,0.807s,PASSED
"verifyElementVisible(findTestObject(""WEB/Home Page/header_digibox""))",Chrome 149.0.7827.103,,,01-07-2026 11:19:18,01-07-2026 11:19:18,0.336s,PASSED
"waitForElementClickable(findTestObject(""WEB/Registration/icon-acount""), 10)",Chrome 149.0.7827.103,,,01-07-2026 11:19:18,01-07-2026 11:19:18,0.416s,PASSED
"click(findTestObject(""WEB/Registration/icon-acount""))",Chrome 149.0.7827.103,,,01-07-2026 11:19:18,01-07-2026 11:19:19,0.693s,PASSED
