Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Address_TestSuite,Firefox 151.0.1,,,18-06-2026 09:53:01,18-06-2026 09:57:55,4m - 53.723s,PASSED
,,,,,,,
Test Cases/WEB/Address Management/Ensure My Address - add new address,Firefox 151.0.1,,,18-06-2026 09:53:02,18-06-2026 09:54:08,1m - 5.911s,PASSED
randomFirstName = custom.RandomData.generateRandomFirstName(),Firefox 151.0.1,,,18-06-2026 09:53:04,18-06-2026 09:53:05,1.291s,PASSED
randomEmail = custom.RandomData.generateRandomEmail(),Firefox 151.0.1,,,18-06-2026 09:53:05,18-06-2026 09:53:05,0.202s,PASSED
randomLastName = custom.RandomData.generateRandomLastName(),Firefox 151.0.1,,,18-06-2026 09:53:05,18-06-2026 09:53:05,0.029s,PASSED
randomPhone = custom.RandomData.generateRandomPhone(),Firefox 151.0.1,,,18-06-2026 09:53:05,18-06-2026 09:53:05,0.016s,PASSED
randomAddress = custom.RandomData.generateRandomAddress(),Firefox 151.0.1,,,18-06-2026 09:53:05,18-06-2026 09:53:05,0.017s,PASSED
randomCode = custom.RandomData.generateRandomCode(),Firefox 151.0.1,,,18-06-2026 09:53:05,18-06-2026 09:53:05,0.033s,PASSED
"openBrowser("""")",Firefox 151.0.1,,,18-06-2026 09:53:05,18-06-2026 09:53:19,14.119s,PASSED
"setViewPortSize(1920, 1080)",Firefox 151.0.1,,,18-06-2026 09:53:19,18-06-2026 09:53:21,1.362s,PASSED
navigateToUrl(URL),Firefox 151.0.1,,,18-06-2026 09:53:21,18-06-2026 09:53:28,6.957s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Firefox 151.0.1,,,18-06-2026 09:53:28,18-06-2026 09:53:29,1.236s,PASSED
waitForPageLoad(30),Firefox 151.0.1,,,18-06-2026 09:53:29,18-06-2026 09:53:30,0.699s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/header_digibox""), 30)",Firefox 151.0.1,,,18-06-2026 09:53:30,18-06-2026 09:53:30,0.737s,PASSED
"waitForElementClickable(findTestObject(""WEB/Registration/icon-acount""), 30)",Firefox 151.0.1,,,18-06-2026 09:53:30,18-06-2026 09:53:31,0.504s,PASSED
"click(findTestObject(""WEB/Registration/icon-acount""))",Firefox 151.0.1,,,18-06-2026 09:53:31,18-06-2026 09:53:32,0.841s,PASSED
"waitForElementVisible(findTestObject(""WEB/Registration/field-account""), 30)",Firefox 151.0.1,,,18-06-2026 09:53:32,18-06-2026 09:53:33,0.769s,PASSED
"setText(findTestObject(""WEB/Registration/field-account""), ""agungpriyadi"")",Firefox 151.0.1,,,18-06-2026 09:53:33,18-06-2026 09:53:34,1.017s,PASSED
"waitForElementVisible(findTestObject(""WEB/Registration/field-Password""), 30)",Firefox 151.0.1,,,18-06-2026 09:53:34,18-06-2026 09:53:34,0.455s,PASSED
"setText(findTestObject(""WEB/Registration/field-Password""), ""Laskar123456"")",Firefox 151.0.1,,,18-06-2026 09:53:34,18-06-2026 09:53:35,0.904s,PASSED
"waitForElementClickable(findTestObject(""WEB/Login/btn-sign in""), 30)",Firefox 151.0.1,,,18-06-2026 09:53:35,18-06-2026 09:53:35,0.547s,PASSED
"click(findTestObject(""WEB/Login/btn-sign in""))",Firefox 151.0.1,,,18-06-2026 09:53:35,18-06-2026 09:53:36,0.515s,PASSED
waitForPageLoad(30),Firefox 151.0.1,,,18-06-2026 09:53:36,18-06-2026 09:53:36,0.046s,PASSED
"waitForElementVisible(findTestObject(""WEB/Registration/icon-acount""), 30)",Firefox 151.0.1,,,18-06-2026 09:53:36,18-06-2026 09:53:36,0.365s,PASSED
"mouseOver(findTestObject(""WEB/Registration/icon-acount""))",Firefox 151.0.1,,,18-06-2026 09:53:36,18-06-2026 09:53:37,0.653s,PASSED
"waitForElementClickable(findTestObject(""WEB/Address Management/Shipping Address/btn_My Address""), 30)",Firefox 151.0.1,,,18-06-2026 09:53:37,18-06-2026 09:53:39,1.875s,PASSED
"click(findTestObject(""WEB/Address Management/Shipping Address/btn_My Address""))",Firefox 151.0.1,,,18-06-2026 09:53:39,18-06-2026 09:53:42,3.352s,PASSED
"waitForElementClickable(findTestObject(""WEB/Address Management/Add New Address/div_Add New Address""), 30)",Firefox 151.0.1,,,18-06-2026 09:53:42,18-06-2026 09:53:44,1.847s,PASSED
"click(findTestObject(""WEB/Address Management/Add New Address/div_Add New Address""))",Firefox 151.0.1,,,18-06-2026 09:53:44,18-06-2026 09:53:45,0.550s,PASSED
"waitForElementVisible(findTestObject(""WEB/Address Management/Add New Address/field_First Name""), 30)",Firefox 151.0.1,,,18-06-2026 09:53:45,18-06-2026 09:53:45,0.636s,PASSED
"setText(findTestObject(""WEB/Address Management/Add New Address/field_First Name""), randomFirstName)",Firefox 151.0.1,,,18-06-2026 09:53:45,18-06-2026 09:53:47,1.238s,PASSED
"waitForElementVisible(findTestObject(""WEB/Address Management/Add New Address/field_Last Name""), 30)",Firefox 151.0.1,,,18-06-2026 09:53:47,18-06-2026 09:53:47,0.770s,PASSED
"setText(findTestObject(""WEB/Address Management/Add New Address/field_Last Name""), randomLastName)",Firefox 151.0.1,,,18-06-2026 09:53:47,18-06-2026 09:53:48,0.857s,PASSED
"waitForElementVisible(findTestObject(""WEB/Address Management/Add New Address/field_Mobile Phone""), 30)",Firefox 151.0.1,,,18-06-2026 09:53:48,18-06-2026 09:53:49,0.519s,PASSED
"setText(findTestObject(""WEB/Address Management/Add New Address/field_Mobile Phone""), randomPhone)",Firefox 151.0.1,,,18-06-2026 09:53:49,18-06-2026 09:53:50,1.000s,PASSED
"waitForElementVisible(findTestObject(""WEB/Address Management/Add New Address/field_E-mail""), 30)",Firefox 151.0.1,,,18-06-2026 09:53:50,18-06-2026 09:53:50,0.474s,PASSED
"setText(findTestObject(""WEB/Address Management/Add New Address/field_E-mail""), randomEmail)",Firefox 151.0.1,,,18-06-2026 09:53:50,18-06-2026 09:53:51,0.914s,PASSED
"waitForElementVisible(findTestObject(""WEB/Address Management/Add New Address/field_Address""), 30)",Firefox 151.0.1,,,18-06-2026 09:53:51,18-06-2026 09:53:52,0.491s,PASSED
"setText(findTestObject(""WEB/Address Management/Add New Address/field_Address""), randomAddress)",Firefox 151.0.1,,,18-06-2026 09:53:52,18-06-2026 09:53:53,0.932s,PASSED
"waitForElementClickable(findTestObject(""WEB/Address Management/Add New Address/dropdown_Province""), 30)",Firefox 151.0.1,,,18-06-2026 09:53:53,18-06-2026 09:53:53,0.546s,PASSED
"click(findTestObject(""WEB/Address Management/Add New Address/dropdown_Province""))",Firefox 151.0.1,,,18-06-2026 09:53:53,18-06-2026 09:53:54,0.478s,PASSED
"waitForElementVisible(findTestObject(""WEB/Address Management/Add New Address/Dropdown Province/li_Banteay Meanchey Province""), 30)",Firefox 151.0.1,,,18-06-2026 09:53:54,18-06-2026 09:53:54,0.364s,PASSED
"click(findTestObject(""WEB/Address Management/Add New Address/Dropdown Province/li_Banteay Meanchey Province""))",Firefox 151.0.1,,,18-06-2026 09:53:54,18-06-2026 09:53:55,0.547s,PASSED
"waitForElementClickable(findTestObject(""WEB/Address Management/Add New Address/dropdown_Select Province""), 30)",Firefox 151.0.1,,,18-06-2026 09:53:55,18-06-2026 09:53:55,0.379s,PASSED
"click(findTestObject(""WEB/Address Management/Add New Address/dropdown_Select Province""))",Firefox 151.0.1,,,18-06-2026 09:53:55,18-06-2026 09:53:55,0.481s,PASSED
"waitForElementVisible(findTestObject(""WEB/Address Management/Add New Address/Dropdown Select Province/li_Paoy Paet Municipality""), 30)",Firefox 151.0.1,,,18-06-2026 09:53:55,18-06-2026 09:53:56,0.628s,PASSED
"click(findTestObject(""WEB/Address Management/Add New Address/Dropdown Select Province/li_Paoy Paet Municipality""))",Firefox 151.0.1,,,18-06-2026 09:53:56,18-06-2026 09:53:57,0.568s,PASSED
"waitForElementClickable(findTestObject(""WEB/Address Management/Add New Address/dropdown_Districts""), 30)",Firefox 151.0.1,,,18-06-2026 09:53:57,18-06-2026 09:53:57,0.368s,PASSED
