Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Address_TestSuite,Chrome 149.0.7827.103,,,13-07-2026 15:27:53,13-07-2026 15:31:09,3m - 15.994s,PASSED
,,,,,,,
Test Cases/WEB/Address Management/Ensure My Address - add new address,Chrome 149.0.7827.103,,,13-07-2026 15:27:53,13-07-2026 15:28:30,36.176s,PASSED
randomFirstName = custom.RandomData.generateRandomFirstName(),Chrome 149.0.7827.103,,,13-07-2026 15:27:54,13-07-2026 15:27:54,0.155s,PASSED
randomEmail = custom.RandomData.generateRandomEmail(),Chrome 149.0.7827.103,,,13-07-2026 15:27:54,13-07-2026 15:27:54,0.114s,PASSED
randomLastName = custom.RandomData.generateRandomLastName(),Chrome 149.0.7827.103,,,13-07-2026 15:27:54,13-07-2026 15:27:54,0.010s,PASSED
randomPhone = custom.RandomData.generateRandomPhone(),Chrome 149.0.7827.103,,,13-07-2026 15:27:54,13-07-2026 15:27:54,0.052s,PASSED
randomAddress = custom.RandomData.generateRandomAddress(),Chrome 149.0.7827.103,,,13-07-2026 15:27:54,13-07-2026 15:27:54,0.008s,PASSED
randomCode = custom.RandomData.generateRandomCode(),Chrome 149.0.7827.103,,,13-07-2026 15:27:54,13-07-2026 15:27:54,0.009s,PASSED
"openBrowser("""")",Chrome 149.0.7827.103,,,13-07-2026 15:27:54,13-07-2026 15:27:58,3.892s,PASSED
"setViewPortSize(1920, 1080)",Chrome 149.0.7827.103,,,13-07-2026 15:27:58,13-07-2026 15:27:58,0.133s,PASSED
navigateToUrl(URL),Chrome 149.0.7827.103,,,13-07-2026 15:27:58,13-07-2026 15:28:01,2.208s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Chrome 149.0.7827.103,,,13-07-2026 15:28:01,13-07-2026 15:28:01,0.114s,PASSED
waitForPageLoad(30),Chrome 149.0.7827.103,,,13-07-2026 15:28:01,13-07-2026 15:28:01,0.151s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/header_digibox""), 30)",Chrome 149.0.7827.103,,,13-07-2026 15:28:01,13-07-2026 15:28:01,0.505s,PASSED
"waitForElementClickable(findTestObject(""WEB/Registration/icon-acount""), 30)",Chrome 149.0.7827.103,,,13-07-2026 15:28:01,13-07-2026 15:28:02,0.488s,PASSED
"click(findTestObject(""WEB/Registration/icon-acount""))",Chrome 149.0.7827.103,,,13-07-2026 15:28:02,13-07-2026 15:28:02,0.426s,PASSED
"waitForElementVisible(findTestObject(""WEB/Registration/field-account""), 30)",Chrome 149.0.7827.103,,,13-07-2026 15:28:02,13-07-2026 15:28:03,0.702s,PASSED
"setText(findTestObject(""WEB/Registration/field-account""), ""agungpriyadi"")",Chrome 149.0.7827.103,,,13-07-2026 15:28:03,13-07-2026 15:28:04,0.918s,PASSED
"waitForElementVisible(findTestObject(""WEB/Registration/field-Password""), 30)",Chrome 149.0.7827.103,,,13-07-2026 15:28:04,13-07-2026 15:28:04,0.505s,PASSED
"setText(findTestObject(""WEB/Registration/field-Password""), ""Laskar123456"")",Chrome 149.0.7827.103,,,13-07-2026 15:28:04,13-07-2026 15:28:05,0.916s,PASSED
"waitForElementClickable(findTestObject(""WEB/Login/btn-sign in""), 30)",Chrome 149.0.7827.103,,,13-07-2026 15:28:05,13-07-2026 15:28:06,0.432s,PASSED
"click(findTestObject(""WEB/Login/btn-sign in""))",Chrome 149.0.7827.103,,,13-07-2026 15:28:06,13-07-2026 15:28:06,0.395s,PASSED
waitForPageLoad(30),Chrome 149.0.7827.103,,,13-07-2026 15:28:06,13-07-2026 15:28:06,0.015s,PASSED
"waitForElementVisible(findTestObject(""WEB/Registration/icon-acount""), 30)",Chrome 149.0.7827.103,,,13-07-2026 15:28:06,13-07-2026 15:28:07,0.500s,PASSED
"mouseOver(findTestObject(""WEB/Registration/icon-acount""))",Chrome 149.0.7827.103,,,13-07-2026 15:28:07,13-07-2026 15:28:07,0.516s,PASSED
"waitForElementClickable(findTestObject(""WEB/Address Management/Shipping Address/btn_My Address""), 30)",Chrome 149.0.7827.103,,,13-07-2026 15:28:07,13-07-2026 15:28:10,2.670s,PASSED
"click(findTestObject(""WEB/Address Management/Shipping Address/btn_My Address""))",Chrome 149.0.7827.103,,,13-07-2026 15:28:10,13-07-2026 15:28:11,0.930s,PASSED
"waitForElementClickable(findTestObject(""WEB/Address Management/Add New Address/div_Add New Address""), 30)",Chrome 149.0.7827.103,,,13-07-2026 15:28:11,13-07-2026 15:28:12,1.081s,PASSED
"click(findTestObject(""WEB/Address Management/Add New Address/div_Add New Address""))",Chrome 149.0.7827.103,,,13-07-2026 15:28:12,13-07-2026 15:28:12,0.564s,PASSED
"waitForElementVisible(findTestObject(""WEB/Address Management/Add New Address/field_First Name""), 30)",Chrome 149.0.7827.103,,,13-07-2026 15:28:12,13-07-2026 15:28:13,0.272s,PASSED
"setText(findTestObject(""WEB/Address Management/Add New Address/field_First Name""), randomFirstName)",Chrome 149.0.7827.103,,,13-07-2026 15:28:13,13-07-2026 15:28:14,1.095s,PASSED
"waitForElementVisible(findTestObject(""WEB/Address Management/Add New Address/field_Last Name""), 30)",Chrome 149.0.7827.103,,,13-07-2026 15:28:14,13-07-2026 15:28:14,0.578s,PASSED
"setText(findTestObject(""WEB/Address Management/Add New Address/field_Last Name""), randomLastName)",Chrome 149.0.7827.103,,,13-07-2026 15:28:14,13-07-2026 15:28:15,0.665s,PASSED
