Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Registration_TestSuite,Chrome 148.0.7778.217,,,10-06-2026 14:30:40,10-06-2026 14:31:59,1m - 19.143s,PASSED
,,,,,,,
Test Cases/WEB/Registration/Register with duplicate Account,Chrome 148.0.7778.217,,,10-06-2026 14:30:40,10-06-2026 14:30:59,18.949s,PASSED
"openBrowser("""")",Chrome 148.0.7778.217,,,10-06-2026 14:30:40,10-06-2026 14:30:43,2.634s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Chrome 148.0.7778.217,,,10-06-2026 14:30:43,10-06-2026 14:30:43,0.114s,PASSED
navigateToUrl(URL),Chrome 148.0.7778.217,,,10-06-2026 14:30:43,10-06-2026 14:30:46,3.278s,PASSED
"verifyElementVisible(findTestObject(""WEB/Home Page/header_digibox""))",Chrome 148.0.7778.217,,,10-06-2026 14:30:46,10-06-2026 14:30:46,0.372s,PASSED
"click(findTestObject(""WEB/Registration/icon-acount""))",Chrome 148.0.7778.217,,,10-06-2026 14:30:46,10-06-2026 14:30:47,0.365s,PASSED
custom.BrowserHelper.closeFirefoxPopup(),Chrome 148.0.7778.217,,,10-06-2026 14:30:47,10-06-2026 14:30:49,2.420s,PASSED
"click(findTestObject(""WEB/Registration/btn-create-new-account""))",Chrome 148.0.7778.217,,,10-06-2026 14:30:49,10-06-2026 14:30:49,0.360s,PASSED
"setText(findTestObject(""WEB/Registration/field-Email""), ""agungpriyadi@gmail.com"")",Chrome 148.0.7778.217,,,10-06-2026 14:30:49,10-06-2026 14:30:51,1.256s,PASSED
"setText(findTestObject(""WEB/Registration/field-account""), ""agungpriyadi"")",Chrome 148.0.7778.217,,,10-06-2026 14:30:51,10-06-2026 14:30:52,0.900s,PASSED
"setText(findTestObject(""WEB/Registration/field-Password""), ""Laskar123456"")",Chrome 148.0.7778.217,,,10-06-2026 14:30:52,10-06-2026 14:30:52,0.833s,PASSED
"click(findTestObject(""WEB/Registration/btn-sign-up""))",Chrome 148.0.7778.217,,,10-06-2026 14:30:52,10-06-2026 14:30:53,0.526s,PASSED
delay(2),Chrome 148.0.7778.217,,,10-06-2026 14:30:53,10-06-2026 14:30:55,2.033s,PASSED
"isDuplicateShown = verifyTextPresent(""Duplicated-unknown-error."", false, OPTIONAL)",Chrome 148.0.7778.217,,,10-06-2026 14:30:55,10-06-2026 14:30:55,0.314s,PASSED
if (!(isDuplicateShown)),Chrome 148.0.7778.217,,,10-06-2026 14:30:55,10-06-2026 14:30:55,0.003s,PASSED
closeBrowser(),Chrome 148.0.7778.217,,,10-06-2026 14:30:55,10-06-2026 14:30:56,0.939s,PASSED
Start listener action : afterTestCase,Chrome 148.0.7778.217,,,10-06-2026 14:30:56,10-06-2026 14:30:56,0.198s,FAILED
,,,,,,,
Test Cases/WEB/Registration/Register with duplicate Email,Chrome 148.0.7778.217,,,10-06-2026 14:30:59,10-06-2026 14:31:15,16.372s,PASSED
"openBrowser("""")",Chrome 148.0.7778.217,,,10-06-2026 14:30:59,10-06-2026 14:31:00,1.575s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Chrome 148.0.7778.217,,,10-06-2026 14:31:00,10-06-2026 14:31:00,0.088s,PASSED
navigateToUrl(URL),Chrome 148.0.7778.217,,,10-06-2026 14:31:00,10-06-2026 14:31:02,1.981s,PASSED
"verifyElementVisible(findTestObject(""WEB/Home Page/header_digibox""))",Chrome 148.0.7778.217,,,10-06-2026 14:31:02,10-06-2026 14:31:03,0.297s,PASSED
"click(findTestObject(""WEB/Registration/icon-acount""))",Chrome 148.0.7778.217,,,10-06-2026 14:31:03,10-06-2026 14:31:03,0.401s,PASSED
custom.BrowserHelper.closeFirefoxPopup(),Chrome 148.0.7778.217,,,10-06-2026 14:31:03,10-06-2026 14:31:05,2.340s,PASSED
"waitForElementClickable(findTestObject(""WEB/Registration/btn-create-new-account""), 10)",Chrome 148.0.7778.217,,,10-06-2026 14:31:05,10-06-2026 14:31:06,0.331s,PASSED
"click(findTestObject(""WEB/Registration/btn-create-new-account""))",Chrome 148.0.7778.217,,,10-06-2026 14:31:06,10-06-2026 14:31:06,0.314s,PASSED
"setText(findTestObject(""WEB/Registration/field-Email""), ""agung.priyadi@gtech.digital"")",Chrome 148.0.7778.217,,,10-06-2026 14:31:06,10-06-2026 14:31:08,1.463s,PASSED
"setText(findTestObject(""WEB/Registration/field-account""), ""agungpriyadi"")",Chrome 148.0.7778.217,,,10-06-2026 14:31:08,10-06-2026 14:31:08,0.867s,PASSED
"setText(findTestObject(""WEB/Registration/field-Password""), ""Laskar123456"")",Chrome 148.0.7778.217,,,10-06-2026 14:31:08,10-06-2026 14:31:09,0.861s,PASSED
