Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Password_TestSuite,Firefox 151.0.1,,,10-06-2026 14:58:57,10-06-2026 15:01:34,2m - 37.006s,PASSED
,,,,,,,
Test Cases/WEB/Password/Ensure user cannot input invalid password length,Firefox 151.0.1,,,10-06-2026 14:58:57,10-06-2026 15:00:04,1m - 6.227s,PASSED
"openBrowser("""")",Firefox 151.0.1,,,10-06-2026 14:58:59,10-06-2026 14:59:14,14.986s,PASSED
maximizeWindow(),Firefox 151.0.1,,,10-06-2026 14:59:14,10-06-2026 14:59:15,0.455s,PASSED
navigateToUrl(URL),Firefox 151.0.1,,,10-06-2026 14:59:15,10-06-2026 14:59:25,10.193s,PASSED
waitForPageLoad(20),Firefox 151.0.1,,,10-06-2026 14:59:25,10-06-2026 14:59:28,3.271s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/header_digibox""), 15)",Firefox 151.0.1,,,10-06-2026 14:59:28,10-06-2026 14:59:32,3.268s,PASSED
"verifyElementVisible(findTestObject(""WEB/Home Page/header_digibox""))",Firefox 151.0.1,,,10-06-2026 14:59:32,10-06-2026 14:59:32,0.956s,PASSED
"waitForElementClickable(findTestObject(""WEB/Registration/icon-acount""), 10)",Firefox 151.0.1,,,10-06-2026 14:59:32,10-06-2026 14:59:34,1.680s,PASSED
"click(findTestObject(""WEB/Registration/icon-acount""))",Firefox 151.0.1,,,10-06-2026 14:59:34,10-06-2026 14:59:37,2.815s,PASSED
"waitForElementClickable(findTestObject(""WEB/Password/Page_Forgot Password/btn_Forgot passwords""), 10)",Firefox 151.0.1,,,10-06-2026 14:59:37,10-06-2026 14:59:38,1.414s,PASSED
"click(findTestObject(""WEB/Password/Page_Forgot Password/btn_Forgot passwords""))",Firefox 151.0.1,,,10-06-2026 14:59:38,10-06-2026 14:59:39,0.801s,PASSED
"email = ""agung.priyadi@gtech.digital""",Firefox 151.0.1,,,10-06-2026 14:59:39,10-06-2026 14:59:39,0.025s,PASSED
"waitForElementVisible(findTestObject(""WEB/Password/Page_Forgot Password/txtField_Email""), 10)",Firefox 151.0.1,,,10-06-2026 14:59:39,10-06-2026 14:59:40,0.547s,PASSED
"setText(findTestObject(""WEB/Password/Page_Forgot Password/txtField_Email""), email)",Firefox 151.0.1,,,10-06-2026 14:59:40,10-06-2026 14:59:41,1.150s,PASSED
"waitForElementClickable(findTestObject(""WEB/Password/Page_Forgot Password/btn_Send validation code to email""), 10)",Firefox 151.0.1,,,10-06-2026 14:59:41,10-06-2026 14:59:42,0.572s,PASSED
"click(findTestObject(""WEB/Password/Page_Forgot Password/btn_Send validation code to email""))",Firefox 151.0.1,,,10-06-2026 14:59:42,10-06-2026 14:59:42,0.796s,PASSED
delay(2),Firefox 151.0.1,,,10-06-2026 14:59:42,10-06-2026 14:59:45,2.215s,PASSED
"successMsgShown = verifyTextPresent(""Validation code sent successfully!"", false, OPTIONAL)",Firefox 151.0.1,,,10-06-2026 14:59:45,10-06-2026 14:59:46,1.090s,PASSED
if (!(successMsgShown)),Firefox 151.0.1,,,10-06-2026 14:59:46,10-06-2026 14:59:46,0.012s,PASSED
"waitForElementVisible(findTestObject(""WEB/Password/Page_Forgot Password/txtField_Validation Code""), 10)",Firefox 151.0.1,,,10-06-2026 14:59:46,10-06-2026 14:59:46,0.355s,PASSED
"setText(findTestObject(""WEB/Password/Page_Forgot Password/txtField_Validation Code""), ""123456"")",Firefox 151.0.1,,,10-06-2026 14:59:46,10-06-2026 14:59:47,0.927s,PASSED
"waitForElementVisible(findTestObject(""WEB/Password/Page_Forgot Password/txtField_New Password""), 10)",Firefox 151.0.1,,,10-06-2026 14:59:47,10-06-2026 14:59:47,0.539s,PASSED
"setText(findTestObject(""WEB/Password/Page_Forgot Password/txtField_New Password""), ""123"")",Firefox 151.0.1,,,10-06-2026 14:59:47,10-06-2026 14:59:49,1.423s,PASSED
"waitForElementClickable(findTestObject(""WEB/Password/Page_Forgot Password/btn_Reset Password""), 10)",Firefox 151.0.1,,,10-06-2026 14:59:49,10-06-2026 14:59:49,0.603s,PASSED
"click(findTestObject(""WEB/Password/Page_Forgot Password/btn_Reset Password""))",Firefox 151.0.1,,,10-06-2026 14:59:49,10-06-2026 14:59:50,0.790s,PASSED
delay(2),Firefox 151.0.1,,,10-06-2026 14:59:50,10-06-2026 14:59:52,2.043s,PASSED
"errorShown = verifyTextPresent(""Password length is 6-20 digits"", false, OPTIONAL)",Firefox 151.0.1,,,10-06-2026 14:59:52,10-06-2026 14:59:54,1.307s,PASSED
"verifyEqual(errorShown, true)",Firefox 151.0.1,,,10-06-2026 14:59:54,10-06-2026 14:59:54,0.084s,PASSED
closeBrowser(),Firefox 151.0.1,,,10-06-2026 14:59:54,10-06-2026 14:59:59,5.558s,PASSED
Start listener action : afterTestCase,Firefox 151.0.1,,,10-06-2026 14:59:59,10-06-2026 15:00:01,1.545s,FAILED
,,,,,,,
Test Cases/WEB/Password/Ensure user cannot reset password using invalid validation code,Firefox 151.0.1,,,10-06-2026 15:00:04,10-06-2026 15:00:43,38.952s,PASSED
"openBrowser("""")",Firefox 151.0.1,,,10-06-2026 15:00:04,10-06-2026 15:00:08,3.938s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Firefox 151.0.1,,,10-06-2026 15:00:08,10-06-2026 15:00:10,1.913s,PASSED
enableSmartWait(),Firefox 151.0.1,,,10-06-2026 15:00:10,10-06-2026 15:00:10,0.097s,PASSED
navigateToUrl(URL),Firefox 151.0.1,,,10-06-2026 15:00:10,10-06-2026 15:00:17,6.970s,PASSED
waitForPageLoad(20),Firefox 151.0.1,,,10-06-2026 15:00:17,10-06-2026 15:00:18,0.389s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/header_digibox""), 15)",Firefox 151.0.1,,,10-06-2026 15:00:18,10-06-2026 15:00:19,1.544s,PASSED
"verifyElementVisible(findTestObject(""WEB/Home Page/header_digibox""))",Firefox 151.0.1,,,10-06-2026 15:00:19,10-06-2026 15:00:20,0.562s,PASSED
