Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Address_TestSuite,Firefox 151.0.1,,,07-07-2026 09:49:41,07-07-2026 09:52:27,2m - 46.077s,PASSED
,,,,,,,
Test Cases/WEB/Address Management/Ensure My Address - add new address,Firefox 151.0.1,,,07-07-2026 09:49:41,07-07-2026 09:50:14,33.263s,PASSED
randomFirstName = custom.RandomData.generateRandomFirstName(),Firefox 151.0.1,,,07-07-2026 09:49:41,07-07-2026 09:49:41,0.060s,PASSED
randomEmail = custom.RandomData.generateRandomEmail(),Firefox 151.0.1,,,07-07-2026 09:49:41,07-07-2026 09:49:41,0.084s,PASSED
randomLastName = custom.RandomData.generateRandomLastName(),Firefox 151.0.1,,,07-07-2026 09:49:41,07-07-2026 09:49:41,0.004s,PASSED
randomPhone = custom.RandomData.generateRandomPhone(),Firefox 151.0.1,,,07-07-2026 09:49:41,07-07-2026 09:49:42,0.041s,PASSED
randomAddress = custom.RandomData.generateRandomAddress(),Firefox 151.0.1,,,07-07-2026 09:49:42,07-07-2026 09:49:42,0.005s,PASSED
randomCode = custom.RandomData.generateRandomCode(),Firefox 151.0.1,,,07-07-2026 09:49:42,07-07-2026 09:49:42,0.005s,PASSED
"openBrowser("""")",Firefox 151.0.1,,,07-07-2026 09:49:42,07-07-2026 09:49:47,5.048s,PASSED
"setViewPortSize(1920, 1080)",Firefox 151.0.1,,,07-07-2026 09:49:47,07-07-2026 09:49:47,0.473s,PASSED
navigateToUrl(URL),Firefox 151.0.1,,,07-07-2026 09:49:47,07-07-2026 09:49:49,2.390s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Firefox 151.0.1,,,07-07-2026 09:49:49,07-07-2026 09:49:50,0.075s,PASSED
waitForPageLoad(30),Firefox 151.0.1,,,07-07-2026 09:49:50,07-07-2026 09:49:50,0.096s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/header_digibox""), 30)",Firefox 151.0.1,,,07-07-2026 09:49:50,07-07-2026 09:49:50,0.658s,PASSED
"waitForElementClickable(findTestObject(""WEB/Registration/icon-acount""), 30)",Firefox 151.0.1,,,07-07-2026 09:49:50,07-07-2026 09:49:51,0.284s,PASSED
"click(findTestObject(""WEB/Registration/icon-acount""))",Firefox 151.0.1,,,07-07-2026 09:49:51,07-07-2026 09:49:51,0.372s,PASSED
"waitForElementVisible(findTestObject(""WEB/Registration/field-account""), 30)",Firefox 151.0.1,,,07-07-2026 09:49:51,07-07-2026 09:49:51,0.557s,PASSED
"setText(findTestObject(""WEB/Registration/field-account""), ""agungpriyadi"")",Firefox 151.0.1,,,07-07-2026 09:49:51,07-07-2026 09:49:52,0.530s,PASSED
"waitForElementVisible(findTestObject(""WEB/Registration/field-Password""), 30)",Firefox 151.0.1,,,07-07-2026 09:49:52,07-07-2026 09:49:52,0.433s,PASSED
"setText(findTestObject(""WEB/Registration/field-Password""), ""Laskar123456"")",Firefox 151.0.1,,,07-07-2026 09:49:52,07-07-2026 09:49:53,0.509s,PASSED
"waitForElementClickable(findTestObject(""WEB/Login/btn-sign in""), 30)",Firefox 151.0.1,,,07-07-2026 09:49:53,07-07-2026 09:49:53,0.445s,PASSED
"click(findTestObject(""WEB/Login/btn-sign in""))",Firefox 151.0.1,,,07-07-2026 09:49:53,07-07-2026 09:49:54,0.344s,PASSED
waitForPageLoad(30),Firefox 151.0.1,,,07-07-2026 09:49:54,07-07-2026 09:49:54,0.011s,PASSED
"waitForElementVisible(findTestObject(""WEB/Registration/icon-acount""), 30)",Firefox 151.0.1,,,07-07-2026 09:49:54,07-07-2026 09:49:54,0.435s,PASSED
"mouseOver(findTestObject(""WEB/Registration/icon-acount""))",Firefox 151.0.1,,,07-07-2026 09:49:54,07-07-2026 09:49:55,0.393s,PASSED
"waitForElementClickable(findTestObject(""WEB/Address Management/Shipping Address/btn_My Address""), 30)",Firefox 151.0.1,,,07-07-2026 09:49:55,07-07-2026 09:49:56,1.691s,PASSED
"click(findTestObject(""WEB/Address Management/Shipping Address/btn_My Address""))",Firefox 151.0.1,,,07-07-2026 09:49:56,07-07-2026 09:49:57,1.161s,PASSED
"waitForElementClickable(findTestObject(""WEB/Address Management/Add New Address/div_Add New Address""), 30)",Firefox 151.0.1,,,07-07-2026 09:49:57,07-07-2026 09:49:58,0.846s,PASSED
"click(findTestObject(""WEB/Address Management/Add New Address/div_Add New Address""))",Firefox 151.0.1,,,07-07-2026 09:49:58,07-07-2026 09:49:59,0.608s,PASSED
"waitForElementVisible(findTestObject(""WEB/Address Management/Add New Address/field_First Name""), 30)",Firefox 151.0.1,,,07-07-2026 09:49:59,07-07-2026 09:49:59,0.235s,PASSED
"setText(findTestObject(""WEB/Address Management/Add New Address/field_First Name""), randomFirstName)",Firefox 151.0.1,,,07-07-2026 09:49:59,07-07-2026 09:50:00,0.500s,PASSED
"waitForElementVisible(findTestObject(""WEB/Address Management/Add New Address/field_Last Name""), 30)",Firefox 151.0.1,,,07-07-2026 09:50:00,07-07-2026 09:50:00,0.468s,PASSED
"setText(findTestObject(""WEB/Address Management/Add New Address/field_Last Name""), randomLastName)",Firefox 151.0.1,,,07-07-2026 09:50:00,07-07-2026 09:50:01,0.494s,PASSED
"waitForElementVisible(findTestObject(""WEB/Address Management/Add New Address/field_Mobile Phone""), 30)",Firefox 151.0.1,,,07-07-2026 09:50:01,07-07-2026 09:50:01,0.844s,PASSED
"setText(findTestObject(""WEB/Address Management/Add New Address/field_Mobile Phone""), randomPhone)",Firefox 151.0.1,,,07-07-2026 09:50:01,07-07-2026 09:50:02,0.515s,PASSED
