Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Address_TestSuite,Firefox 151.0.1,,,01-07-2026 11:01:36,01-07-2026 11:04:59,3m - 23.229s,PASSED
,,,,,,,
Test Cases/WEB/Address Management/Ensure My Address - add new address,Firefox 151.0.1,,,01-07-2026 11:01:37,01-07-2026 11:02:26,49.424s,PASSED
randomFirstName = custom.RandomData.generateRandomFirstName(),Firefox 151.0.1,,,01-07-2026 11:01:38,01-07-2026 11:01:38,0.203s,PASSED
randomEmail = custom.RandomData.generateRandomEmail(),Firefox 151.0.1,,,01-07-2026 11:01:38,01-07-2026 11:01:39,0.334s,PASSED
randomLastName = custom.RandomData.generateRandomLastName(),Firefox 151.0.1,,,01-07-2026 11:01:39,01-07-2026 11:01:39,0.031s,PASSED
randomPhone = custom.RandomData.generateRandomPhone(),Firefox 151.0.1,,,01-07-2026 11:01:39,01-07-2026 11:01:39,0.065s,PASSED
randomAddress = custom.RandomData.generateRandomAddress(),Firefox 151.0.1,,,01-07-2026 11:01:39,01-07-2026 11:01:39,0.018s,PASSED
randomCode = custom.RandomData.generateRandomCode(),Firefox 151.0.1,,,01-07-2026 11:01:39,01-07-2026 11:01:39,0.030s,PASSED
"openBrowser("""")",Firefox 151.0.1,,,01-07-2026 11:01:39,01-07-2026 11:01:46,6.736s,PASSED
"setViewPortSize(1920, 1080)",Firefox 151.0.1,,,01-07-2026 11:01:46,01-07-2026 11:01:46,0.607s,PASSED
navigateToUrl(URL),Firefox 151.0.1,,,01-07-2026 11:01:46,01-07-2026 11:01:52,6.147s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Firefox 151.0.1,,,01-07-2026 11:01:52,01-07-2026 11:01:53,0.429s,PASSED
waitForPageLoad(30),Firefox 151.0.1,,,01-07-2026 11:01:53,01-07-2026 11:01:53,0.421s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/header_digibox""), 30)",Firefox 151.0.1,,,01-07-2026 11:01:53,01-07-2026 11:01:54,0.778s,PASSED
"waitForElementClickable(findTestObject(""WEB/Registration/icon-acount""), 30)",Firefox 151.0.1,,,01-07-2026 11:01:54,01-07-2026 11:01:54,0.452s,PASSED
"click(findTestObject(""WEB/Registration/icon-acount""))",Firefox 151.0.1,,,01-07-2026 11:01:54,01-07-2026 11:01:55,0.733s,PASSED
"waitForElementVisible(findTestObject(""WEB/Registration/field-account""), 30)",Firefox 151.0.1,,,01-07-2026 11:01:55,01-07-2026 11:01:56,0.898s,PASSED
"setText(findTestObject(""WEB/Registration/field-account""), ""agungpriyadi"")",Firefox 151.0.1,,,01-07-2026 11:01:56,01-07-2026 11:01:57,1.038s,PASSED
"waitForElementVisible(findTestObject(""WEB/Registration/field-Password""), 30)",Firefox 151.0.1,,,01-07-2026 11:01:57,01-07-2026 11:01:58,0.507s,PASSED
"setText(findTestObject(""WEB/Registration/field-Password""), ""Laskar123456"")",Firefox 151.0.1,,,01-07-2026 11:01:58,01-07-2026 11:01:58,0.849s,PASSED
"waitForElementClickable(findTestObject(""WEB/Login/btn-sign in""), 30)",Firefox 151.0.1,,,01-07-2026 11:01:58,01-07-2026 11:01:59,0.506s,PASSED
"click(findTestObject(""WEB/Login/btn-sign in""))",Firefox 151.0.1,,,01-07-2026 11:01:59,01-07-2026 11:01:59,0.318s,PASSED
waitForPageLoad(30),Firefox 151.0.1,,,01-07-2026 11:01:59,01-07-2026 11:01:59,0.009s,PASSED
"waitForElementVisible(findTestObject(""WEB/Registration/icon-acount""), 30)",Firefox 151.0.1,,,01-07-2026 11:01:59,01-07-2026 11:02:00,0.429s,PASSED
"mouseOver(findTestObject(""WEB/Registration/icon-acount""))",Firefox 151.0.1,,,01-07-2026 11:02:00,01-07-2026 11:02:00,0.381s,PASSED
"waitForElementClickable(findTestObject(""WEB/Address Management/Shipping Address/btn_My Address""), 30)",Firefox 151.0.1,,,01-07-2026 11:02:00,01-07-2026 11:02:03,2.793s,PASSED
"click(findTestObject(""WEB/Address Management/Shipping Address/btn_My Address""))",Firefox 151.0.1,,,01-07-2026 11:02:03,01-07-2026 11:02:04,0.910s,PASSED
"waitForElementClickable(findTestObject(""WEB/Address Management/Add New Address/div_Add New Address""), 30)",Firefox 151.0.1,,,01-07-2026 11:02:04,01-07-2026 11:02:05,0.950s,PASSED
"click(findTestObject(""WEB/Address Management/Add New Address/div_Add New Address""))",Firefox 151.0.1,,,01-07-2026 11:02:05,01-07-2026 11:02:05,0.606s,PASSED
"waitForElementVisible(findTestObject(""WEB/Address Management/Add New Address/field_First Name""), 30)",Firefox 151.0.1,,,01-07-2026 11:02:05,01-07-2026 11:02:06,0.235s,PASSED
"setText(findTestObject(""WEB/Address Management/Add New Address/field_First Name""), randomFirstName)",Firefox 151.0.1,,,01-07-2026 11:02:06,01-07-2026 11:02:07,0.905s,PASSED
"waitForElementVisible(findTestObject(""WEB/Address Management/Add New Address/field_Last Name""), 30)",Firefox 151.0.1,,,01-07-2026 11:02:07,01-07-2026 11:02:07,0.428s,PASSED
"setText(findTestObject(""WEB/Address Management/Add New Address/field_Last Name""), randomLastName)",Firefox 151.0.1,,,01-07-2026 11:02:07,01-07-2026 11:02:08,0.794s,PASSED
"waitForElementVisible(findTestObject(""WEB/Address Management/Add New Address/field_Mobile Phone""), 30)",Firefox 151.0.1,,,01-07-2026 11:02:08,01-07-2026 11:02:08,0.428s,PASSED
"setText(findTestObject(""WEB/Address Management/Add New Address/field_Mobile Phone""), randomPhone)",Firefox 151.0.1,,,01-07-2026 11:02:08,01-07-2026 11:02:09,0.925s,PASSED
"waitForElementVisible(findTestObject(""WEB/Address Management/Add New Address/field_E-mail""), 30)",Firefox 151.0.1,,,01-07-2026 11:02:09,01-07-2026 11:02:10,0.430s,PASSED
