Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
HomePage_TestSuite,Firefox 151.0.1,,,02-06-2026 09:00:38,02-06-2026 09:03:59,3m - 20.872s,PASSED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Login with data akun and password not valid,Firefox 151.0.1,,,02-06-2026 09:00:39,02-06-2026 09:01:17,38.029s,PASSED
openBrowser(URL),Firefox 151.0.1,,,02-06-2026 09:00:40,02-06-2026 09:00:53,12.806s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Firefox 151.0.1,,,02-06-2026 09:00:53,02-06-2026 09:00:54,1.675s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Firefox 151.0.1,,,02-06-2026 09:00:54,02-06-2026 09:00:55,0.899s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi2"")",Firefox 151.0.1,,,02-06-2026 09:00:55,02-06-2026 09:01:05,10.292s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar1234560"")",Firefox 151.0.1,,,02-06-2026 09:01:05,02-06-2026 09:01:07,1.060s,PASSED
"click(findTestObject(""Login/btn-sign in""))",Firefox 151.0.1,,,02-06-2026 09:01:07,02-06-2026 09:01:07,0.646s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Firefox 151.0.1,,,02-06-2026 09:01:07,02-06-2026 09:01:08,0.785s,PASSED
"verifyElementVisible(findTestObject(""Home Page/verify-login-not-valid""))",Firefox 151.0.1,,,02-06-2026 09:01:08,02-06-2026 09:01:08,0.329s,PASSED
takeScreenshot(),Firefox 151.0.1,,,02-06-2026 09:01:08,02-06-2026 09:01:11,2.678s,PASSED
closeBrowser(),Firefox 151.0.1,,,02-06-2026 09:01:11,02-06-2026 09:01:14,2.611s,PASSED
Start listener action : afterTestCase,Firefox 151.0.1,,,02-06-2026 09:01:14,02-06-2026 09:01:14,0.652s,ERROR
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Login with data akun and password valid,Firefox 151.0.1,,,02-06-2026 09:01:17,02-06-2026 09:01:44,27.665s,PASSED
openBrowser(URL),Firefox 151.0.1,,,02-06-2026 09:01:17,02-06-2026 09:01:22,4.841s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Firefox 151.0.1,,,02-06-2026 09:01:22,02-06-2026 09:01:23,1.052s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Firefox 151.0.1,,,02-06-2026 09:01:23,02-06-2026 09:01:24,0.897s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi"")",Firefox 151.0.1,,,02-06-2026 09:01:24,02-06-2026 09:01:34,10.205s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar123456"")",Firefox 151.0.1,,,02-06-2026 09:01:34,02-06-2026 09:01:35,1.106s,PASSED
"click(findTestObject(""Login/btn-sign in""))",Firefox 151.0.1,,,02-06-2026 09:01:35,02-06-2026 09:01:36,0.663s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Firefox 151.0.1,,,02-06-2026 09:01:36,02-06-2026 09:01:36,0.544s,PASSED
"verifyElementVisible(findTestObject(""Home Page/verify-succes-acount-login""))",Firefox 151.0.1,,,02-06-2026 09:01:36,02-06-2026 09:01:38,1.808s,PASSED
takeScreenshot(),Firefox 151.0.1,,,02-06-2026 09:01:38,02-06-2026 09:01:39,1.397s,PASSED
closeBrowser(),Firefox 151.0.1,,,02-06-2026 09:01:39,02-06-2026 09:01:42,2.598s,PASSED
Start listener action : afterTestCase,Firefox 151.0.1,,,02-06-2026 09:01:42,02-06-2026 09:01:42,0.099s,ERROR
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Search,Firefox 151.0.1,,,02-06-2026 09:01:44,02-06-2026 09:01:58,13.607s,PASSED
openBrowser(URL),Firefox 151.0.1,,,02-06-2026 09:01:45,02-06-2026 09:01:49,4.345s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Firefox 151.0.1,,,02-06-2026 09:01:49,02-06-2026 09:01:50,0.653s,PASSED
"click(findTestObject(""Home Page/Search/icon-search""))",Firefox 151.0.1,,,02-06-2026 09:01:50,02-06-2026 09:01:51,1.095s,PASSED
"click(findTestObject(""Home Page/Search/field-search""))",Firefox 151.0.1,,,02-06-2026 09:01:51,02-06-2026 09:01:51,0.385s,PASSED
"sendKeys(findTestObject(""Home Page/Search/field-search""), Keys.chord(""IPHONE 11 PRO 128 GB DEEP PURPLE"", ENTER))",Firefox 151.0.1,,,02-06-2026 09:01:51,02-06-2026 09:01:51,0.284s,PASSED
"verifyElementVisible(findTestObject(""Home Page/Search/verify-product-iphone-11-pro""))",Firefox 151.0.1,,,02-06-2026 09:01:51,02-06-2026 09:01:55,3.375s,PASSED
takeScreenshot(),Firefox 151.0.1,,,02-06-2026 09:01:55,02-06-2026 09:01:55,0.249s,PASSED
