Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login_TestSuite,Firefox 151.0.1,,,13-07-2026 15:00:04,13-07-2026 15:01:07,1m - 3.553s,PASSED
,,,,,,,
Test Cases/WEB/Login/Login with data Invalid Account,Firefox 151.0.1,,,13-07-2026 15:00:04,13-07-2026 15:00:22,17.802s,PASSED
"openBrowser("""")",Firefox 151.0.1,,,13-07-2026 15:00:04,13-07-2026 15:00:10,5.133s,PASSED
"setViewPortSize(1920, 1080)",Firefox 151.0.1,,,13-07-2026 15:00:10,13-07-2026 15:00:10,0.563s,PASSED
enableSmartWait(),Firefox 151.0.1,,,13-07-2026 15:00:10,13-07-2026 15:00:10,0.014s,PASSED
navigateToUrl(URL),Firefox 151.0.1,,,13-07-2026 15:00:10,13-07-2026 15:00:13,2.392s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Firefox 151.0.1,,,13-07-2026 15:00:13,13-07-2026 15:00:13,0.104s,PASSED
waitForPageLoad(30),Firefox 151.0.1,,,13-07-2026 15:00:13,13-07-2026 15:00:13,0.143s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/header_digibox""), 30)",Firefox 151.0.1,,,13-07-2026 15:00:13,13-07-2026 15:00:13,0.690s,PASSED
"verifyElementVisible(findTestObject(""WEB/Home Page/header_digibox""))",Firefox 151.0.1,,,13-07-2026 15:00:13,13-07-2026 15:00:14,0.250s,PASSED
"waitForElementClickable(findTestObject(""WEB/Registration/icon-acount""), 30)",Firefox 151.0.1,,,13-07-2026 15:00:14,13-07-2026 15:00:14,0.275s,PASSED
"enhancedClick(findTestObject(""WEB/Registration/icon-acount""))",Firefox 151.0.1,,,13-07-2026 15:00:14,13-07-2026 15:00:14,0.357s,PASSED
"waitForElementVisible(findTestObject(""WEB/Registration/field-account""), 30)",Firefox 151.0.1,,,13-07-2026 15:00:14,13-07-2026 15:00:15,0.637s,PASSED
"setText(findTestObject(""WEB/Registration/field-account""), ""agungpriyadi99982"")",Firefox 151.0.1,,,13-07-2026 15:00:15,13-07-2026 15:00:16,0.552s,PASSED
"setText(findTestObject(""WEB/Registration/field-Password""), ""Laskar123456"")",Firefox 151.0.1,,,13-07-2026 15:00:16,13-07-2026 15:00:16,0.728s,PASSED
"waitForElementClickable(findTestObject(""WEB/Login/btn-sign in""), 30)",Firefox 151.0.1,,,13-07-2026 15:00:16,13-07-2026 15:00:17,0.453s,PASSED
"enhancedClick(findTestObject(""WEB/Login/btn-sign in""))",Firefox 151.0.1,,,13-07-2026 15:00:17,13-07-2026 15:00:17,0.305s,PASSED
