Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Address_TestSuite,Chrome 148.0.7778.179,,,26-05-2026 16:25:39,26-05-2026 16:28:43,3m - 3.472s,PASSED
,,,,,,,
Test Cases/WEB/Address Management/Ensure My Address - add new address,Chrome 148.0.7778.179,,,26-05-2026 16:25:40,26-05-2026 16:26:09,29.268s,PASSED
randomFirstName = custom.RandomData.generateRandomFirstName(),Chrome 148.0.7778.179,,,26-05-2026 16:25:40,26-05-2026 16:25:40,0.046s,PASSED
randomEmail = custom.RandomData.generateRandomEmail(),Chrome 148.0.7778.179,,,26-05-2026 16:25:40,26-05-2026 16:25:40,0.049s,PASSED
randomLastName = custom.RandomData.generateRandomLastName(),Chrome 148.0.7778.179,,,26-05-2026 16:25:40,26-05-2026 16:25:40,0.009s,PASSED
randomPhone = custom.RandomData.generateRandomPhone(),Chrome 148.0.7778.179,,,26-05-2026 16:25:40,26-05-2026 16:25:40,0.015s,PASSED
randomAddress = custom.RandomData.generateRandomAddress(),Chrome 148.0.7778.179,,,26-05-2026 16:25:40,26-05-2026 16:25:40,0.007s,PASSED
randomCode = custom.RandomData.generateRandomCode(),Chrome 148.0.7778.179,,,26-05-2026 16:25:40,26-05-2026 16:25:40,0.007s,PASSED
openBrowser(URL),Chrome 148.0.7778.179,,,26-05-2026 16:25:40,26-05-2026 16:25:45,4.699s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,26-05-2026 16:25:45,26-05-2026 16:25:45,0.370s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,26-05-2026 16:25:45,26-05-2026 16:25:46,0.772s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi"")",Chrome 148.0.7778.179,,,26-05-2026 16:25:46,26-05-2026 16:25:47,1.107s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar123456"")",Chrome 148.0.7778.179,,,26-05-2026 16:25:47,26-05-2026 16:25:48,0.862s,PASSED
"click(findTestObject(""Login/btn-sign in""))",Chrome 148.0.7778.179,,,26-05-2026 16:25:48,26-05-2026 16:25:48,0.541s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,26-05-2026 16:25:48,26-05-2026 16:25:49,0.496s,PASSED
"click(findTestObject(""Address Management/Shipping Address/btn_My Address""))",Chrome 148.0.7778.179,,,26-05-2026 16:25:49,26-05-2026 16:25:52,3.404s,PASSED
"click(findTestObject(""Address Management/Add New Address/div_Add New Address""))",Chrome 148.0.7778.179,,,26-05-2026 16:25:52,26-05-2026 16:25:53,0.846s,PASSED
"waitForElementVisible(findTestObject(""Address Management/Add New Address/field_First Name""), 0)",Chrome 148.0.7778.179,,,26-05-2026 16:25:53,26-05-2026 16:25:54,0.536s,PASSED
