Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Registration_TestSuite,Firefox 151.0.1,,,29-05-2026 16:47:12,29-05-2026 16:48:22,1m - 10.012s,PASSED
,,,,,,,
Test Cases/WEB/Registration/Register with duplicate Account,Firefox 151.0.1,,,29-05-2026 16:47:12,29-05-2026 16:47:31,19.162s,PASSED
openBrowser(URL),Firefox 151.0.1,,,29-05-2026 16:47:12,29-05-2026 16:47:20,8.049s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Firefox 151.0.1,,,29-05-2026 16:47:20,29-05-2026 16:47:21,0.488s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Firefox 151.0.1,,,29-05-2026 16:47:21,29-05-2026 16:47:21,0.480s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Firefox 151.0.1,,,29-05-2026 16:47:21,29-05-2026 16:47:21,0.432s,PASSED
custom.BrowserHelper.closeFirefoxPopup(),Firefox 151.0.1,,,29-05-2026 16:47:21,29-05-2026 16:47:24,2.351s,PASSED
"click(findTestObject(""Registration/btn-create-new-account""))",Firefox 151.0.1,,,29-05-2026 16:47:24,29-05-2026 16:47:24,0.321s,PASSED
"setText(findTestObject(""Registration/field-Email""), ""agungpriyadi@gmail.com"")",Firefox 151.0.1,,,29-05-2026 16:47:24,29-05-2026 16:47:25,0.745s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi"")",Firefox 151.0.1,,,29-05-2026 16:47:25,29-05-2026 16:47:26,0.719s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar123456"")",Firefox 151.0.1,,,29-05-2026 16:47:26,29-05-2026 16:47:26,0.707s,PASSED
"click(findTestObject(""Registration/btn-sign-up""))",Firefox 151.0.1,,,29-05-2026 16:47:26,29-05-2026 16:47:27,0.533s,PASSED
"verifyElementText(findTestObject(""Registration/verify-duplicate-account""), ""Duplicated-unknown-error."")",Firefox 151.0.1,,,29-05-2026 16:47:27,29-05-2026 16:47:28,0.746s,PASSED
takeScreenshot(),Firefox 151.0.1,,,29-05-2026 16:47:28,29-05-2026 16:47:28,0.287s,PASSED
closeBrowser(),Firefox 151.0.1,,,29-05-2026 16:47:28,29-05-2026 16:47:29,0.774s,PASSED
Start listener action : afterTestCase,Firefox 151.0.1,,,29-05-2026 16:47:29,29-05-2026 16:47:29,0.106s,ERROR
,,,,,,,
Test Cases/WEB/Registration/Register with duplicate Email,Firefox 151.0.1,,,29-05-2026 16:47:31,29-05-2026 16:47:47,16.018s,PASSED
openBrowser(URL),Firefox 151.0.1,,,29-05-2026 16:47:31,29-05-2026 16:47:36,5.361s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Firefox 151.0.1,,,29-05-2026 16:47:36,29-05-2026 16:47:37,0.459s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Firefox 151.0.1,,,29-05-2026 16:47:37,29-05-2026 16:47:37,0.608s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Firefox 151.0.1,,,29-05-2026 16:47:37,29-05-2026 16:47:38,0.425s,PASSED
custom.BrowserHelper.closeFirefoxPopup(),Firefox 151.0.1,,,29-05-2026 16:47:38,29-05-2026 16:47:40,2.325s,PASSED
"click(findTestObject(""Registration/btn-create-new-account""))",Firefox 151.0.1,,,29-05-2026 16:47:40,29-05-2026 16:47:40,0.307s,PASSED
"setText(findTestObject(""Registration/field-Email""), ""agung.priyadi@gtech.digital"")",Firefox 151.0.1,,,29-05-2026 16:47:40,29-05-2026 16:47:41,0.710s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi"")",Firefox 151.0.1,,,29-05-2026 16:47:41,29-05-2026 16:47:42,0.711s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar123456"")",Firefox 151.0.1,,,29-05-2026 16:47:42,29-05-2026 16:47:43,0.707s,PASSED
"click(findTestObject(""Registration/btn-sign-up""))",Firefox 151.0.1,,,29-05-2026 16:47:43,29-05-2026 16:47:43,0.537s,PASSED
"verifyElementText(findTestObject(""Registration/verify-duplicate-email""), ""The mobile or email already exist."")",Firefox 151.0.1,,,29-05-2026 16:47:43,29-05-2026 16:47:44,0.732s,PASSED
takeScreenshot(),Firefox 151.0.1,,,29-05-2026 16:47:44,29-05-2026 16:47:44,0.262s,PASSED
closeBrowser(),Firefox 151.0.1,,,29-05-2026 16:47:44,29-05-2026 16:47:45,0.748s,PASSED
Start listener action : afterTestCase,Firefox 151.0.1,,,29-05-2026 16:47:45,29-05-2026 16:47:45,0.023s,ERROR
,,,,,,,
Test Cases/WEB/Registration/Register with invalid data (email or password),Firefox 151.0.1,,,29-05-2026 16:47:47,29-05-2026 16:48:06,19.107s,PASSED
openBrowser(URL),Firefox 151.0.1,,,29-05-2026 16:47:47,29-05-2026 16:47:53,5.650s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Firefox 151.0.1,,,29-05-2026 16:47:53,29-05-2026 16:47:53,0.433s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Firefox 151.0.1,,,29-05-2026 16:47:53,29-05-2026 16:47:54,0.563s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Firefox 151.0.1,,,29-05-2026 16:47:54,29-05-2026 16:47:54,0.363s,PASSED
custom.BrowserHelper.closeFirefoxPopup(),Firefox 151.0.1,,,29-05-2026 16:47:54,29-05-2026 16:47:56,2.292s,PASSED
"click(findTestObject(""Registration/btn-create-new-account""))",Firefox 151.0.1,,,29-05-2026 16:47:56,29-05-2026 16:47:57,0.309s,PASSED
"setText(findTestObject(""Registration/field-Email""), ""salahemailgmail.com"")",Firefox 151.0.1,,,29-05-2026 16:47:57,29-05-2026 16:47:57,0.697s,PASSED
"setText(findTestObject(""Registration/field-account""), """")",Firefox 151.0.1,,,29-05-2026 16:47:57,29-05-2026 16:47:58,0.691s,PASSED
"setText(findTestObject(""Registration/field-Password""), """")",Firefox 151.0.1,,,29-05-2026 16:47:58,29-05-2026 16:47:59,0.681s,PASSED
"click(findTestObject(""Registration/btn-sign-up""))",Firefox 151.0.1,,,29-05-2026 16:47:59,29-05-2026 16:47:59,0.523s,PASSED
