Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Address_TestSuite,Firefox 151.0.1,,,10-06-2026 15:08:32,10-06-2026 15:11:27,2m - 55.068s,PASSED
,,,,,,,
Test Cases/WEB/Address Management/Ensure My Address - add new address,Firefox 151.0.1,,,10-06-2026 15:08:33,10-06-2026 15:09:11,38.169s,PASSED
randomFirstName = custom.RandomData.generateRandomFirstName(),Firefox 151.0.1,,,10-06-2026 15:08:33,10-06-2026 15:08:33,0.113s,PASSED
randomEmail = custom.RandomData.generateRandomEmail(),Firefox 151.0.1,,,10-06-2026 15:08:33,10-06-2026 15:08:33,0.110s,PASSED
randomLastName = custom.RandomData.generateRandomLastName(),Firefox 151.0.1,,,10-06-2026 15:08:33,10-06-2026 15:08:33,0.010s,PASSED
randomPhone = custom.RandomData.generateRandomPhone(),Firefox 151.0.1,,,10-06-2026 15:08:33,10-06-2026 15:08:33,0.045s,PASSED
randomAddress = custom.RandomData.generateRandomAddress(),Firefox 151.0.1,,,10-06-2026 15:08:33,10-06-2026 15:08:33,0.009s,PASSED
randomCode = custom.RandomData.generateRandomCode(),Firefox 151.0.1,,,10-06-2026 15:08:33,10-06-2026 15:08:33,0.007s,PASSED
"openBrowser("""")",Firefox 151.0.1,,,10-06-2026 15:08:33,10-06-2026 15:08:40,6.750s,PASSED
"setViewPortSize(1920, 1080)",Firefox 151.0.1,,,10-06-2026 15:08:40,10-06-2026 15:08:41,0.629s,PASSED
navigateToUrl(URL),Firefox 151.0.1,,,10-06-2026 15:08:41,10-06-2026 15:08:44,3.244s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Firefox 151.0.1,,,10-06-2026 15:08:44,10-06-2026 15:08:44,0.165s,PASSED
waitForPageLoad(30),Firefox 151.0.1,,,10-06-2026 15:08:44,10-06-2026 15:08:44,0.210s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/header_digibox""), 30)",Firefox 151.0.1,,,10-06-2026 15:08:44,10-06-2026 15:08:45,0.479s,PASSED
"waitForElementClickable(findTestObject(""WEB/Registration/icon-acount""), 30)",Firefox 151.0.1,,,10-06-2026 15:08:45,10-06-2026 15:08:45,0.336s,PASSED
"click(findTestObject(""WEB/Registration/icon-acount""))",Firefox 151.0.1,,,10-06-2026 15:08:45,10-06-2026 15:08:46,0.512s,PASSED
"waitForElementVisible(findTestObject(""WEB/Registration/field-account""), 30)",Firefox 151.0.1,,,10-06-2026 15:08:46,10-06-2026 15:08:46,0.658s,PASSED
"setText(findTestObject(""WEB/Registration/field-account""), ""agungpriyadi"")",Firefox 151.0.1,,,10-06-2026 15:08:46,10-06-2026 15:08:47,0.650s,PASSED
