Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Registration_TestSuite,Chrome 149.0.7827.103,,,13-07-2026 15:20:56,13-07-2026 15:22:29,1m - 32.315s,PASSED
,,,,,,,
Test Cases/WEB/Registration/Register with duplicate Account,Chrome 149.0.7827.103,,,13-07-2026 15:20:57,13-07-2026 15:21:20,23.504s,PASSED
"openBrowser("""")",Chrome 149.0.7827.103,,,13-07-2026 15:20:58,13-07-2026 15:21:03,5.198s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Chrome 149.0.7827.103,,,13-07-2026 15:21:03,13-07-2026 15:21:03,0.277s,PASSED
navigateToUrl(URL),Chrome 149.0.7827.103,,,13-07-2026 15:21:03,13-07-2026 15:21:06,3.147s,PASSED
"verifyElementVisible(findTestObject(""WEB/Home Page/header_digibox""))",Chrome 149.0.7827.103,,,13-07-2026 15:21:06,13-07-2026 15:21:07,0.802s,PASSED
"click(findTestObject(""WEB/Registration/icon-acount""))",Chrome 149.0.7827.103,,,13-07-2026 15:21:07,13-07-2026 15:21:08,0.573s,PASSED
custom.BrowserHelper.closeFirefoxPopup(),Chrome 149.0.7827.103,,,13-07-2026 15:21:08,13-07-2026 15:21:10,2.571s,PASSED
"click(findTestObject(""WEB/Registration/btn-create-new-account""))",Chrome 149.0.7827.103,,,13-07-2026 15:21:10,13-07-2026 15:21:11,0.404s,PASSED
"setText(findTestObject(""WEB/Registration/field-Email""), ""agungpriyadi@gmail.com"")",Chrome 149.0.7827.103,,,13-07-2026 15:21:11,13-07-2026 15:21:12,1.836s,PASSED
"setText(findTestObject(""WEB/Registration/field-account""), ""agungpriyadi"")",Chrome 149.0.7827.103,,,13-07-2026 15:21:12,13-07-2026 15:21:13,0.982s,PASSED
"setText(findTestObject(""WEB/Registration/field-Password""), ""Laskar123456"")",Chrome 149.0.7827.103,,,13-07-2026 15:21:13,13-07-2026 15:21:14,0.864s,PASSED
"click(findTestObject(""WEB/Registration/btn-sign-up""))",Chrome 149.0.7827.103,,,13-07-2026 15:21:14,13-07-2026 15:21:15,0.612s,PASSED
delay(2),Chrome 149.0.7827.103,,,13-07-2026 15:21:15,13-07-2026 15:21:17,2.020s,PASSED
"isDuplicateShown = verifyTextPresent(""Duplicated-unknown-error."", false, OPTIONAL)",Chrome 149.0.7827.103,,,13-07-2026 15:21:17,13-07-2026 15:21:17,0.353s,PASSED
if (!(isDuplicateShown)),Chrome 149.0.7827.103,,,13-07-2026 15:21:17,13-07-2026 15:21:17,0.005s,PASSED
closeBrowser(),Chrome 149.0.7827.103,,,13-07-2026 15:21:17,13-07-2026 15:21:18,0.712s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.103,,,13-07-2026 15:21:18,13-07-2026 15:21:18,0.200s,FAILED
,,,,,,,
Test Cases/WEB/Registration/Register with duplicate Email,Chrome 149.0.7827.103,,,13-07-2026 15:21:20,13-07-2026 15:21:40,19.989s,PASSED
"openBrowser("""")",Chrome 149.0.7827.103,,,13-07-2026 15:21:21,13-07-2026 15:21:23,2.319s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Chrome 149.0.7827.103,,,13-07-2026 15:21:23,13-07-2026 15:21:23,0.170s,PASSED
navigateToUrl(URL),Chrome 149.0.7827.103,,,13-07-2026 15:21:23,13-07-2026 15:21:26,2.792s,PASSED
"verifyElementVisible(findTestObject(""WEB/Home Page/header_digibox""))",Chrome 149.0.7827.103,,,13-07-2026 15:21:26,13-07-2026 15:21:26,0.320s,PASSED
"click(findTestObject(""WEB/Registration/icon-acount""))",Chrome 149.0.7827.103,,,13-07-2026 15:21:26,13-07-2026 15:21:27,0.944s,PASSED
custom.BrowserHelper.closeFirefoxPopup(),Chrome 149.0.7827.103,,,13-07-2026 15:21:27,13-07-2026 15:21:30,2.491s,PASSED
"waitForElementClickable(findTestObject(""WEB/Registration/btn-create-new-account""), 10)",Chrome 149.0.7827.103,,,13-07-2026 15:21:30,13-07-2026 15:21:30,0.396s,PASSED
"click(findTestObject(""WEB/Registration/btn-create-new-account""))",Chrome 149.0.7827.103,,,13-07-2026 15:21:30,13-07-2026 15:21:31,0.508s,PASSED
"setText(findTestObject(""WEB/Registration/field-Email""), ""agung.priyadi@gtech.digital"")",Chrome 149.0.7827.103,,,13-07-2026 15:21:31,13-07-2026 15:21:33,2.182s,PASSED
"setText(findTestObject(""WEB/Registration/field-account""), ""agungpriyadi"")",Chrome 149.0.7827.103,,,13-07-2026 15:21:33,13-07-2026 15:21:34,0.826s,PASSED
"setText(findTestObject(""WEB/Registration/field-Password""), ""Laskar123456"")",Chrome 149.0.7827.103,,,13-07-2026 15:21:34,13-07-2026 15:21:35,0.990s,PASSED
"waitForElementClickable(findTestObject(""WEB/Registration/btn-sign-up""), 10)",Chrome 149.0.7827.103,,,13-07-2026 15:21:35,13-07-2026 15:21:35,0.529s,PASSED
"click(findTestObject(""WEB/Registration/btn-sign-up""))",Chrome 149.0.7827.103,,,13-07-2026 15:21:35,13-07-2026 15:21:35,0.367s,PASSED
delay(2),Chrome 149.0.7827.103,,,13-07-2026 15:21:35,13-07-2026 15:21:37,2.028s,PASSED
"isDuplicateEmailShown = verifyTextPresent(""The mobile or email already exist."", false, OPTIONAL)",Chrome 149.0.7827.103,,,13-07-2026 15:21:37,13-07-2026 15:21:38,0.301s,PASSED
if (!(isDuplicateEmailShown)),Chrome 149.0.7827.103,,,13-07-2026 15:21:38,13-07-2026 15:21:38,0.003s,PASSED
