Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
GuestUser_TestSuite,Firefox 151.0.1,,,02-06-2026 18:12:11,02-06-2026 18:14:37,2m - 26.005s,PASSED
,,,,,,,
Test Cases/WEB/Guest User/Ensure Continue button remains disabled when Verification Code field is empty,Firefox 151.0.1,,,02-06-2026 18:12:11,02-06-2026 18:12:29,17.835s,PASSED
"openBrowser("""")",Firefox 151.0.1,,,02-06-2026 18:12:11,02-06-2026 18:12:15,3.931s,PASSED
"setViewPortSize(1920, 1080)",Firefox 151.0.1,,,02-06-2026 18:12:15,02-06-2026 18:12:16,0.379s,PASSED
navigateToUrl(URL),Firefox 151.0.1,,,02-06-2026 18:12:16,02-06-2026 18:12:18,2.183s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Firefox 151.0.1,,,02-06-2026 18:12:18,02-06-2026 18:12:18,0.126s,PASSED
waitForPageLoad(30),Firefox 151.0.1,,,02-06-2026 18:12:18,02-06-2026 18:12:18,0.136s,PASSED
"waitForElementVisible(findTestObject(""Home Page/header_digibox""), 30)",Firefox 151.0.1,,,02-06-2026 18:12:18,02-06-2026 18:12:19,0.497s,PASSED
"waitForElementClickable(findTestObject(""Checkout/Track Order/track your order""), 30)",Firefox 151.0.1,,,02-06-2026 18:12:19,02-06-2026 18:12:19,0.281s,PASSED
"enhancedClick(findTestObject(""Checkout/Track Order/track your order""))",Firefox 151.0.1,,,02-06-2026 18:12:19,02-06-2026 18:12:19,0.362s,PASSED
waitForPageLoad(30),Firefox 151.0.1,,,02-06-2026 18:12:19,02-06-2026 18:12:19,0.013s,PASSED
"waitForElementVisible(findTestObject(""Guest User/Track Your Order/txtField_Email""), 30)",Firefox 151.0.1,,,02-06-2026 18:12:19,02-06-2026 18:12:20,0.649s,PASSED
"setText(findTestObject(""Guest User/Track Your Order/txtField_Email""), ""agung.priyadi@gtech.digital"")",Firefox 151.0.1,,,02-06-2026 18:12:20,02-06-2026 18:12:20,0.549s,PASSED
"waitForElementVisible(findTestObject(""Guest User/Track Your Order/txtField_Verification Code""), 30)",Firefox 151.0.1,,,02-06-2026 18:12:20,02-06-2026 18:12:21,0.436s,PASSED
"setText(findTestObject(""Guest User/Track Your Order/txtField_Verification Code""), """")",Firefox 151.0.1,,,02-06-2026 18:12:21,02-06-2026 18:12:21,0.504s,PASSED
"waitForElementClickable(findTestObject(""Guest User/Track Your Order/btn_Send""), 30)",Firefox 151.0.1,,,02-06-2026 18:12:21,02-06-2026 18:12:22,0.450s,PASSED
"enhancedClick(findTestObject(""Guest User/Track Your Order/btn_Send""))",Firefox 151.0.1,,,02-06-2026 18:12:22,02-06-2026 18:12:22,0.300s,PASSED
delay(3),Firefox 151.0.1,,,02-06-2026 18:12:22,02-06-2026 18:12:25,3.028s,PASSED
"verifyTextPresent(""The verification code has been sent, please check in the mailbox."", false)",Firefox 151.0.1,,,02-06-2026 18:12:25,02-06-2026 18:12:26,0.312s,PASSED
"verifyElementHasAttribute(findTestObject(""Guest User/Track Your Order/btn_Continue""), ""disabled"", 30)",Firefox 151.0.1,,,02-06-2026 18:12:26,02-06-2026 18:12:26,0.239s,PASSED
takeScreenshot(),Firefox 151.0.1,,,02-06-2026 18:12:26,02-06-2026 18:12:26,0.267s,PASSED
closeBrowser(),Firefox 151.0.1,,,02-06-2026 18:12:26,02-06-2026 18:12:27,0.761s,PASSED
Start listener action : afterTestCase,Firefox 151.0.1,,,02-06-2026 18:12:27,02-06-2026 18:12:27,0.093s,ERROR
,,,,,,,
Test Cases/WEB/Guest User/Ensure system displays error message for invalid verification code,Firefox 151.0.1,,,02-06-2026 18:12:29,02-06-2026 18:12:56,26.978s,PASSED
"openBrowser("""")",Firefox 151.0.1,,,02-06-2026 18:12:29,02-06-2026 18:12:31,2.418s,PASSED
"setViewPortSize(1920, 1080)",Firefox 151.0.1,,,02-06-2026 18:12:31,02-06-2026 18:12:32,0.324s,PASSED
navigateToUrl(URL),Firefox 151.0.1,,,02-06-2026 18:12:32,02-06-2026 18:12:41,9.692s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Firefox 151.0.1,,,02-06-2026 18:12:41,02-06-2026 18:12:42,0.149s,PASSED
waitForPageLoad(30),Firefox 151.0.1,,,02-06-2026 18:12:42,02-06-2026 18:12:42,0.031s,PASSED
