Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Address_TestSuite,Firefox 151.0.1,,,13-07-2026 15:09:36,13-07-2026 15:12:49,3m - 13.676s,PASSED
,,,,,,,
Test Cases/WEB/Address Management/Ensure My Address - add new address,Firefox 151.0.1,,,13-07-2026 15:09:36,13-07-2026 15:10:28,51.663s,PASSED
randomFirstName = custom.RandomData.generateRandomFirstName(),Firefox 151.0.1,,,13-07-2026 15:09:38,13-07-2026 15:09:38,0.276s,PASSED
randomEmail = custom.RandomData.generateRandomEmail(),Firefox 151.0.1,,,13-07-2026 15:09:38,13-07-2026 15:09:38,0.222s,PASSED
randomLastName = custom.RandomData.generateRandomLastName(),Firefox 151.0.1,,,13-07-2026 15:09:38,13-07-2026 15:09:38,0.032s,PASSED
randomPhone = custom.RandomData.generateRandomPhone(),Firefox 151.0.1,,,13-07-2026 15:09:38,13-07-2026 15:09:38,0.048s,PASSED
randomAddress = custom.RandomData.generateRandomAddress(),Firefox 151.0.1,,,13-07-2026 15:09:38,13-07-2026 15:09:38,0.028s,PASSED
randomCode = custom.RandomData.generateRandomCode(),Firefox 151.0.1,,,13-07-2026 15:09:38,13-07-2026 15:09:38,0.023s,PASSED
"openBrowser("""")",Firefox 151.0.1,,,13-07-2026 15:09:38,13-07-2026 15:09:45,6.555s,PASSED
"setViewPortSize(1920, 1080)",Firefox 151.0.1,,,13-07-2026 15:09:45,13-07-2026 15:09:45,0.527s,PASSED
navigateToUrl(URL),Firefox 151.0.1,,,13-07-2026 15:09:45,13-07-2026 15:09:51,5.177s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Firefox 151.0.1,,,13-07-2026 15:09:51,13-07-2026 15:09:51,0.529s,PASSED
waitForPageLoad(30),Firefox 151.0.1,,,13-07-2026 15:09:51,13-07-2026 15:09:52,0.440s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/header_digibox""), 30)",Firefox 151.0.1,,,13-07-2026 15:09:52,13-07-2026 15:09:52,0.709s,PASSED
"waitForElementClickable(findTestObject(""WEB/Registration/icon-acount""), 30)",Firefox 151.0.1,,,13-07-2026 15:09:52,13-07-2026 15:09:53,0.550s,PASSED
"click(findTestObject(""WEB/Registration/icon-acount""))",Firefox 151.0.1,,,13-07-2026 15:09:53,13-07-2026 15:09:54,0.701s,PASSED
"waitForElementVisible(findTestObject(""WEB/Registration/field-account""), 30)",Firefox 151.0.1,,,13-07-2026 15:09:54,13-07-2026 15:09:54,0.743s,PASSED
"setText(findTestObject(""WEB/Registration/field-account""), ""agungpriyadi"")",Firefox 151.0.1,,,13-07-2026 15:09:54,13-07-2026 15:09:55,1.019s,PASSED
"waitForElementVisible(findTestObject(""WEB/Registration/field-Password""), 30)",Firefox 151.0.1,,,13-07-2026 15:09:55,13-07-2026 15:09:56,0.497s,PASSED
"setText(findTestObject(""WEB/Registration/field-Password""), ""Laskar123456"")",Firefox 151.0.1,,,13-07-2026 15:09:56,13-07-2026 15:09:57,0.927s,PASSED
"waitForElementClickable(findTestObject(""WEB/Login/btn-sign in""), 30)",Firefox 151.0.1,,,13-07-2026 15:09:57,13-07-2026 15:09:57,0.536s,PASSED
"click(findTestObject(""WEB/Login/btn-sign in""))",Firefox 151.0.1,,,13-07-2026 15:09:57,13-07-2026 15:09:58,0.552s,PASSED
waitForPageLoad(30),Firefox 151.0.1,,,13-07-2026 15:09:58,13-07-2026 15:09:58,0.041s,PASSED
"waitForElementVisible(findTestObject(""WEB/Registration/icon-acount""), 30)",Firefox 151.0.1,,,13-07-2026 15:09:58,13-07-2026 15:09:58,0.454s,PASSED
"mouseOver(findTestObject(""WEB/Registration/icon-acount""))",Firefox 151.0.1,,,13-07-2026 15:09:58,13-07-2026 15:09:59,0.620s,PASSED
"waitForElementClickable(findTestObject(""WEB/Address Management/Shipping Address/btn_My Address""), 30)",Firefox 151.0.1,,,13-07-2026 15:09:59,13-07-2026 15:10:01,1.644s,PASSED
"click(findTestObject(""WEB/Address Management/Shipping Address/btn_My Address""))",Firefox 151.0.1,,,13-07-2026 15:10:01,13-07-2026 15:10:03,2.101s,PASSED
"waitForElementClickable(findTestObject(""WEB/Address Management/Add New Address/div_Add New Address""), 30)",Firefox 151.0.1,,,13-07-2026 15:10:03,13-07-2026 15:10:04,1.319s,PASSED
