Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Address_TestSuite,Chrome 148.0.7778.179,,,25-05-2026 17:32:25,25-05-2026 17:37:58,5m - 33.015s,PASSED
,,,,,,,
Test Cases/WEB/Address Management/Ensure My Address - add new address,Chrome 148.0.7778.179,,,25-05-2026 17:32:25,25-05-2026 17:33:11,45.673s,PASSED
randomFirstName = custom.RandomData.generateRandomFirstName(),Chrome 148.0.7778.179,,,25-05-2026 17:32:26,25-05-2026 17:32:26,0.032s,PASSED
randomEmail = custom.RandomData.generateRandomEmail(),Chrome 148.0.7778.179,,,25-05-2026 17:32:26,25-05-2026 17:32:26,0.034s,PASSED
randomLastName = custom.RandomData.generateRandomLastName(),Chrome 148.0.7778.179,,,25-05-2026 17:32:26,25-05-2026 17:32:26,0.005s,PASSED
randomPhone = custom.RandomData.generateRandomPhone(),Chrome 148.0.7778.179,,,25-05-2026 17:32:26,25-05-2026 17:32:26,0.012s,PASSED
randomAddress = custom.RandomData.generateRandomAddress(),Chrome 148.0.7778.179,,,25-05-2026 17:32:26,25-05-2026 17:32:26,0.006s,PASSED
randomCode = custom.RandomData.generateRandomCode(),Chrome 148.0.7778.179,,,25-05-2026 17:32:26,25-05-2026 17:32:26,0.006s,PASSED
openBrowser(URL),Chrome 148.0.7778.179,,,25-05-2026 17:32:26,25-05-2026 17:32:33,6.645s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,25-05-2026 17:32:33,25-05-2026 17:32:33,0.673s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,25-05-2026 17:32:33,25-05-2026 17:32:34,0.668s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi"")",Chrome 148.0.7778.179,,,25-05-2026 17:32:34,25-05-2026 17:32:35,1.539s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar123456"")",Chrome 148.0.7778.179,,,25-05-2026 17:32:35,25-05-2026 17:32:37,1.117s,PASSED
"click(findTestObject(""Login/btn-sign in""))",Chrome 148.0.7778.179,,,25-05-2026 17:32:37,25-05-2026 17:32:37,0.628s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,25-05-2026 17:32:37,25-05-2026 17:32:38,0.661s,PASSED
"waitForElementVisible(findTestObject(""Address Management/Shipping Address/btn_My Address""), 4)",Chrome 148.0.7778.179,,,25-05-2026 17:32:38,25-05-2026 17:32:38,0.016s,NOT_RUN
"click(findTestObject(""Address Management/Shipping Address/btn_My Address""))",Chrome 148.0.7778.179,,,25-05-2026 17:32:38,25-05-2026 17:32:49,10.880s,PASSED
"click(findTestObject(""Address Management/Add New Address/radiobtn_Add New Address""))",Chrome 148.0.7778.179,,,25-05-2026 17:32:49,25-05-2026 17:32:50,1.090s,PASSED
