Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Address_TestSuite,Chrome 148.0.7778.179,,,26-05-2026 15:27:07,26-05-2026 15:30:03,2m - 55.628s,PASSED
,,,,,,,
Test Cases/WEB/Address Management/Ensure My Address - add new address,Chrome 148.0.7778.179,,,26-05-2026 15:27:07,26-05-2026 15:27:35,27.875s,PASSED
randomFirstName = custom.RandomData.generateRandomFirstName(),Chrome 148.0.7778.179,,,26-05-2026 15:27:08,26-05-2026 15:27:08,0.045s,PASSED
randomEmail = custom.RandomData.generateRandomEmail(),Chrome 148.0.7778.179,,,26-05-2026 15:27:08,26-05-2026 15:27:08,0.053s,PASSED
randomLastName = custom.RandomData.generateRandomLastName(),Chrome 148.0.7778.179,,,26-05-2026 15:27:08,26-05-2026 15:27:08,0.006s,PASSED
randomPhone = custom.RandomData.generateRandomPhone(),Chrome 148.0.7778.179,,,26-05-2026 15:27:08,26-05-2026 15:27:08,0.013s,PASSED
randomAddress = custom.RandomData.generateRandomAddress(),Chrome 148.0.7778.179,,,26-05-2026 15:27:08,26-05-2026 15:27:08,0.006s,PASSED
randomCode = custom.RandomData.generateRandomCode(),Chrome 148.0.7778.179,,,26-05-2026 15:27:08,26-05-2026 15:27:08,0.003s,PASSED
openBrowser(URL),Chrome 148.0.7778.179,,,26-05-2026 15:27:08,26-05-2026 15:27:11,3.526s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,26-05-2026 15:27:11,26-05-2026 15:27:12,0.736s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,26-05-2026 15:27:12,26-05-2026 15:27:12,0.340s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi"")",Chrome 148.0.7778.179,,,26-05-2026 15:27:12,26-05-2026 15:27:13,1.063s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar123456"")",Chrome 148.0.7778.179,,,26-05-2026 15:27:13,26-05-2026 15:27:14,0.816s,PASSED
"click(findTestObject(""Login/btn-sign in""))",Chrome 148.0.7778.179,,,26-05-2026 15:27:14,26-05-2026 15:27:15,0.535s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,26-05-2026 15:27:15,26-05-2026 15:27:15,0.507s,PASSED
"click(findTestObject(""Address Management/Shipping Address/btn_My Address""))",Chrome 148.0.7778.179,,,26-05-2026 15:27:15,26-05-2026 15:27:19,3.686s,PASSED
"click(findTestObject(""Address Management/Add New Address/div_Add New Address""))",Chrome 148.0.7778.179,,,26-05-2026 15:27:19,26-05-2026 15:27:20,0.836s,PASSED
"waitForElementVisible(findTestObject(""Address Management/Add New Address/field_First Name""), 0)",Chrome 148.0.7778.179,,,26-05-2026 15:27:20,26-05-2026 15:27:20,0.528s,PASSED
"setText(findTestObject(""Address Management/Add New Address/field_First Name""), randomFirstName)",Chrome 148.0.7778.179,,,26-05-2026 15:27:20,26-05-2026 15:27:21,0.964s,PASSED
"waitForElementVisible(findTestObject(""Address Management/Add New Address/field_Last Name""), 0)",Chrome 148.0.7778.179,,,26-05-2026 15:27:21,26-05-2026 15:27:22,0.487s,PASSED
"setText(findTestObject(""Address Management/Add New Address/field_Last Name""), randomLastName)",Chrome 148.0.7778.179,,,26-05-2026 15:27:22,26-05-2026 15:27:23,0.824s,PASSED
"waitForElementVisible(findTestObject(""Address Management/Add New Address/field_Mobile Phone""), 0)",Chrome 148.0.7778.179,,,26-05-2026 15:27:23,26-05-2026 15:27:23,0.556s,PASSED
"setText(findTestObject(""Address Management/Add New Address/field_Mobile Phone""), randomPhone)",Chrome 148.0.7778.179,,,26-05-2026 15:27:23,26-05-2026 15:27:24,0.598s,PASSED
"waitForElementVisible(findTestObject(""Address Management/Add New Address/field_E-mail""), 0)",Chrome 148.0.7778.179,,,26-05-2026 15:27:24,26-05-2026 15:27:24,0.471s,PASSED
"setText(findTestObject(""Address Management/Add New Address/field_E-mail""), randomEmail)",Chrome 148.0.7778.179,,,26-05-2026 15:27:24,26-05-2026 15:27:25,0.636s,PASSED
"waitForElementVisible(findTestObject(""Address Management/Add New Address/field_Address""), 0)",Chrome 148.0.7778.179,,,26-05-2026 15:27:25,26-05-2026 15:27:25,0.375s,PASSED
"setText(findTestObject(""Address Management/Add New Address/field_Address""), randomAddress)",Chrome 148.0.7778.179,,,26-05-2026 15:27:25,26-05-2026 15:27:26,0.631s,PASSED
"click(findTestObject(""Address Management/Add New Address/dropdown_Province""))",Chrome 148.0.7778.179,,,26-05-2026 15:27:26,26-05-2026 15:27:26,0.403s,PASSED
