Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Address_TestSuite,Firefox 151.0.1,,,26-05-2026 10:39:39,26-05-2026 10:43:45,4m - 6.303s,PASSED
,,,,,,,
Test Cases/WEB/Address Management/Ensure My Address - add new address,Firefox 151.0.1,,,26-05-2026 10:39:39,26-05-2026 10:40:25,46.199s,PASSED
randomFirstName = custom.RandomData.generateRandomFirstName(),Firefox 151.0.1,,,26-05-2026 10:39:39,26-05-2026 10:39:39,0.051s,PASSED
randomEmail = custom.RandomData.generateRandomEmail(),Firefox 151.0.1,,,26-05-2026 10:39:39,26-05-2026 10:39:39,0.044s,PASSED
randomLastName = custom.RandomData.generateRandomLastName(),Firefox 151.0.1,,,26-05-2026 10:39:39,26-05-2026 10:39:39,0.007s,PASSED
randomPhone = custom.RandomData.generateRandomPhone(),Firefox 151.0.1,,,26-05-2026 10:39:39,26-05-2026 10:39:39,0.017s,PASSED
randomAddress = custom.RandomData.generateRandomAddress(),Firefox 151.0.1,,,26-05-2026 10:39:39,26-05-2026 10:39:39,0.006s,PASSED
randomCode = custom.RandomData.generateRandomCode(),Firefox 151.0.1,,,26-05-2026 10:39:39,26-05-2026 10:39:39,0.006s,PASSED
openBrowser(URL),Firefox 151.0.1,,,26-05-2026 10:39:39,26-05-2026 10:39:49,9.179s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Firefox 151.0.1,,,26-05-2026 10:39:49,26-05-2026 10:39:49,0.647s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Firefox 151.0.1,,,26-05-2026 10:39:49,26-05-2026 10:39:50,0.573s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi"")",Firefox 151.0.1,,,26-05-2026 10:39:50,26-05-2026 10:40:00,10.419s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar123456"")",Firefox 151.0.1,,,26-05-2026 10:40:00,26-05-2026 10:40:01,0.980s,PASSED
"click(findTestObject(""Login/btn-sign in""))",Firefox 151.0.1,,,26-05-2026 10:40:01,26-05-2026 10:40:02,0.650s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Firefox 151.0.1,,,26-05-2026 10:40:02,26-05-2026 10:40:02,0.499s,PASSED
"click(findTestObject(""Address Management/Shipping Address/btn_My Address""))",Firefox 151.0.1,,,26-05-2026 10:40:02,26-05-2026 10:40:05,3.044s,PASSED
"click(findTestObject(""Address Management/Add New Address/div_Add New Address""))",Firefox 151.0.1,,,26-05-2026 10:40:05,26-05-2026 10:40:06,0.855s,PASSED
