Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ProductCart_TestSuite,Chrome 149.0.7827.103,,,01-07-2026 11:25:25,01-07-2026 11:26:06,40.848s,PASSED
,,,,,,,
Test Cases/WEB/Product and Cart/Ensure user can add - update - remove product to shopping cart,Chrome 149.0.7827.103,,,01-07-2026 11:25:25,01-07-2026 11:26:06,40.108s,PASSED
openBrowser(URL),Chrome 149.0.7827.103,,,01-07-2026 11:25:26,01-07-2026 11:25:36,9.513s,PASSED
"verifyElementVisible(findTestObject(""WEB/Home Page/header_digibox""))",Chrome 149.0.7827.103,,,01-07-2026 11:25:36,01-07-2026 11:25:39,2.970s,PASSED
"click(findTestObject(""WEB/Registration/icon-acount""))",Chrome 149.0.7827.103,,,01-07-2026 11:25:39,01-07-2026 11:25:40,0.919s,PASSED
"setText(findTestObject(""WEB/Registration/field-account""), ""agungpriyadi"")",Chrome 149.0.7827.103,,,01-07-2026 11:25:40,01-07-2026 11:25:42,1.777s,PASSED
"setText(findTestObject(""WEB/Registration/field-Password""), ""Laskar123456"")",Chrome 149.0.7827.103,,,01-07-2026 11:25:42,01-07-2026 11:25:43,1.195s,PASSED
"click(findTestObject(""WEB/Login/btn-sign in""))",Chrome 149.0.7827.103,,,01-07-2026 11:25:43,01-07-2026 11:25:44,0.756s,PASSED
"click(findTestObject(""WEB/Registration/icon-acount""))",Chrome 149.0.7827.103,,,01-07-2026 11:25:44,01-07-2026 11:25:44,0.731s,PASSED
"verifyElementVisible(findTestObject(""WEB/Home Page/verify-succes-acount-login""))",Chrome 149.0.7827.103,,,01-07-2026 11:25:44,01-07-2026 11:25:47,2.513s,PASSED
"click(findTestObject(""WEB/Home Page/Search/icon-search""))",Chrome 149.0.7827.103,,,01-07-2026 11:25:47,01-07-2026 11:25:48,0.923s,PASSED
"setText(findTestObject(""WEB/Home Page/Search/field-search""), ""IPHONE 13 PRO MAX SIERRA BLUE 128GB"")",Chrome 149.0.7827.103,,,01-07-2026 11:25:48,01-07-2026 11:25:50,1.769s,PASSED
"sendKeys(findTestObject(""WEB/Home Page/Search/field-search""), Keys.chord(ENTER))",Chrome 149.0.7827.103,,,01-07-2026 11:25:50,01-07-2026 11:25:51,1.328s,PASSED
waitForPageLoad(30),Chrome 149.0.7827.103,,,01-07-2026 11:25:51,01-07-2026 11:25:51,0.368s,PASSED
delay(3),Chrome 149.0.7827.103,,,01-07-2026 11:25:51,01-07-2026 11:25:54,3.080s,PASSED
"click(findTestObject(""WEB/Product and Cart/Add to cart/btn_product_PHONE 13 PRO MAX SIERRA BLUE""))",Chrome 149.0.7827.103,,,01-07-2026 11:25:54,01-07-2026 11:25:55,0.684s,PASSED
"click(findTestObject(""WEB/Product and Cart/Add to cart/button_Add to Cart""))",Chrome 149.0.7827.103,,,01-07-2026 11:25:55,01-07-2026 11:25:58,3.346s,PASSED
"click(findTestObject(""WEB/Product and Cart/Add to cart/i_icon-cart""))",Chrome 149.0.7827.103,,,01-07-2026 11:25:58,01-07-2026 11:25:59,0.787s,PASSED
"click(findTestObject(""WEB/Product and Cart/Add to cart/btn-trash""))",Chrome 149.0.7827.103,,,01-07-2026 11:25:59,01-07-2026 11:26:01,1.543s,PASSED
"click(findTestObject(""WEB/Product and Cart/Add to cart/btn-confrim-yes""))",Chrome 149.0.7827.103,,,01-07-2026 11:26:01,01-07-2026 11:26:01,0.800s,PASSED
closeBrowser(),Chrome 149.0.7827.103,,,01-07-2026 11:26:01,01-07-2026 11:26:03,1.125s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.103,,,01-07-2026 11:26:03,01-07-2026 11:26:03,0.589s,FAILED
