Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
GuestUser_TestSuite,Firefox 151.0.1,,,26-05-2026 10:50:31,26-05-2026 10:54:42,4m - 11.420s,PASSED
,,,,,,,
Test Cases/WEB/Guest User/Ensure Continue button remains disabled when Verification Code field is empty,Firefox 151.0.1,,,26-05-2026 10:50:46,26-05-2026 10:51:00,14.216s,PASSED
openBrowser(URL),Firefox 151.0.1,,,26-05-2026 10:50:46,26-05-2026 10:50:52,6.137s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Firefox 151.0.1,,,26-05-2026 10:50:52,26-05-2026 10:50:53,0.335s,PASSED
"click(findTestObject(""Checkout/Track Order/track your order""))",Firefox 151.0.1,,,26-05-2026 10:50:53,26-05-2026 10:50:54,0.833s,PASSED
"setText(findTestObject(""Guest User/Track Your Order/txtField_Email""), ""agung.priyadi@gtech.digital"")",Firefox 151.0.1,,,26-05-2026 10:50:54,26-05-2026 10:50:55,1.074s,PASSED
"setText(findTestObject(""Guest User/Track Your Order/txtField_Verification Code""), """")",Firefox 151.0.1,,,26-05-2026 10:50:55,26-05-2026 10:50:56,0.916s,PASSED
"click(findTestObject(""Guest User/Track Your Order/btn_Send""))",Firefox 151.0.1,,,26-05-2026 10:50:56,26-05-2026 10:50:56,0.599s,PASSED
"verifyTextPresent(""The verification code has been sent, please check in the mailbox."", false)",Firefox 151.0.1,,,26-05-2026 10:50:56,26-05-2026 10:50:57,0.654s,PASSED
"verifyElementHasAttribute(findTestObject(""Guest User/Track Your Order/btn_Continue""), ""disabled"", 5)",Firefox 151.0.1,,,26-05-2026 10:50:57,26-05-2026 10:50:57,0.337s,PASSED
takeScreenshot(),Firefox 151.0.1,,,26-05-2026 10:50:57,26-05-2026 10:50:58,0.389s,PASSED
closeBrowser(),Firefox 151.0.1,,,26-05-2026 10:50:58,26-05-2026 10:50:58,0.788s,PASSED
Video,Firefox 151.0.1,,,26-05-2026 10:51:00,26-05-2026 10:51:00,0.000s,PASSED
,,,,,,,
Test Cases/WEB/Guest User/Ensure system displays error message for invalid verification code,Firefox 151.0.1,,,26-05-2026 10:51:00,26-05-2026 10:51:18,17.449s,PASSED
openBrowser(URL),Firefox 151.0.1,,,26-05-2026 10:51:01,26-05-2026 10:51:08,7.581s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Firefox 151.0.1,,,26-05-2026 10:51:08,26-05-2026 10:51:09,0.812s,PASSED
"click(findTestObject(""Checkout/Track Order/track your order""))",Firefox 151.0.1,,,26-05-2026 10:51:09,26-05-2026 10:51:09,0.486s,PASSED
"setText(findTestObject(""Guest User/Track Your Order/txtField_Email""), ""agung.priyadi@gtech.digital"")",Firefox 151.0.1,,,26-05-2026 10:51:09,26-05-2026 10:51:10,0.976s,PASSED
"setText(findTestObject(""Guest User/Track Your Order/txtField_Verification Code""), """")",Firefox 151.0.1,,,26-05-2026 10:51:10,26-05-2026 10:51:11,0.912s,PASSED
"click(findTestObject(""Guest User/Track Your Order/btn_Send""))",Firefox 151.0.1,,,26-05-2026 10:51:11,26-05-2026 10:51:12,0.602s,PASSED
"verifyTextPresent(""The verification code has been sent, please check in the mailbox."", false)",Firefox 151.0.1,,,26-05-2026 10:51:12,26-05-2026 10:51:13,0.622s,PASSED
"setText(findTestObject(""Guest User/Track Your Order/txtField_Verification Code""), ""999999"")",Firefox 151.0.1,,,26-05-2026 10:51:13,26-05-2026 10:51:13,0.610s,PASSED
"waitForElementPresent(findTestObject(""Guest User/Track Your Order/btn_Continue""), 10)",Firefox 151.0.1,,,26-05-2026 10:51:13,26-05-2026 10:51:14,0.491s,PASSED
"click(findTestObject(""Guest User/Track Your Order/btn_Continue""))",Firefox 151.0.1,,,26-05-2026 10:51:14,26-05-2026 10:51:14,0.397s,PASSED
"verifyTextPresent(""Verification code error."", false)",Firefox 151.0.1,,,26-05-2026 10:51:14,26-05-2026 10:51:15,0.721s,PASSED
takeScreenshot(),Firefox 151.0.1,,,26-05-2026 10:51:15,26-05-2026 10:51:15,0.337s,PASSED
closeBrowser(),Firefox 151.0.1,,,26-05-2026 10:51:15,26-05-2026 10:51:16,0.745s,PASSED
Video,Firefox 151.0.1,,,26-05-2026 10:51:18,26-05-2026 10:51:18,0.001s,PASSED
,,,,,,,
Test Cases/WEB/Guest User/Ensure user can access track order page as a guest,Firefox 151.0.1,,,26-05-2026 10:51:18,26-05-2026 10:53:09,1m - 50.967s,PASSED
randomEmail = custom.RandomData.generateRandomEmail(),Firefox 151.0.1,,,26-05-2026 10:51:18,26-05-2026 10:51:18,0.042s,PASSED
randomFirstName = custom.RandomData.generateRandomFirstName(),Firefox 151.0.1,,,26-05-2026 10:51:18,26-05-2026 10:51:18,0.006s,PASSED
randomLastName = custom.RandomData.generateRandomLastName(),Firefox 151.0.1,,,26-05-2026 10:51:18,26-05-2026 10:51:18,0.003s,PASSED
randomPhone = custom.RandomData.generateRandomPhone(),Firefox 151.0.1,,,26-05-2026 10:51:18,26-05-2026 10:51:18,0.009s,PASSED
randomAddress = custom.RandomData.generateRandomAddress(),Firefox 151.0.1,,,26-05-2026 10:51:18,26-05-2026 10:51:18,0.005s,PASSED
randomCode = custom.RandomData.generateRandomCode(),Firefox 151.0.1,,,26-05-2026 10:51:18,26-05-2026 10:51:18,0.006s,PASSED
"openBrowser("""")",Firefox 151.0.1,,,26-05-2026 10:51:18,26-05-2026 10:51:23,4.545s,PASSED
navigateToUrl(URL),Firefox 151.0.1,,,26-05-2026 10:51:23,26-05-2026 10:51:25,2.445s,PASSED
maximizeWindow(),Firefox 151.0.1,,,26-05-2026 10:51:25,26-05-2026 10:51:25,0.135s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Firefox 151.0.1,,,26-05-2026 10:51:25,26-05-2026 10:51:26,0.664s,PASSED
"click(findTestObject(""Home Page/Search/icon-search""))",Firefox 151.0.1,,,26-05-2026 10:51:26,26-05-2026 10:51:26,0.518s,PASSED
"setText(findTestObject(""Home Page/Search/field-search""), ""IPHONE 11 PRO 128 GB DEEP PURPLE"")",Firefox 151.0.1,,,26-05-2026 10:51:26,26-05-2026 10:51:27,0.778s,PASSED
"sendKeys(findTestObject(""Home Page/Search/field-search""), Keys.chord(ENTER))",Firefox 151.0.1,,,26-05-2026 10:51:27,26-05-2026 10:51:29,1.451s,PASSED
"verifyElementVisible(findTestObject(""Home Page/Search/verify-product-iphone-11-pro""))",Firefox 151.0.1,,,26-05-2026 10:51:29,26-05-2026 10:51:31,2.469s,PASSED
