Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Password_TestSuite,Chrome 148.0.7778.179,,,25-05-2026 15:22:10,25-05-2026 15:23:14,1m - 3.876s,PASSED
,,,,,,,
Test Cases/WEB/Password/Ensure user can update password using forget password feature,Chrome 148.0.7778.179,,,25-05-2026 15:22:10,25-05-2026 15:22:13,2.213s,PASSED
return null,Chrome 148.0.7778.179,,,25-05-2026 15:22:11,25-05-2026 15:22:11,0.001s,PASSED
Video,Chrome 148.0.7778.179,,,25-05-2026 15:22:13,25-05-2026 15:22:13,0.002s,PASSED
,,,,,,,
Test Cases/WEB/Password/Ensure user cannot input invalid password length,Chrome 148.0.7778.179,,,25-05-2026 15:22:13,25-05-2026 15:22:31,18.282s,PASSED
openBrowser(URL),Chrome 148.0.7778.179,,,25-05-2026 15:22:13,25-05-2026 15:22:19,6.275s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,25-05-2026 15:22:19,25-05-2026 15:22:20,1.169s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,25-05-2026 15:22:20,25-05-2026 15:22:21,0.693s,PASSED
"click(findTestObject(""Password/Page_Forgot Password/btn_Forgot passwords""))",Chrome 148.0.7778.179,,,25-05-2026 15:22:21,25-05-2026 15:22:22,0.891s,PASSED
"setText(findTestObject(""Password/Page_Forgot Password/txtField_Email""), ""agungpriyadi"")",Chrome 148.0.7778.179,,,25-05-2026 15:22:22,25-05-2026 15:22:23,1.264s,PASSED
"click(findTestObject(""Password/Page_Forgot Password/btn_Send validation code to email""), STOP_ON_FAILURE)",Chrome 148.0.7778.179,,,25-05-2026 15:22:23,25-05-2026 15:22:24,0.622s,PASSED
"waitForElementVisible(findTestObject(""Password/Page_Forgot Password/msg_ValidationCodeSuccess""), 10)",Chrome 148.0.7778.179,,,25-05-2026 15:22:24,25-05-2026 15:22:25,0.909s,PASSED
"verifyElementText(findTestObject(""Password/Page_Forgot Password/msg_ValidationCodeSuccess""), ""Validation code sent successfully!"")",Chrome 148.0.7778.179,,,25-05-2026 15:22:25,25-05-2026 15:22:25,0.370s,PASSED
"setText(findTestObject(""Password/Page_Forgot Password/txtField_Validation Code""), ""123456"")",Chrome 148.0.7778.179,,,25-05-2026 15:22:25,25-05-2026 15:22:26,0.959s,PASSED
"setText(findTestObject(""Password/Page_Forgot Password/txtField_New Password""), ""123"")",Chrome 148.0.7778.179,,,25-05-2026 15:22:26,25-05-2026 15:22:27,1.100s,PASSED
"click(findTestObject(""Password/Page_Forgot Password/btn_Reset Password""))",Chrome 148.0.7778.179,,,25-05-2026 15:22:27,25-05-2026 15:22:28,0.683s,PASSED
"verifyTextPresent(""Password length is 6-20 digits"", false)",Chrome 148.0.7778.179,,,25-05-2026 15:22:28,25-05-2026 15:22:28,0.474s,PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,25-05-2026 15:22:28,25-05-2026 15:22:29,0.514s,PASSED
Video,Chrome 148.0.7778.179,,,25-05-2026 15:22:31,25-05-2026 15:22:31,0.002s,PASSED
,,,,,,,
