Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Password_TestSuite,Firefox 151.0.1,,,13-07-2026 15:01:12,13-07-2026 15:02:27,1m - 15.159s,PASSED
,,,,,,,
Test Cases/WEB/Password/Ensure user cannot input invalid password length,Firefox 151.0.1,,,13-07-2026 15:01:12,13-07-2026 15:01:34,21.817s,PASSED
"openBrowser("""")",Firefox 151.0.1,,,13-07-2026 15:01:12,13-07-2026 15:01:17,4.552s,PASSED
maximizeWindow(),Firefox 151.0.1,,,13-07-2026 15:01:17,13-07-2026 15:01:17,0.049s,PASSED
navigateToUrl(URL),Firefox 151.0.1,,,13-07-2026 15:01:17,13-07-2026 15:01:19,2.482s,PASSED
waitForPageLoad(20),Firefox 151.0.1,,,13-07-2026 15:01:19,13-07-2026 15:01:19,0.122s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/header_digibox""), 15)",Firefox 151.0.1,,,13-07-2026 15:01:19,13-07-2026 15:01:20,0.351s,PASSED
"verifyElementVisible(findTestObject(""WEB/Home Page/header_digibox""))",Firefox 151.0.1,,,13-07-2026 15:01:20,13-07-2026 15:01:20,0.652s,PASSED
"waitForElementClickable(findTestObject(""WEB/Registration/icon-acount""), 10)",Firefox 151.0.1,,,13-07-2026 15:01:20,13-07-2026 15:01:21,0.278s,PASSED
"click(findTestObject(""WEB/Registration/icon-acount""))",Firefox 151.0.1,,,13-07-2026 15:01:21,13-07-2026 15:01:21,0.378s,PASSED
"waitForElementClickable(findTestObject(""WEB/Password/Page_Forgot Password/btn_Forgot passwords""), 10)",Firefox 151.0.1,,,13-07-2026 15:01:21,13-07-2026 15:01:22,0.662s,PASSED
"click(findTestObject(""WEB/Password/Page_Forgot Password/btn_Forgot passwords""))",Firefox 151.0.1,,,13-07-2026 15:01:22,13-07-2026 15:01:22,0.332s,PASSED
"email = ""agung.priyadi@gtech.digital""",Firefox 151.0.1,,,13-07-2026 15:01:22,13-07-2026 15:01:22,0.005s,PASSED
"waitForElementVisible(findTestObject(""WEB/Password/Page_Forgot Password/txtField_Email""), 10)",Firefox 151.0.1,,,13-07-2026 15:01:22,13-07-2026 15:01:23,0.436s,PASSED
"setText(findTestObject(""WEB/Password/Page_Forgot Password/txtField_Email""), email)",Firefox 151.0.1,,,13-07-2026 15:01:23,13-07-2026 15:01:23,0.557s,PASSED
"waitForElementClickable(findTestObject(""WEB/Password/Page_Forgot Password/btn_Send validation code to email""), 10)",Firefox 151.0.1,,,13-07-2026 15:01:23,13-07-2026 15:01:23,0.437s,PASSED
"click(findTestObject(""WEB/Password/Page_Forgot Password/btn_Send validation code to email""))",Firefox 151.0.1,,,13-07-2026 15:01:23,13-07-2026 15:01:24,0.319s,PASSED
delay(2),Firefox 151.0.1,,,13-07-2026 15:01:24,13-07-2026 15:01:26,2.020s,PASSED
"successMsgShown = verifyTextPresent(""Validation code sent successfully!"", false, OPTIONAL)",Firefox 151.0.1,,,13-07-2026 15:01:26,13-07-2026 15:01:26,0.314s,PASSED
if (!(successMsgShown)),Firefox 151.0.1,,,13-07-2026 15:01:26,13-07-2026 15:01:26,0.002s,PASSED
"waitForElementVisible(findTestObject(""WEB/Password/Page_Forgot Password/txtField_Validation Code""), 10)",Firefox 151.0.1,,,13-07-2026 15:01:26,13-07-2026 15:01:26,0.232s,PASSED
"setText(findTestObject(""WEB/Password/Page_Forgot Password/txtField_Validation Code""), ""123456"")",Firefox 151.0.1,,,13-07-2026 15:01:26,13-07-2026 15:01:27,0.498s,PASSED
"waitForElementVisible(findTestObject(""WEB/Password/Page_Forgot Password/txtField_New Password""), 10)",Firefox 151.0.1,,,13-07-2026 15:01:27,13-07-2026 15:01:27,0.427s,PASSED
"setText(findTestObject(""WEB/Password/Page_Forgot Password/txtField_New Password""), ""123"")",Firefox 151.0.1,,,13-07-2026 15:01:27,13-07-2026 15:01:28,0.505s,PASSED
"waitForElementClickable(findTestObject(""WEB/Password/Page_Forgot Password/btn_Reset Password""), 10)",Firefox 151.0.1,,,13-07-2026 15:01:28,13-07-2026 15:01:28,0.441s,PASSED
"click(findTestObject(""WEB/Password/Page_Forgot Password/btn_Reset Password""))",Firefox 151.0.1,,,13-07-2026 15:01:28,13-07-2026 15:01:29,0.317s,PASSED
delay(2),Firefox 151.0.1,,,13-07-2026 15:01:29,13-07-2026 15:01:31,2.022s,PASSED
"errorShown = verifyTextPresent(""Password length is 6-20 digits"", false, OPTIONAL)",Firefox 151.0.1,,,13-07-2026 15:01:31,13-07-2026 15:01:31,0.293s,PASSED
"verifyEqual(errorShown, true)",Firefox 151.0.1,,,13-07-2026 15:01:31,13-07-2026 15:01:31,0.012s,PASSED
closeBrowser(),Firefox 151.0.1,,,13-07-2026 15:01:31,13-07-2026 15:01:32,0.605s,PASSED
Start listener action : afterTestCase,Firefox 151.0.1,,,13-07-2026 15:01:32,13-07-2026 15:01:32,0.116s,FAILED
,,,,,,,
Test Cases/WEB/Password/Ensure user cannot reset password using invalid validation code,Firefox 151.0.1,,,13-07-2026 15:01:34,13-07-2026 15:01:54,19.907s,PASSED
"openBrowser("""")",Firefox 151.0.1,,,13-07-2026 15:01:34,13-07-2026 15:01:36,2.332s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Firefox 151.0.1,,,13-07-2026 15:01:36,13-07-2026 15:01:37,0.440s,PASSED
enableSmartWait(),Firefox 151.0.1,,,13-07-2026 15:01:37,13-07-2026 15:01:37,0.016s,PASSED
navigateToUrl(URL),Firefox 151.0.1,,,13-07-2026 15:01:37,13-07-2026 15:01:39,1.959s,PASSED
waitForPageLoad(20),Firefox 151.0.1,,,13-07-2026 15:01:39,13-07-2026 15:01:39,0.065s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/header_digibox""), 15)",Firefox 151.0.1,,,13-07-2026 15:01:39,13-07-2026 15:01:39,0.409s,PASSED
"verifyElementVisible(findTestObject(""WEB/Home Page/header_digibox""))",Firefox 151.0.1,,,13-07-2026 15:01:39,13-07-2026 15:01:39,0.256s,PASSED
