Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
GuestUser_TestSuite,Chrome 148.0.7778.179,,,29-05-2026 13:56:01,29-05-2026 13:58:38,2m - 37.372s,PASSED
,,,,,,,
Test Cases/WEB/Guest User/Ensure Continue button remains disabled when Verification Code field is empty,Chrome 148.0.7778.179,,,29-05-2026 13:56:02,29-05-2026 13:56:24,22.638s,PASSED
openBrowser(URL),Chrome 148.0.7778.179,,,29-05-2026 13:56:03,29-05-2026 13:56:13,10.244s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,29-05-2026 13:56:13,29-05-2026 13:56:14,0.904s,PASSED
"click(findTestObject(""Checkout/Track Order/track your order""))",Chrome 148.0.7778.179,,,29-05-2026 13:56:14,29-05-2026 13:56:15,0.950s,PASSED
"setText(findTestObject(""Guest User/Track Your Order/txtField_Email""), ""agung.priyadi@gtech.digital"")",Chrome 148.0.7778.179,,,29-05-2026 13:56:15,29-05-2026 13:56:17,1.777s,PASSED
"setText(findTestObject(""Guest User/Track Your Order/txtField_Verification Code""), """")",Chrome 148.0.7778.179,,,29-05-2026 13:56:17,29-05-2026 13:56:18,1.321s,PASSED
"click(findTestObject(""Guest User/Track Your Order/btn_Send""))",Chrome 148.0.7778.179,,,29-05-2026 13:56:18,29-05-2026 13:56:19,0.825s,PASSED
"verifyTextPresent(""The verification code has been sent, please check in the mailbox."", false)",Chrome 148.0.7778.179,,,29-05-2026 13:56:19,29-05-2026 13:56:20,0.788s,PASSED
"verifyElementHasAttribute(findTestObject(""Guest User/Track Your Order/btn_Continue""), ""disabled"", 5)",Chrome 148.0.7778.179,,,29-05-2026 13:56:20,29-05-2026 13:56:20,0.412s,PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,29-05-2026 13:56:20,29-05-2026 13:56:21,0.590s,PASSED
closeBrowser(),Chrome 148.0.7778.179,,,29-05-2026 13:56:21,29-05-2026 13:56:22,1.083s,PASSED
,,,,,,,
Test Cases/WEB/Guest User/Ensure system displays error message for invalid verification code,Chrome 148.0.7778.179,,,29-05-2026 13:56:24,29-05-2026 13:56:41,16.671s,PASSED
openBrowser(URL),Chrome 148.0.7778.179,,,29-05-2026 13:56:25,29-05-2026 13:56:28,3.307s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,29-05-2026 13:56:28,29-05-2026 13:56:29,0.479s,PASSED
"click(findTestObject(""Checkout/Track Order/track your order""))",Chrome 148.0.7778.179,,,29-05-2026 13:56:29,29-05-2026 13:56:30,1.050s,PASSED
"setText(findTestObject(""Guest User/Track Your Order/txtField_Email""), ""agung.priyadi@gtech.digital"")",Chrome 148.0.7778.179,,,29-05-2026 13:56:30,29-05-2026 13:56:31,1.757s,PASSED
"setText(findTestObject(""Guest User/Track Your Order/txtField_Verification Code""), """")",Chrome 148.0.7778.179,,,29-05-2026 13:56:31,29-05-2026 13:56:33,1.381s,PASSED
"click(findTestObject(""Guest User/Track Your Order/btn_Send""))",Chrome 148.0.7778.179,,,29-05-2026 13:56:33,29-05-2026 13:56:34,0.826s,PASSED
"verifyTextPresent(""The verification code has been sent, please check in the mailbox."", false)",Chrome 148.0.7778.179,,,29-05-2026 13:56:34,29-05-2026 13:56:34,0.796s,PASSED
"setText(findTestObject(""Guest User/Track Your Order/txtField_Verification Code""), ""999999"")",Chrome 148.0.7778.179,,,29-05-2026 13:56:34,29-05-2026 13:56:36,1.230s,PASSED
"waitForElementPresent(findTestObject(""Guest User/Track Your Order/btn_Continue""), 10)",Chrome 148.0.7778.179,,,29-05-2026 13:56:36,29-05-2026 13:56:36,0.490s,PASSED
"click(findTestObject(""Guest User/Track Your Order/btn_Continue""))",Chrome 148.0.7778.179,,,29-05-2026 13:56:36,29-05-2026 13:56:37,0.677s,PASSED
"verifyTextPresent(""Verification code error."", false)",Chrome 148.0.7778.179,,,29-05-2026 13:56:37,29-05-2026 13:56:37,0.732s,PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,29-05-2026 13:56:37,29-05-2026 13:56:38,0.530s,PASSED
closeBrowser(),Chrome 148.0.7778.179,,,29-05-2026 13:56:38,29-05-2026 13:56:39,0.886s,PASSED
,,,,,,,
Test Cases/WEB/Guest User/Ensure user can not access profile page as a guest,Chrome 148.0.7778.179,,,29-05-2026 13:56:41,29-05-2026 13:56:51,9.769s,PASSED
openBrowser(URL),Chrome 148.0.7778.179,,,29-05-2026 13:56:41,29-05-2026 13:56:45,3.248s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Chrome 148.0.7778.179,,,29-05-2026 13:56:45,29-05-2026 13:56:45,0.547s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,29-05-2026 13:56:45,29-05-2026 13:56:46,0.604s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,29-05-2026 13:56:46,29-05-2026 13:56:47,0.703s,PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,29-05-2026 13:56:47,29-05-2026 13:56:48,1.085s,PASSED
closeBrowser(),Chrome 148.0.7778.179,,,29-05-2026 13:56:48,29-05-2026 13:56:49,1.093s,PASSED
,,,,,,,
Test Cases/WEB/Guest User/Ensure user can explore the website commerce as a guest,Chrome 148.0.7778.179,,,29-05-2026 13:56:51,29-05-2026 13:58:38,1m - 47.041s,PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,29-05-2026 13:56:52,29-05-2026 13:56:53,1.439s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Chrome 148.0.7778.179,,,29-05-2026 13:56:53,29-05-2026 13:56:53,0.119s,PASSED
"setViewPortSize(1920, 1080)",Chrome 148.0.7778.179,,,29-05-2026 13:56:53,29-05-2026 13:56:54,0.094s,PASSED
enableSmartWait(),Chrome 148.0.7778.179,,,29-05-2026 13:56:54,29-05-2026 13:56:54,0.057s,PASSED
navigateToUrl(URL),Chrome 148.0.7778.179,,,29-05-2026 13:56:54,29-05-2026 13:56:55,1.871s,PASSED
"waitForElementVisible(findTestObject(""Home Page/header_digibox""), 15)",Chrome 148.0.7778.179,,,29-05-2026 13:56:55,29-05-2026 13:56:57,1.206s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,29-05-2026 13:56:57,29-05-2026 13:56:57,0.372s,PASSED
"clickWhenReady(""Home Page/Page Iphone/menu-iphone"")",Chrome 148.0.7778.179,,,29-05-2026 13:56:57,29-05-2026 13:56:57,0.010s,PASSED
obj = findTestObject(objectPath),Chrome 148.0.7778.179,,,29-05-2026 13:56:57,29-05-2026 13:56:57,0.022s,PASSED
"waitForElementVisible(obj, 15)",Chrome 148.0.7778.179,,,29-05-2026 13:56:57,29-05-2026 13:56:57,0.345s,PASSED
"scrollToElement(obj, 5)",Chrome 148.0.7778.179,,,29-05-2026 13:56:57,29-05-2026 13:56:58,0.380s,PASSED
"waitForElementClickable(obj, 10)",Chrome 148.0.7778.179,,,29-05-2026 13:56:58,29-05-2026 13:56:58,0.504s,PASSED
try,Chrome 148.0.7778.179,,,29-05-2026 13:56:58,29-05-2026 13:56:59,0.751s,PASSED
delay(1),Chrome 148.0.7778.179,,,29-05-2026 13:56:59,29-05-2026 13:57:00,1.124s,PASSED
waitForPageLoad(10),Chrome 148.0.7778.179,,,29-05-2026 13:57:00,29-05-2026 13:57:00,0.285s,PASSED
"clickWhenReady(""Home Page/Page Iphone/sub-menu-iPhone 14 Pro Max"")",Chrome 148.0.7778.179,,,29-05-2026 13:57:00,29-05-2026 13:57:00,0.014s,PASSED
obj = findTestObject(objectPath),Chrome 148.0.7778.179,,,29-05-2026 13:57:00,29-05-2026 13:57:01,0.112s,PASSED
"waitForElementVisible(obj, 15)",Chrome 148.0.7778.179,,,29-05-2026 13:57:01,29-05-2026 13:57:01,0.349s,PASSED
"scrollToElement(obj, 5)",Chrome 148.0.7778.179,,,29-05-2026 13:57:01,29-05-2026 13:57:01,0.317s,PASSED
"waitForElementClickable(obj, 10)",Chrome 148.0.7778.179,,,29-05-2026 13:57:01,29-05-2026 13:57:02,0.410s,PASSED
try,Chrome 148.0.7778.179,,,29-05-2026 13:57:02,29-05-2026 13:57:02,0.658s,PASSED
delay(1),Chrome 148.0.7778.179,,,29-05-2026 13:57:02,29-05-2026 13:57:03,1.035s,PASSED
waitForPageLoad(10),Chrome 148.0.7778.179,,,29-05-2026 13:57:03,29-05-2026 13:57:03,0.060s,PASSED
"clickWhenReady(""Home Page/Page Iphone/sub-menu-iPhone 13 Pro Max"")",Chrome 148.0.7778.179,,,29-05-2026 13:57:03,29-05-2026 13:57:03,0.006s,PASSED
obj = findTestObject(objectPath),Chrome 148.0.7778.179,,,29-05-2026 13:57:03,29-05-2026 13:57:03,0.003s,PASSED
