Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Password_TestSuite,Firefox 151.0.1,,,02-06-2026 18:18:15,02-06-2026 18:19:31,1m - 15.785s,PASSED
,,,,,,,
Test Cases/WEB/Password/Ensure user cannot input invalid password length,Firefox 151.0.1,,,02-06-2026 18:18:15,02-06-2026 18:18:38,22.081s,PASSED
"openBrowser("""")",Firefox 151.0.1,,,02-06-2026 18:18:16,02-06-2026 18:18:21,4.797s,PASSED
maximizeWindow(),Firefox 151.0.1,,,02-06-2026 18:18:21,02-06-2026 18:18:21,0.062s,PASSED
navigateToUrl(URL),Firefox 151.0.1,,,02-06-2026 18:18:21,02-06-2026 18:18:23,2.449s,PASSED
waitForPageLoad(20),Firefox 151.0.1,,,02-06-2026 18:18:23,02-06-2026 18:18:23,0.117s,PASSED
"waitForElementVisible(findTestObject(""Home Page/header_digibox""), 15)",Firefox 151.0.1,,,02-06-2026 18:18:23,02-06-2026 18:18:24,0.550s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Firefox 151.0.1,,,02-06-2026 18:18:24,02-06-2026 18:18:24,0.244s,PASSED
"waitForElementClickable(findTestObject(""Registration/icon-acount""), 10)",Firefox 151.0.1,,,02-06-2026 18:18:24,02-06-2026 18:18:24,0.278s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Firefox 151.0.1,,,02-06-2026 18:18:24,02-06-2026 18:18:25,0.375s,PASSED
"waitForElementClickable(findTestObject(""Password/Page_Forgot Password/btn_Forgot passwords""), 10)",Firefox 151.0.1,,,02-06-2026 18:18:25,02-06-2026 18:18:25,0.558s,PASSED
"click(findTestObject(""Password/Page_Forgot Password/btn_Forgot passwords""))",Firefox 151.0.1,,,02-06-2026 18:18:25,02-06-2026 18:18:26,0.315s,PASSED
"email = ""agung.priyadi@gtech.digital""",Firefox 151.0.1,,,02-06-2026 18:18:26,02-06-2026 18:18:26,0.002s,PASSED
"waitForElementVisible(findTestObject(""Password/Page_Forgot Password/txtField_Email""), 10)",Firefox 151.0.1,,,02-06-2026 18:18:26,02-06-2026 18:18:26,0.442s,PASSED
"setText(findTestObject(""Password/Page_Forgot Password/txtField_Email""), email)",Firefox 151.0.1,,,02-06-2026 18:18:26,02-06-2026 18:18:27,0.554s,PASSED
"waitForElementClickable(findTestObject(""Password/Page_Forgot Password/btn_Send validation code to email""), 10)",Firefox 151.0.1,,,02-06-2026 18:18:27,02-06-2026 18:18:27,0.440s,PASSED
"click(findTestObject(""Password/Page_Forgot Password/btn_Send validation code to email""))",Firefox 151.0.1,,,02-06-2026 18:18:27,02-06-2026 18:18:27,0.310s,PASSED
delay(2),Firefox 151.0.1,,,02-06-2026 18:18:27,02-06-2026 18:18:29,2.035s,PASSED
"successMsgShown = verifyTextPresent(""Validation code sent successfully!"", false, OPTIONAL)",Firefox 151.0.1,,,02-06-2026 18:18:29,02-06-2026 18:18:30,0.310s,PASSED
if (!(successMsgShown)),Firefox 151.0.1,,,02-06-2026 18:18:30,02-06-2026 18:18:30,0.003s,PASSED
"waitForElementVisible(findTestObject(""Password/Page_Forgot Password/txtField_Validation Code""), 10)",Firefox 151.0.1,,,02-06-2026 18:18:30,02-06-2026 18:18:30,0.235s,PASSED
"setText(findTestObject(""Password/Page_Forgot Password/txtField_Validation Code""), ""123456"")",Firefox 151.0.1,,,02-06-2026 18:18:30,02-06-2026 18:18:30,0.501s,PASSED
"waitForElementVisible(findTestObject(""Password/Page_Forgot Password/txtField_New Password""), 10)",Firefox 151.0.1,,,02-06-2026 18:18:30,02-06-2026 18:18:31,0.428s,PASSED
"setText(findTestObject(""Password/Page_Forgot Password/txtField_New Password""), ""123"")",Firefox 151.0.1,,,02-06-2026 18:18:31,02-06-2026 18:18:31,0.501s,PASSED
"waitForElementClickable(findTestObject(""Password/Page_Forgot Password/btn_Reset Password""), 10)",Firefox 151.0.1,,,02-06-2026 18:18:31,02-06-2026 18:18:32,0.441s,PASSED
"click(findTestObject(""Password/Page_Forgot Password/btn_Reset Password""))",Firefox 151.0.1,,,02-06-2026 18:18:32,02-06-2026 18:18:32,0.311s,PASSED
delay(2),Firefox 151.0.1,,,02-06-2026 18:18:32,02-06-2026 18:18:34,2.025s,PASSED
"errorShown = verifyTextPresent(""Password length is 6-20 digits"", false, OPTIONAL)",Firefox 151.0.1,,,02-06-2026 18:18:34,02-06-2026 18:18:34,0.291s,PASSED
takeScreenshot(),Firefox 151.0.1,,,02-06-2026 18:18:34,02-06-2026 18:18:35,0.274s,PASSED
"verifyEqual(errorShown, true)",Firefox 151.0.1,,,02-06-2026 18:18:35,02-06-2026 18:18:35,0.012s,PASSED
closeBrowser(),Firefox 151.0.1,,,02-06-2026 18:18:35,02-06-2026 18:18:35,0.614s,PASSED
Start listener action : afterTestCase,Firefox 151.0.1,,,02-06-2026 18:18:35,02-06-2026 18:18:35,0.079s,ERROR
,,,,,,,
Test Cases/WEB/Password/Ensure user cannot reset password using invalid validation code,Firefox 151.0.1,,,02-06-2026 18:18:38,02-06-2026 18:18:58,20.100s,PASSED
"openBrowser("""")",Firefox 151.0.1,,,02-06-2026 18:18:38,02-06-2026 18:18:40,2.192s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Firefox 151.0.1,,,02-06-2026 18:18:40,02-06-2026 18:18:40,0.424s,PASSED
enableSmartWait(),Firefox 151.0.1,,,02-06-2026 18:18:40,02-06-2026 18:18:40,0.014s,PASSED
navigateToUrl(URL),Firefox 151.0.1,,,02-06-2026 18:18:40,02-06-2026 18:18:42,2.154s,PASSED
waitForPageLoad(20),Firefox 151.0.1,,,02-06-2026 18:18:42,02-06-2026 18:18:42,0.055s,PASSED
"waitForElementVisible(findTestObject(""Home Page/header_digibox""), 15)",Firefox 151.0.1,,,02-06-2026 18:18:42,02-06-2026 18:18:43,0.265s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Firefox 151.0.1,,,02-06-2026 18:18:43,02-06-2026 18:18:43,0.645s,PASSED
"waitForElementClickable(findTestObject(""Registration/icon-acount""), 10)",Firefox 151.0.1,,,02-06-2026 18:18:43,02-06-2026 18:18:44,0.243s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Firefox 151.0.1,,,02-06-2026 18:18:44,02-06-2026 18:18:44,0.362s,PASSED
"waitForElementClickable(findTestObject(""Password/Page_Forgot Password/btn_Forgot passwords""), 10)",Firefox 151.0.1,,,02-06-2026 18:18:44,02-06-2026 18:18:45,0.645s,PASSED
