Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Password_TestSuite,Firefox 151.0.1,,,01-07-2026 10:54:14,01-07-2026 10:56:02,1m - 47.648s,PASSED
,,,,,,,
Test Cases/WEB/Password/Ensure user cannot input invalid password length,Firefox 151.0.1,,,01-07-2026 10:54:14,01-07-2026 10:54:49,34.788s,PASSED
"openBrowser("""")",Firefox 151.0.1,,,01-07-2026 10:54:14,01-07-2026 10:54:22,7.868s,PASSED
maximizeWindow(),Firefox 151.0.1,,,01-07-2026 10:54:22,01-07-2026 10:54:22,0.104s,PASSED
navigateToUrl(URL),Firefox 151.0.1,,,01-07-2026 10:54:22,01-07-2026 10:54:27,4.917s,PASSED
waitForPageLoad(20),Firefox 151.0.1,,,01-07-2026 10:54:27,01-07-2026 10:54:28,0.671s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/header_digibox""), 15)",Firefox 151.0.1,,,01-07-2026 10:54:28,01-07-2026 10:54:29,0.871s,PASSED
"verifyElementVisible(findTestObject(""WEB/Home Page/header_digibox""))",Firefox 151.0.1,,,01-07-2026 10:54:29,01-07-2026 10:54:29,0.361s,PASSED
"waitForElementClickable(findTestObject(""WEB/Registration/icon-acount""), 10)",Firefox 151.0.1,,,01-07-2026 10:54:29,01-07-2026 10:54:30,0.498s,PASSED
"click(findTestObject(""WEB/Registration/icon-acount""))",Firefox 151.0.1,,,01-07-2026 10:54:30,01-07-2026 10:54:31,0.731s,PASSED
"waitForElementClickable(findTestObject(""WEB/Password/Page_Forgot Password/btn_Forgot passwords""), 10)",Firefox 151.0.1,,,01-07-2026 10:54:31,01-07-2026 10:54:31,0.892s,PASSED
"click(findTestObject(""WEB/Password/Page_Forgot Password/btn_Forgot passwords""))",Firefox 151.0.1,,,01-07-2026 10:54:31,01-07-2026 10:54:32,0.540s,PASSED
"email = ""agung.priyadi@gtech.digital""",Firefox 151.0.1,,,01-07-2026 10:54:32,01-07-2026 10:54:32,0.014s,PASSED
