Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Address_TestSuite,Chrome 148.0.7778.217,,,10-06-2026 14:40:06,10-06-2026 14:54:29,14m - 23.316s,PASSED
,,,,,,,
Test Cases/WEB/Address Management/Ensure My Address - add new address,Chrome 148.0.7778.217,,,10-06-2026 14:40:07,10-06-2026 14:41:04,56.691s,PASSED
randomFirstName = custom.RandomData.generateRandomFirstName(),Chrome 148.0.7778.217,,,10-06-2026 14:40:09,10-06-2026 14:40:09,0.131s,PASSED
randomEmail = custom.RandomData.generateRandomEmail(),Chrome 148.0.7778.217,,,10-06-2026 14:40:09,10-06-2026 14:40:09,0.456s,PASSED
randomLastName = custom.RandomData.generateRandomLastName(),Chrome 148.0.7778.217,,,10-06-2026 14:40:09,10-06-2026 14:40:09,0.026s,PASSED
randomPhone = custom.RandomData.generateRandomPhone(),Chrome 148.0.7778.217,,,10-06-2026 14:40:09,10-06-2026 14:40:09,0.050s,PASSED
randomAddress = custom.RandomData.generateRandomAddress(),Chrome 148.0.7778.217,,,10-06-2026 14:40:09,10-06-2026 14:40:09,0.017s,PASSED
randomCode = custom.RandomData.generateRandomCode(),Chrome 148.0.7778.217,,,10-06-2026 14:40:09,10-06-2026 14:40:09,0.062s,PASSED
"openBrowser("""")",Chrome 148.0.7778.217,,,10-06-2026 14:40:09,10-06-2026 14:40:17,7.082s,PASSED
"setViewPortSize(1920, 1080)",Chrome 148.0.7778.217,,,10-06-2026 14:40:17,10-06-2026 14:40:17,0.532s,PASSED
navigateToUrl(URL),Chrome 148.0.7778.217,,,10-06-2026 14:40:17,10-06-2026 14:40:21,3.858s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Chrome 148.0.7778.217,,,10-06-2026 14:40:21,10-06-2026 14:40:22,1.290s,PASSED
waitForPageLoad(30),Chrome 148.0.7778.217,,,10-06-2026 14:40:22,10-06-2026 14:40:23,0.424s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/header_digibox""), 30)",Chrome 148.0.7778.217,,,10-06-2026 14:40:23,10-06-2026 14:40:24,0.919s,PASSED
"waitForElementClickable(findTestObject(""WEB/Registration/icon-acount""), 30)",Chrome 148.0.7778.217,,,10-06-2026 14:40:24,10-06-2026 14:40:24,0.777s,PASSED
