Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
GuestUser_TestSuite,Chrome 148.0.7778.179,,,29-05-2026 10:49:51,29-05-2026 11:10:28,20m - 36.960s,FAILED
,,,,,,,
Test Cases/WEB/Guest User/Ensure Continue button remains disabled when Verification Code field is empty,Chrome 148.0.7778.179,,,29-05-2026 10:50:01,29-05-2026 10:50:13,12.753s,PASSED
openBrowser(URL),Chrome 148.0.7778.179,,,29-05-2026 10:50:01,29-05-2026 10:50:07,6.180s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,29-05-2026 10:50:07,29-05-2026 10:50:07,0.275s,PASSED
"click(findTestObject(""Checkout/Track Order/track your order""))",Chrome 148.0.7778.179,,,29-05-2026 10:50:07,29-05-2026 10:50:07,0.321s,PASSED
"setText(findTestObject(""Guest User/Track Your Order/txtField_Email""), ""agung.priyadi@gtech.digital"")",Chrome 148.0.7778.179,,,29-05-2026 10:50:07,29-05-2026 10:50:08,1.052s,PASSED
"setText(findTestObject(""Guest User/Track Your Order/txtField_Verification Code""), """")",Chrome 148.0.7778.179,,,29-05-2026 10:50:08,29-05-2026 10:50:09,0.780s,PASSED
"click(findTestObject(""Guest User/Track Your Order/btn_Send""))",Chrome 148.0.7778.179,,,29-05-2026 10:50:09,29-05-2026 10:50:10,0.504s,PASSED
"verifyTextPresent(""The verification code has been sent, please check in the mailbox."", false)",Chrome 148.0.7778.179,,,29-05-2026 10:50:10,29-05-2026 10:50:10,0.670s,PASSED
"verifyElementHasAttribute(findTestObject(""Guest User/Track Your Order/btn_Continue""), ""disabled"", 5)",Chrome 148.0.7778.179,,,29-05-2026 10:50:10,29-05-2026 10:50:11,0.268s,PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,29-05-2026 10:50:11,29-05-2026 10:50:11,0.284s,PASSED
closeBrowser(),Chrome 148.0.7778.179,,,29-05-2026 10:50:11,29-05-2026 10:50:11,0.355s,PASSED
,,,,,,,
Test Cases/WEB/Guest User/Ensure system displays error message for invalid verification code,Chrome 148.0.7778.179,,,29-05-2026 10:50:13,29-05-2026 10:50:25,11.313s,PASSED
openBrowser(URL),Chrome 148.0.7778.179,,,29-05-2026 10:50:13,29-05-2026 10:50:16,2.738s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,29-05-2026 10:50:16,29-05-2026 10:50:16,0.261s,PASSED
"click(findTestObject(""Checkout/Track Order/track your order""))",Chrome 148.0.7778.179,,,29-05-2026 10:50:16,29-05-2026 10:50:17,0.630s,PASSED
"setText(findTestObject(""Guest User/Track Your Order/txtField_Email""), ""agung.priyadi@gtech.digital"")",Chrome 148.0.7778.179,,,29-05-2026 10:50:17,29-05-2026 10:50:18,1.038s,PASSED
"setText(findTestObject(""Guest User/Track Your Order/txtField_Verification Code""), """")",Chrome 148.0.7778.179,,,29-05-2026 10:50:18,29-05-2026 10:50:19,0.772s,PASSED
"click(findTestObject(""Guest User/Track Your Order/btn_Send""))",Chrome 148.0.7778.179,,,29-05-2026 10:50:19,29-05-2026 10:50:19,0.511s,PASSED
"verifyTextPresent(""The verification code has been sent, please check in the mailbox."", false)",Chrome 148.0.7778.179,,,29-05-2026 10:50:19,29-05-2026 10:50:20,0.675s,PASSED
"setText(findTestObject(""Guest User/Track Your Order/txtField_Verification Code""), ""999999"")",Chrome 148.0.7778.179,,,29-05-2026 10:50:20,29-05-2026 10:50:21,0.556s,PASSED
"waitForElementPresent(findTestObject(""Guest User/Track Your Order/btn_Continue""), 10)",Chrome 148.0.7778.179,,,29-05-2026 10:50:21,29-05-2026 10:50:21,0.449s,PASSED
"click(findTestObject(""Guest User/Track Your Order/btn_Continue""))",Chrome 148.0.7778.179,,,29-05-2026 10:50:21,29-05-2026 10:50:21,0.285s,PASSED
"verifyTextPresent(""Verification code error."", false)",Chrome 148.0.7778.179,,,29-05-2026 10:50:21,29-05-2026 10:50:22,0.678s,PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,29-05-2026 10:50:22,29-05-2026 10:50:22,0.284s,PASSED
closeBrowser(),Chrome 148.0.7778.179,,,29-05-2026 10:50:22,29-05-2026 10:50:23,0.347s,PASSED
,,,,,,,
Test Cases/WEB/Guest User/Ensure user can access track order page as a guest,Chrome 148.0.7778.179,,,29-05-2026 11:02:21,29-05-2026 11:08:19,5m - 57.051s,FAILED
randomEmail = custom.RandomData.generateRandomEmail(),Chrome 148.0.7778.179,,,29-05-2026 11:02:21,29-05-2026 11:02:21,0.003s,PASSED
randomFirstName = custom.RandomData.generateRandomFirstName(),Chrome 148.0.7778.179,,,29-05-2026 11:02:21,29-05-2026 11:02:21,0.002s,PASSED
randomLastName = custom.RandomData.generateRandomLastName(),Chrome 148.0.7778.179,,,29-05-2026 11:02:21,29-05-2026 11:02:21,0.002s,PASSED
randomPhone = custom.RandomData.generateRandomPhone(),Chrome 148.0.7778.179,,,29-05-2026 11:02:21,29-05-2026 11:02:21,0.001s,PASSED
randomAddress = custom.RandomData.generateRandomAddress(),Chrome 148.0.7778.179,,,29-05-2026 11:02:21,29-05-2026 11:02:21,0.005s,PASSED
randomCode = custom.RandomData.generateRandomCode(),Chrome 148.0.7778.179,,,29-05-2026 11:02:21,29-05-2026 11:02:21,0.001s,PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,29-05-2026 11:02:21,29-05-2026 11:02:23,1.179s,PASSED
navigateToUrl(URL),Chrome 148.0.7778.179,,,29-05-2026 11:02:23,29-05-2026 11:02:24,1.789s,PASSED
