Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Address_TestSuite,Firefox 151.0.1,,,29-05-2026 16:09:23,29-05-2026 16:33:06,23m - 43.736s,FAILED
,,,,,,,
Test Cases/WEB/Address Management/Ensure My Address - add new address,Firefox 151.0.1,,,29-05-2026 16:09:23,29-05-2026 16:10:02,38.840s,PASSED
randomFirstName = custom.RandomData.generateRandomFirstName(),Firefox 151.0.1,,,29-05-2026 16:09:23,29-05-2026 16:09:23,0.041s,PASSED
randomEmail = custom.RandomData.generateRandomEmail(),Firefox 151.0.1,,,29-05-2026 16:09:23,29-05-2026 16:09:23,0.045s,PASSED
randomLastName = custom.RandomData.generateRandomLastName(),Firefox 151.0.1,,,29-05-2026 16:09:23,29-05-2026 16:09:23,0.005s,PASSED
randomPhone = custom.RandomData.generateRandomPhone(),Firefox 151.0.1,,,29-05-2026 16:09:23,29-05-2026 16:09:23,0.015s,PASSED
randomAddress = custom.RandomData.generateRandomAddress(),Firefox 151.0.1,,,29-05-2026 16:09:23,29-05-2026 16:09:23,0.007s,PASSED
randomCode = custom.RandomData.generateRandomCode(),Firefox 151.0.1,,,29-05-2026 16:09:23,29-05-2026 16:09:23,0.006s,PASSED
openBrowser(URL),Firefox 151.0.1,,,29-05-2026 16:09:23,29-05-2026 16:09:30,6.549s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Firefox 151.0.1,,,29-05-2026 16:09:30,29-05-2026 16:09:30,0.335s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Firefox 151.0.1,,,29-05-2026 16:09:30,29-05-2026 16:09:30,0.381s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi"")",Firefox 151.0.1,,,29-05-2026 16:09:30,29-05-2026 16:09:41,10.279s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar123456"")",Firefox 151.0.1,,,29-05-2026 16:09:41,29-05-2026 16:09:41,0.739s,PASSED
"click(findTestObject(""Login/btn-sign in""))",Firefox 151.0.1,,,29-05-2026 16:09:41,29-05-2026 16:09:42,0.524s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Firefox 151.0.1,,,29-05-2026 16:09:42,29-05-2026 16:09:42,0.499s,PASSED
"click(findTestObject(""Address Management/Shipping Address/btn_My Address""))",Firefox 151.0.1,,,29-05-2026 16:09:42,29-05-2026 16:09:45,2.659s,PASSED
"click(findTestObject(""Address Management/Add New Address/div_Add New Address""))",Firefox 151.0.1,,,29-05-2026 16:09:45,29-05-2026 16:09:46,0.898s,PASSED
"waitForElementVisible(findTestObject(""Address Management/Add New Address/field_First Name""), 0)",Firefox 151.0.1,,,29-05-2026 16:09:46,29-05-2026 16:09:46,0.515s,PASSED
"setText(findTestObject(""Address Management/Add New Address/field_First Name""), randomFirstName)",Firefox 151.0.1,,,29-05-2026 16:09:46,29-05-2026 16:09:47,0.918s,PASSED
